ID,WAVE,WEIGHT1,score,mc,male,income,fa_edu,mo_edu,par_satis,health,aft_sch,aft_sch1,care,abuse,sch_study,friend,teacher,wave2,wave3,wave4,wave5,wave6,wave7
33807,3,241.2539906057937,2.6,0.0,0.0,8.0,3.0,3.0,3.0,4.0,1.3333333333333333,1.0,4.0,1.25,2.6666666666666665,3.2,3.5,0,1,0,0,0,0
33808,3,241.2539906057937,3.0,0.0,0.0,5.0,2.0,2.0,3.0,4.0,0.8333333333333333,1.0,3.0,1.75,3.0,2.6,3.0,0,1,0,0,0,0
33809,3,241.2539906057937,3.0,0.0,0.0,6.0,4.0,4.0,3.0,3.0,0.6666666666666666,1.0,4.0,1.5,3.3333333333333335,2.8,3.75,0,1,0,0,0,0
33810,3,231.460681250516,4.2,0.0,1.0,10.0,4.0,2.0,3.0,3.0,1.6666666666666665,1.0,3.25,1.5,3.0,3.0,3.0,0,1,0,0,0,0
33811,3,231.460681250516,3.2,0.0,1.0,6.2,4.0,2.0,3.0,4.0,1.3333333333333333,1.0,4.0,2.0,2.6666666666666665,3.0,2.75,0,1,0,0,0,0
33813,3,241.2539906057937,3.4,0.0,0.0,2.7,2.0,2.0,2.0,4.0,1.3333333333333333,1.0,3.75,1.25,2.6666666666666665,2.6,2.5,0,1,0,0,0,0
33814,3,241.2539906057937,2.0,0.0,0.0,3.0,2.0,2.0,2.0,3.0,0.0,1.0,4.0,2.0,1.6666666666666667,2.4,3.0,0,1,0,0,0,0
33815,3,241.2539906057937,4.0,0.0,0.0,4.0,2.0,2.0,3.0,3.0,2.0,1.0,4.0,1.0,3.6666666666666665,3.2,3.75,0,1,0,0,0,0
33816,3,231.460681250516,3.8,0.0,1.0,3.0,2.0,2.0,2.0,3.0,1.6666666666666665,1.0,3.0,2.0,3.0,2.8,3.0,0,1,0,0,0,0
33817,3,231.460681250516,3.8,0.0,1.0,3.2,4.0,2.0,3.0,3.0,0.8888888888888888,1.0,3.25,1.25,3.6666666666666665,2.8,3.25,0,1,0,0,0,0
33818,3,231.460681250516,3.0,0.0,1.0,4.8,2.0,2.0,2.0,3.0,0.6666666666666666,1.0,2.5,1.5,2.6666666666666665,3.0,2.75,0,1,0,0,0,0
33819,3,231.460681250516,4.4,0.0,1.0,6.0,4.0,2.0,3.0,4.0,2.2222222222222223,1.0,4.0,1.75,3.6666666666666665,3.0,4.0,0,1,0,0,0,0
33820,3,241.2539906057937,3.8,0.0,0.0,4.5,2.0,2.0,3.0,4.0,1.3333333333333333,1.0,4.0,1.0,3.0,3.0,4.0,0,1,0,0,0,0
33821,3,231.460681250516,4.4,0.0,1.0,3.0,4.0,4.0,2.0,3.0,0.4444444444444444,1.0,4.0,2.0,3.6666666666666665,3.0,4.0,0,1,0,0,0,0
33822,3,231.460681250516,4.0,0.0,1.0,3.6,2.0,2.0,2.0,3.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,0,1,0,0,0,0
33823,3,241.2539906057937,3.0,0.0,0.0,3.6,3.0,2.0,3.0,3.0,1.8888888888888888,1.0,3.5,1.25,2.3333333333333335,2.4,3.0,0,1,0,0,0,0
33824,3,241.2539906057937,3.8,0.0,0.0,3.2,2.0,2.0,3.0,3.0,0.6666666666666666,1.0,3.75,1.75,2.3333333333333335,2.0,1.75,0,1,0,0,0,0
33825,3,231.460681250516,3.8,0.0,1.0,3.1,2.0,2.0,2.0,4.0,1.6666666666666665,1.0,3.0,2.0,3.0,2.4,2.75,0,1,0,0,0,0
33826,3,231.460681250516,5.0,0.0,1.0,4.0,2.0,2.0,3.0,4.0,1.3333333333333333,1.0,4.0,1.25,3.6666666666666665,3.6,1.25,0,1,0,0,0,0
33827,3,231.460681250516,3.8,0.0,1.0,4.2,2.0,2.0,3.0,3.0,2.0,1.0,3.5,1.5,3.0,3.0,2.5,0,1,0,0,0,0
33828,3,241.2539906057937,3.0,0.0,0.0,9.0,4.0,4.0,3.0,4.0,1.3333333333333333,1.0,4.0,2.0,3.0,3.0,2.25,0,1,0,0,0,0
33901,3,250.532990244478,2.6,0.0,0.0,4.0,2.0,4.0,3.0,3.0,1.7777777777777777,1.0,4.0,1.0,2.6666666666666665,1.8,3.5,0,1,0,0,0,0
33903,3,250.532990244478,3.6,0.0,0.0,3.5,4.0,4.0,3.0,4.0,1.0,1.0,4.0,1.25,4.0,3.6,4.0,0,1,0,0,0,0
33904,3,240.36301514476665,4.8,0.0,1.0,5.0,4.0,4.0,3.0,4.0,1.6666666666666665,1.0,4.0,1.0,3.6666666666666665,3.4,4.0,0,1,0,0,0,0
33905,3,240.36301514476665,3.0,0.0,1.0,3.5,4.0,4.0,3.0,3.0,0.8888888888888888,1.0,3.0,3.0,3.3333333333333335,3.8,3.75,0,1,0,0,0,0
33906,3,250.532990244478,3.4,0.0,0.0,5.0,5.0,4.0,3.0,3.0,1.6666666666666665,1.0,4.0,1.5,3.0,2.8,2.75,0,1,0,0,0,0
33909,3,250.532990244478,4.0,0.0,0.0,2.4,2.0,2.0,3.0,3.0,0.6666666666666666,1.0,4.0,1.0,3.0,3.2,3.75,0,1,0,0,0,0
33910,3,240.36301514476665,5.0,0.0,1.0,5.0,4.0,4.0,3.0,4.0,2.7777777777777777,1.0,4.0,1.25,3.6666666666666665,3.6,4.0,0,1,0,0,0,0
33913,3,240.36301514476665,5.0,0.0,1.0,7.0,4.0,2.0,3.0,4.0,3.333333333333333,1.0,4.0,2.25,3.3333333333333335,3.2,2.75,0,1,0,0,0,0
33914,3,240.36301514476665,4.8,0.0,1.0,5.0,2.0,2.0,3.0,4.0,2.333333333333333,1.0,4.0,1.75,1.6666666666666667,1.8,2.5,0,1,0,0,0,0
33915,3,250.532990244478,3.6,0.0,0.0,5.0,4.0,4.0,3.0,3.0,1.6666666666666665,1.0,4.0,1.0,3.3333333333333335,3.6,4.0,0,1,0,0,0,0
33916,3,240.36301514476665,3.8,0.0,1.0,5.0,4.0,4.0,3.0,4.0,2.0,1.0,4.0,1.0,3.0,3.0,3.25,0,1,0,0,0,0
33917,3,240.36301514476665,4.6,0.0,1.0,5.0,4.0,4.0,3.0,4.0,1.3333333333333333,1.0,4.0,1.0,4.0,3.4,4.0,0,1,0,0,0,0
33918,3,240.36301514476665,4.4,0.0,1.0,3.0,4.0,4.0,3.0,4.0,1.3333333333333333,1.0,3.75,1.75,3.0,3.0,2.75,0,1,0,0,0,0
33919,3,240.36301514476665,3.2,0.0,1.0,4.0,2.0,2.0,3.0,3.0,1.6666666666666665,1.0,3.5,1.25,3.0,2.6,3.0,0,1,0,0,0,0
33920,3,240.36301514476665,4.0,0.0,1.0,4.0,5.0,4.0,3.0,2.0,1.6666666666666665,1.0,4.0,2.25,3.3333333333333335,3.0,4.0,0,1,0,0,0,0
33922,3,240.36301514476665,3.8,0.0,1.0,5.0,5.0,4.0,3.0,2.0,1.0,1.0,3.5,2.0,2.0,2.0,3.25,0,1,0,0,0,0
33923,3,240.36301514476665,3.4,0.0,1.0,2.5,2.0,2.0,3.0,4.0,1.3333333333333333,1.0,4.0,1.0,2.6666666666666665,3.6,4.0,0,1,0,0,0,0
33924,3,250.532990244478,4.8,0.0,0.0,3.0,4.0,4.0,3.0,4.0,0.0,0.0,4.0,1.0,4.0,3.2,3.5,0,1,0,0,0,0
33925,3,250.532990244478,4.4,0.0,0.0,5.0,5.0,5.0,3.0,2.0,1.9999999999999998,1.0,3.0,1.25,3.6666666666666665,2.4,4.0,0,1,0,0,0,0
33926,3,240.36301514476665,3.0,0.0,1.0,4.0,3.0,3.0,3.0,2.0,1.6666666666666665,1.0,3.25,2.25,2.3333333333333335,3.0,2.75,0,1,0,0,0,0
33927,3,250.532990244478,3.6,0.0,0.0,5.0,4.0,3.0,3.0,2.0,1.3333333333333333,1.0,3.0,1.25,3.0,3.0,4.0,0,1,0,0,0,0
33928,3,240.36301514476665,3.2,0.0,1.0,3.0,2.0,2.0,3.0,3.0,2.6666666666666665,1.0,3.0,1.0,3.0,3.6,4.0,0,1,0,0,0,0
33929,3,273.90180840436466,4.8,0.0,0.0,5.0,4.0,4.0,3.0,3.0,2.0,1.0,4.0,1.75,4.0,3.0,4.0,0,1,0,0,0,0
34001,3,224.61578435711823,3.8,0.0,0.0,3.0,3.0,2.0,3.0,3.0,1.5555555555555556,1.0,3.0,1.5,2.6666666666666665,2.4,1.0,0,1,0,0,0,0
34002,3,224.61578435711823,3.4,0.0,0.0,4.0,4.0,4.0,3.0,3.0,0.6666666666666666,1.0,3.75,1.5,2.6666666666666665,2.6,2.75,0,1,0,0,0,0
34004,3,224.61578435711823,4.0,0.0,0.0,3.3,4.0,4.0,3.0,3.0,2.0,1.0,3.0,2.0,3.0,2.6,2.75,0,1,0,0,0,0
34005,3,224.61578435711823,3.8,0.0,0.0,2.4,2.0,2.0,3.0,3.0,0.3333333333333333,1.0,3.75,1.0,2.6666666666666665,3.0,1.0,0,1,0,0,0,0
34006,3,224.61578435711823,4.6,0.0,0.0,5.0,4.0,4.0,3.0,3.0,1.3333333333333333,1.0,3.0,1.25,3.3333333333333335,3.4,3.0,0,1,0,0,0,0
34007,3,224.61578435711823,4.8,0.0,0.0,2.5,4.0,4.0,3.0,4.0,0.6666666666666666,1.0,4.0,1.0,3.6666666666666665,3.6,2.0,0,1,0,0,0,0
34008,3,224.61578435711823,4.0,0.0,0.0,5.0,4.0,4.0,3.0,2.0,0.7777777777777778,1.0,2.75,2.25,2.6666666666666665,2.8,2.25,0,1,0,0,0,0
34009,3,224.61578435711823,2.4,0.0,0.0,2.0,2.0,2.0,2.0,3.0,0.0,0.0,4.0,1.0,3.3333333333333335,3.0,2.75,0,1,0,0,0,0
34010,3,224.61578435711823,4.0,0.0,0.0,3.3,4.0,3.0,3.0,3.0,0.6666666666666666,1.0,3.0,1.25,3.0,2.8,2.25,0,1,0,0,0,0
34011,3,224.61578435711823,3.2,0.0,0.0,3.0,1.0,1.0,3.0,4.0,0.6666666666666666,1.0,4.0,1.75,2.3333333333333335,2.6,2.5,0,1,0,0,0,0
34012,3,224.61578435711823,3.0,0.0,0.0,6.0,4.0,4.0,3.0,3.0,0.6666666666666666,1.0,3.25,1.25,3.0,2.6,2.75,0,1,0,0,0,0
34013,3,224.61578435711823,3.6,0.0,0.0,6.0,4.0,4.0,3.0,4.0,1.3333333333333333,1.0,3.0,2.0,2.6666666666666665,2.6,3.0,0,1,0,0,0,0
34014,3,215.49787564703212,3.6,0.0,1.0,3.2,4.0,2.0,3.0,4.0,1.0,1.0,3.5,2.0,3.0,2.6,2.5,0,1,0,0,0,0
34015,3,215.49787564703212,4.2,0.0,1.0,4.2,4.0,4.0,3.0,3.0,1.5555555555555556,1.0,4.0,1.25,2.6666666666666665,3.0,3.0,0,1,0,0,0,0
34016,3,215.49787564703212,3.8,0.0,1.0,3.6,4.0,4.0,3.0,4.0,0.8888888888888888,1.0,4.0,1.0,3.3333333333333335,3.6,2.75,0,1,0,0,0,0
34017,3,215.49787564703212,3.4,0.0,1.0,1.2,2.0,2.0,2.0,4.0,1.3333333333333333,1.0,3.0,2.0,3.0,3.0,3.0,0,1,0,0,0,0
34018,3,215.49787564703212,1.0,0.0,1.0,4.0,2.0,2.0,3.0,3.0,1.0,1.0,3.0,2.0,3.0,3.0,3.0,0,1,0,0,0,0
34019,3,215.49787564703212,2.8,0.0,1.0,3.6,2.0,1.0,3.0,3.0,0.0,0.0,4.0,1.0,2.0,2.2,2.75,0,1,0,0,0,0
34020,3,215.49787564703212,4.0,0.0,1.0,4.2,2.0,2.0,3.0,3.0,0.0,0.0,3.0,1.75,3.3333333333333335,3.4,3.25,0,1,0,0,0,0
34021,3,215.49787564703212,2.0,0.0,1.0,3.0,2.0,2.0,3.0,3.0,1.3333333333333333,1.0,3.5,1.5,1.0,2.0,3.0,0,1,0,0,0,0
34024,3,215.49787564703212,4.0,0.0,1.0,3.0,2.0,2.0,3.0,4.0,0.8333333333333333,1.0,3.0,1.5,2.6666666666666665,3.0,3.0,0,1,0,0,0,0
34025,3,215.49787564703212,3.2,0.0,1.0,2.5,2.0,2.0,3.0,4.0,0.6666666666666666,1.0,2.5,1.5,3.0,2.4,2.0,0,1,0,0,0,0
34026,3,215.49787564703212,4.2,0.0,1.0,2.4,4.0,4.0,3.0,3.0,1.3333333333333333,1.0,3.25,1.0,2.6666666666666665,3.2,3.0,0,1,0,0,0,0
34027,3,215.49787564703212,2.6,0.0,1.0,6.5,4.0,2.0,3.0,4.0,0.6666666666666666,1.0,2.75,2.25,2.3333333333333335,2.4,3.0,0,1,0,0,0,0
34028,3,215.49787564703212,4.0,0.0,1.0,4.0,2.0,2.0,3.0,3.0,1.3333333333333333,1.0,3.75,1.25,3.3333333333333335,3.0,4.0,0,1,0,0,0,0
34029,3,215.49787564703212,4.0,0.0,1.0,3.0,3.0,3.0,3.0,3.0,1.6666666666666665,1.0,3.5,2.5,3.0,3.2,4.0,0,1,0,0,0,0
34030,3,215.49787564703212,4.0,0.0,1.0,2.3,4.0,3.0,3.0,3.0,0.0,1.0,3.25,2.75,3.3333333333333335,2.8,2.5,0,1,0,0,0,0
46701,3,376.7011431682092,3.0,0.0,1.0,2.2,2.0,1.0,2.0,3.0,3.6666666666666665,1.0,3.5,2.0,2.3333333333333335,1.8,3.0,0,1,0,0,0,0
46703,3,399.9750156152402,3.0,0.0,0.0,3.0,2.0,2.0,3.0,3.0,1.3333333333333333,1.0,4.0,3.0,3.0,3.6,4.0,0,1,0,0,0,0
46704,3,376.7011431682092,4.0,0.0,1.0,3.5,2.0,2.0,3.0,4.0,2.1111111111111107,1.0,4.0,2.0,3.3333333333333335,3.4,4.0,0,1,0,0,0,0
46706,3,399.9750156152402,2.8,0.0,0.0,3.0,2.0,2.0,2.0,3.0,4.5,1.0,3.75,1.25,2.3333333333333335,2.6,2.0,0,1,0,0,0,0
46707,3,399.9750156152402,3.8,0.0,0.0,3.0,2.0,2.0,3.0,3.0,0.6666666666666666,1.0,3.0,1.0,3.0,3.8,3.0,0,1,0,0,0,0
46709,3,376.7011431682092,3.8,0.0,1.0,6.0,4.0,2.0,3.0,3.0,2.0,1.0,2.75,2.5,2.6666666666666665,2.6,3.0,0,1,0,0,0,0
46711,3,399.9750156152402,3.2,0.0,0.0,2.5,5.0,4.0,3.0,4.0,2.0,1.0,4.0,2.0,3.0,2.8,3.0,0,1,0,0,0,0
46712,3,376.7011431682092,4.2,0.0,1.0,3.5,2.0,2.0,3.0,3.0,1.3333333333333333,1.0,2.75,2.75,3.3333333333333335,3.4,3.75,0,1,0,0,0,0
46713,3,399.9750156152402,3.8,0.0,0.0,6.0,4.0,4.0,3.0,4.0,2.0,1.0,3.75,2.25,3.0,3.2,1.5,0,1,0,0,0,0
46715,3,376.7011431682092,3.4,0.0,1.0,4.5,3.0,3.0,3.0,4.0,1.0,1.0,4.0,3.75,3.0,3.4,4.0,0,1,0,0,0,0
46716,3,399.9750156152402,3.8,0.0,0.0,3.0,2.0,2.0,3.0,3.0,1.0,1.0,3.75,2.75,2.3333333333333335,3.0,2.5,0,1,0,0,0,0
46718,3,399.9750156152402,4.0,0.0,0.0,3.0,2.0,2.0,3.0,2.0,1.3333333333333333,1.0,3.0,1.0,3.0,2.8,3.0,0,1,0,0,0,0
46719,3,399.9750156152402,3.0,0.0,0.0,3.0,2.0,2.0,3.0,3.0,3.0,1.0,3.25,2.0,2.6666666666666665,2.2,2.25,0,1,0,0,0,0
46720,3,376.7011431682092,4.4,0.0,1.0,3.0,2.0,2.0,3.0,4.0,0.6666666666666666,1.0,4.0,2.0,2.6666666666666665,2.6,3.25,0,1,0,0,0,0
46721,3,376.7011431682092,4.0,0.0,1.0,7.0,3.0,2.0,3.0,4.0,0.0,1.0,4.0,4.0,3.0,3.0,3.0,0,1,0,0,0,0
46722,3,376.7011431682092,5.0,0.0,1.0,2.0,2.0,2.0,2.0,4.0,2.333333333333333,1.0,4.0,2.0,3.6666666666666665,3.6,4.0,0,1,0,0,0,0
46724,3,399.9750156152402,4.2,0.0,0.0,2.0,4.0,4.0,3.0,4.0,2.0,1.0,3.75,1.0,3.6666666666666665,2.8,3.5,0,1,0,0,0,0
46801,3,349.9781386633352,1.6,0.0,0.0,2.5,2.0,1.0,3.0,3.0,1.3333333333333333,1.0,2.5,1.75,2.0,1.0,3.0,0,1,0,0,0,0
46804,3,349.9781386633352,3.4,0.0,0.0,2.2,2.0,2.0,2.0,3.0,0.0,1.0,3.25,2.0,2.6666666666666665,2.4,3.0,0,1,0,0,0,0
46805,3,349.9781386633352,4.8,0.0,0.0,2.5,2.0,2.0,2.0,4.0,2.6666666666666665,1.0,4.0,1.25,3.0,3.0,2.75,0,1,0,0,0,0
46806,3,329.6135002721831,4.4,0.0,1.0,6.0,3.0,3.0,3.0,3.0,0.6666666666666666,1.0,3.75,1.75,3.0,2.8,3.0,0,1,0,0,0,0
46810,3,329.6135002721831,5.0,0.0,1.0,4.0,3.0,2.0,3.0,4.0,1.3333333333333333,1.0,3.0,1.25,3.6666666666666665,3.2,3.5,0,1,0,0,0,0
46811,3,329.6135002721831,4.0,0.0,1.0,5.0,4.0,2.0,3.0,3.0,2.0,1.0,3.5,1.0,3.0,3.0,4.0,0,1,0,0,0,0
46812,3,349.9781386633352,4.4,0.0,0.0,5.0,2.0,2.0,3.0,4.0,0.6666666666666666,1.0,4.0,1.25,3.6666666666666665,3.4,4.0,0,1,0,0,0,0
46813,3,349.9781386633352,2.2,0.0,0.0,6.0,2.0,2.0,3.0,4.0,1.4444444444444442,1.0,4.0,1.0,2.6666666666666665,3.0,3.0,0,1,0,0,0,0
46815,3,349.9781386633352,3.4,0.0,0.0,3.0,4.0,2.0,3.0,3.0,1.6666666666666665,1.0,4.0,1.0,3.0,2.6,3.0,0,1,0,0,0,0
46817,3,329.6135002721831,4.2,0.0,1.0,8.0,4.0,4.0,3.0,3.0,0.6666666666666666,1.0,3.0,3.5,4.0,4.0,3.0,0,1,0,0,0,0
46818,3,329.6135002721831,4.0,0.0,1.0,3.0,2.0,2.0,3.0,4.0,1.6666666666666665,1.0,4.0,2.0,3.0,3.0,3.0,0,1,0,0,0,0
46819,3,329.6135002721831,3.6,0.0,1.0,3.5,1.0,1.0,3.0,4.0,0.0,0.0,4.0,1.5,4.0,3.0,4.0,0,1,0,0,0,0
46826,3,274.14703297320045,3.6,0.0,0.0,4.0,2.0,3.0,3.0,2.0,2.0,1.0,3.5,2.75,2.6666666666666665,2.8,4.0,0,1,0,0,0,0
46827,3,349.9781386633352,5.0,0.0,0.0,0.5,4.0,4.0,4.0,3.0,1.3333333333333333,1.0,3.75,1.0,3.6666666666666665,3.0,3.5,0,1,0,0,0,0
46901,3,349.9781386633352,3.8,0.0,0.0,2.5,4.0,2.0,3.0,4.0,0.5555555555555556,1.0,4.0,3.0,3.0,2.8,4.0,0,1,0,0,0,0
46907,3,349.9781386633352,3.6,0.0,0.0,8.0,4.0,4.0,3.0,2.0,0.0,0.0,2.5,2.5,2.3333333333333335,2.6,2.0,0,1,0,0,0,0
46908,3,329.6135002721831,5.0,0.0,1.0,3.4,4.0,2.0,3.0,3.0,6.0,1.0,4.0,1.25,4.0,3.6,3.0,0,1,0,0,0,0
46909,3,349.9781386633352,2.8,0.0,0.0,4.0,4.0,2.0,2.0,4.0,0.0,1.0,3.0,2.0,2.0,2.2,2.75,0,1,0,0,0,0
46910,3,329.6135002721831,4.0,0.0,1.0,2.4,2.0,3.0,4.0,4.0,0.0,1.0,3.0,2.0,2.6666666666666665,2.6,3.0,0,1,0,0,0,0
46911,3,329.6135002721831,4.4,0.0,1.0,7.0,4.0,2.0,3.0,3.0,2.0,1.0,3.5,1.5,2.6666666666666665,2.6,3.5,0,1,0,0,0,0
46914,3,329.6135002721831,3.6,0.0,1.0,4.2,2.0,2.0,2.0,4.0,0.7222222222222221,1.0,1.0,2.75,2.6666666666666665,3.0,2.0,0,1,0,0,0,0
46915,3,349.9781386633352,2.2,0.0,0.0,3.5,2.0,2.0,3.0,4.0,0.0,0.0,3.0,1.75,2.0,2.8,2.25,0,1,0,0,0,0
46917,3,329.6135002721831,3.6,0.0,1.0,2.0,2.0,3.0,3.0,4.0,0.6666666666666666,1.0,3.75,1.5,2.6666666666666665,2.8,3.0,0,1,0,0,0,0
46918,3,349.9781386633352,2.8,0.0,0.0,0.6,2.0,1.0,3.0,4.0,0.0,0.0,3.5,1.5,3.0,3.6,2.75,0,1,0,0,0,0
46919,3,349.9781386633352,4.0,0.0,0.0,2.1,2.0,2.0,3.0,4.0,0.6666666666666666,1.0,3.75,1.5,3.0,3.0,3.0,0,1,0,0,0,0
46923,3,329.6135002721831,3.0,0.0,1.0,1.0,2.0,2.0,2.0,4.0,0.0,0.0,3.0,3.0,2.0,3.0,3.0,0,1,0,0,0,0
46924,3,329.6135002721831,3.4,0.0,1.0,1.7,5.0,3.0,3.0,3.0,0.0,1.0,3.25,2.25,3.0,2.8,2.25,0,1,0,0,0,0
46926,3,349.9781386633352,4.2,0.0,0.0,4.0,4.0,2.0,4.0,4.0,0.6666666666666666,1.0,3.0,1.5,3.3333333333333335,3.2,4.0,0,1,0,0,0,0
47001,3,419.9737663960023,4.6,0.0,0.0,4.0,4.0,2.0,4.0,4.0,0.0,0.0,4.0,1.5,3.0,3.2,2.25,0,1,0,0,0,0
47003,3,419.9737663960023,3.2,0.0,0.0,1.2,4.0,2.0,3.0,4.0,2.0,1.0,3.0,2.0,2.6666666666666665,3.0,3.0,0,1,0,0,0,0
47004,3,395.5362003266197,4.0,0.0,1.0,4.3,4.0,2.0,3.0,3.0,1.0,1.0,4.0,1.75,3.6666666666666665,2.6,4.0,0,1,0,0,0,0
47005,3,395.5362003266197,4.2,0.0,1.0,3.7,4.0,4.0,2.0,2.0,0.4444444444444444,1.0,2.0,3.5,2.3333333333333335,2.2,1.5,0,1,0,0,0,0
47006,3,419.9737663960023,3.2,0.0,0.0,4.0,2.0,2.0,3.0,3.0,1.6666666666666665,1.0,3.0,1.75,2.3333333333333335,2.4,2.5,0,1,0,0,0,0
47007,3,395.5362003266197,3.0,0.0,1.0,5.0,2.0,2.0,3.0,1.0,0.0,1.0,3.0,3.0,2.6666666666666665,3.0,3.5,0,1,0,0,0,0
47008,3,395.5362003266197,3.0,0.0,1.0,4.8,2.0,2.0,3.0,4.0,0.0,1.0,3.0,3.25,2.6666666666666665,2.2,2.75,0,1,0,0,0,0
47009,3,419.9737663960023,3.0,0.0,0.0,4.8,4.0,4.0,3.0,3.0,1.1666666666666665,1.0,3.0,2.0,1.6666666666666667,2.4,3.5,0,1,0,0,0,0
47010,3,419.9737663960023,2.8,0.0,0.0,8.0,2.0,2.0,3.0,4.0,0.0,1.0,3.0,1.75,3.3333333333333335,2.6,2.5,0,1,0,0,0,0
47014,3,419.9737663960023,4.0,0.0,0.0,2.4,4.0,4.0,3.0,3.0,2.3333333333333335,1.0,4.0,1.0,3.6666666666666665,3.2,4.0,0,1,0,0,0,0
47015,3,395.5362003266197,1.0,0.0,1.0,2.5,2.0,2.0,2.0,4.0,0.0,0.0,3.0,3.0,3.0,3.0,2.75,0,1,0,0,0,0
47017,3,395.5362003266197,3.0,0.0,1.0,3.2,3.0,3.0,3.0,3.0,0.0,1.0,3.0,2.25,2.6666666666666665,2.2,2.75,0,1,0,0,0,0
47019,3,347.557008947925,4.2,0.0,1.0,10.0,3.0,2.0,3.0,4.0,2.0,1.0,3.5,2.0,3.0,2.6,3.0,0,1,0,0,0,0
47020,3,395.5362003266197,4.0,0.0,1.0,4.8,2.0,2.0,3.0,4.0,1.3888888888888888,1.0,3.25,1.75,3.6666666666666665,3.4,3.25,0,1,0,0,0,0
47021,3,419.9737663960023,3.8,0.0,0.0,2.0,4.0,4.0,3.0,3.0,3.6666666666666665,1.0,4.0,2.0,3.0,2.4,3.0,0,1,0,0,0,0
47022,3,395.5362003266197,5.0,0.0,1.0,1.5,2.0,2.0,3.0,4.0,1.0,1.0,4.0,1.0,4.0,3.2,4.0,0,1,0,0,0,0
47023,3,395.5362003266197,5.0,0.0,1.0,12.0,2.0,2.0,4.0,4.0,0.0,1.0,4.0,3.0,3.0,3.0,3.0,0,1,0,0,0,0
47024,3,419.9737663960023,3.0,0.0,0.0,3.6,2.0,2.0,3.0,3.0,0.0,1.0,3.0,1.75,3.0,2.2,3.0,0,1,0,0,0,0
47025,3,395.5362003266197,4.2,0.0,1.0,3.0,2.0,2.0,2.0,3.0,2.6666666666666665,1.0,4.0,1.5,3.0,3.0,3.5,0,1,0,0,0,0
47101,3,282.52585737615686,3.4,0.0,1.0,4.5,2.0,3.0,2.0,3.0,1.0,1.0,4.0,2.0,3.3333333333333335,3.4,3.0,0,1,0,0,0,0
47105,3,299.98126171143014,2.6,0.0,0.0,1.5,2.0,2.0,3.0,4.0,0.2222222222222222,1.0,3.5,2.5,2.3333333333333335,3.0,2.25,0,1,0,0,0,0
47106,3,282.52585737615686,5.0,0.0,1.0,3.5,4.0,4.0,4.0,4.0,1.3333333333333333,1.0,4.0,1.0,4.0,2.2,4.0,0,1,0,0,0,0
47107,3,299.98126171143014,4.4,0.0,0.0,4.0,5.0,5.0,3.0,4.0,0.2222222222222222,1.0,2.0,1.25,3.0,3.0,4.0,0,1,0,0,0,0
47108,3,282.52585737615686,4.2,0.0,1.0,3.0,1.0,1.0,3.0,4.0,1.3333333333333333,1.0,4.0,1.5,4.0,3.4,3.75,0,1,0,0,0,0
47110,3,282.52585737615686,4.0,0.0,1.0,3.0,2.0,3.0,2.0,4.0,1.6666666666666665,1.0,4.0,1.5,3.0,3.4,4.0,0,1,0,0,0,0
47111,3,282.52585737615686,3.6,0.0,1.0,3.0,2.0,2.0,3.0,3.0,2.6666666666666665,1.0,3.0,1.75,2.0,2.6,3.0,0,1,0,0,0,0
47113,3,282.52585737615686,3.4,0.0,1.0,3.4,2.0,2.0,3.0,3.0,1.5555555555555556,1.0,4.0,2.0,2.6666666666666665,2.6,3.0,0,1,0,0,0,0
47114,3,299.98126171143014,4.2,0.0,0.0,3.0,3.0,4.0,3.0,3.0,1.0,1.0,3.75,1.0,2.6666666666666665,2.6,2.0,0,1,0,0,0,0
47115,3,282.52585737615686,4.6,0.0,1.0,4.0,2.0,2.0,3.0,3.0,0.8888888888888888,1.0,3.75,1.5,2.6666666666666665,2.6,3.0,0,1,0,0,0,0
47116,3,299.98126171143014,3.4,0.0,0.0,3.0,2.0,2.0,1.0,3.0,1.0,1.0,3.75,1.75,3.0,2.6,2.75,0,1,0,0,0,0
47118,3,282.52585737615686,3.2,1.0,1.0,1.8,4.0,4.0,3.0,3.0,0.0,0.0,4.0,1.25,3.0,2.4,3.0,0,1,0,0,0,0
47120,3,299.98126171143014,2.8,0.0,0.0,5.0,2.0,2.0,4.0,3.0,1.3333333333333333,1.0,3.5,2.0,2.6666666666666665,3.0,2.75,0,1,0,0,0,0
47121,3,282.52585737615686,4.4,0.0,1.0,3.5,2.0,2.0,4.0,4.0,1.3333333333333333,1.0,4.0,1.0,4.0,3.2,4.0,0,1,0,0,0,0
47125,3,282.52585737615686,3.8,0.0,1.0,4.0,2.0,2.0,3.0,4.0,0.0,0.0,3.0,3.0,2.0,3.0,3.0,0,1,0,0,0,0
47127,3,282.52585737615686,3.2,0.0,1.0,1.5,2.0,2.0,2.0,4.0,0.1111111111111111,1.0,3.0,1.5,2.6666666666666665,4.0,4.0,0,1,0,0,0,0
47128,3,282.52585737615686,3.0,0.0,1.0,2.5,2.0,2.0,2.0,4.0,2.0,1.0,4.0,1.0,4.0,2.8,3.0,0,1,0,0,0,0
53101,3,233.13453048127187,4.2,0.0,0.0,5.0,2.0,2.0,3.0,3.0,0.6666666666666666,1.0,3.75,1.5,3.3333333333333335,3.0,3.25,0,1,0,0,0,0
