"조사연도","MD제공용_가구고유번호","가중값","수도권여부","가구주_성별코드","가구원수","노인가구여부","조손가구여부","한부모가구여부","다문화가구여부(2012년~)","장애인가구여부(2012년~)","가구주_교육정도_학력코드","가구주_교육정도_수학구분코드","가구주_교육정도_통합코드","가구주_동거여부","가구주_산업대분류코드","가구주_직업대분류코드","가구주_만연령","가구주연령_10세단위코드","가구주_종사상지위코드","가구주_종사상지위(보도용)","가구주_혼인상태코드","입주형태코드","입주형태통합코드","전용면적규모코드","주택종류통합코드","부채보유여부","소득5분위코드(보완)","소득10분위코드(보완)(2017년~)","소득계층구간코드(보도용)(보완)","자산총액5분위코드","자산총액10분위코드","순자산5분위코드","순자산10분위코드","자산","이사여부","자산_금융자산","자산_금융자산_저축금액","자산_금융자산_저축_적립예치식저축금액","자산_금융자산_저축_적립예치식저축_수시적립예치식저축금액","자산_금융자산_저축_적립예치식저축_저축성보장성보험금액","자산_금융자산_저축_적립예치식저축_주식채권펀드금액","자산_금융자산_저축_기타저축금액","자산_금융자산_현거주지전월세보증금","자산_실물자산","자산_실물자산_부동산금액","자산_실물자산_부동산_거주주택금액","자산_실물자산_부동산_거주주택이외부동산금액","자산_실물자산_부동산_계약금중도금납입금액","자산_실물자산_기타실물자산","자산_실물자산_기타실물자산_자동차금액","자산_실물자산_기타실물자산_기타금액","자산_실물자산_기타실물자산_기타_자동차이외기타실물자산","자산_실물자산_기타실물자산_기타_권리금","부채","부채_금융부채","부채_금융부채_담보대출금액","부채_금융부채_담보대출_대출용도_거주주택구입금액","부채_금융부채_담보대출_대출용도_거주주택이외부동산구입금액","부채_금융부채_담보대출_대출용도_전월세보증금마련금액","부채_금융부채_담보대출_대출용도_부채상환금액","부채_금융부채_담보대출_대출용도_사업자금마련금액","부채_금융부채_담보대출_대출용도_생활비마련금액","부채_금융부채_담보대출_대출용도_기타용도금액","부채_금융부채_담보대출_대출기관_은행금액(2010년은 농수협 중앙회 제외)","부채_금융부채_담보대출_대출기관_저축은행금액","부채_금융부채_담보대출_대출기관_비은행금융기관금액(2010년은 농수협중앙회 포함)","부채_금융부채_담보대출_대출기관_보험회사금액","부채_금융부채_담보대출_대출기관_기타기관금액","부채_금융부채_담보대출_상환방법_만기일시금액","부채_금융부채_담보대출_상환방법_원금분할상환금액","부채_금융부채_담보대출_상환방법_원리금분할상환금액","부채_금융부채_담보대출_상환방법_원리금분할일부만기상환금액","부채_금융부채_담보대출_상환방법_기타상환방법금액","부채_금융부채_담보대출_담보형태_거주주택금액","부채_금융부채_담보대출_담보형태_거주주택이외부동산금액","부채_금융부채_담보대출_담보형태_예적금보험펀드채권금액","부채_금융부채_담보대출_담보형태_기타금액","부채_금융부채_담보대출_부동산담보대출금액","부채_금융부채_담보대출_부동산이외담보대출금액","부채_금융부채_신용대출금액","부채_금융부채_신용대출_대출용도_거주주택구입금액","부채_금융부채_신용대출_대출용도_거주주택이외부동산구입금액","부채_금융부채_신용대출_대출용도_전월세보증금마련금액","부채_금융부채_신용대출_대출용도_부채상환금액","부채_금융부채_신용대출_대출용도_사업자금마련금액","부채_금융부채_신용대출_대출용도_생활비마련금액","부채_금융부채_신용대출_대출용도_기타용도금액","부채_금융부채_신용대출_대출기관_은행금액(2010년은 농수협 중앙회 제외)","부채_금융부채_신용대출_대출기관_저축은행금액","부채_금융부채_신용대출_대출기관_비은행금융기관금액(2010년은 농수협중앙회 포함)","부채_금융부채_신용대출_대출기관_보험회사금액","부채_금융부채_신용대출_대출기관_기타기관금액","부채_금융부채_신용대출_상환방법_만기일시금액","부채_금융부채_신용대출_상환방법_원금분할상환금액","부채_금융부채_신용대출_상환방법_원리금분할상환금액","부채_금융부채_신용대출_상환방법_원리금분할일부만기상환금액","부채_금융부채_신용대출_상환방법_기타상환방법금액","부채_금융부채_신용대출_대출종류_신용대출금액","부채_금융부채_신용대출_대출종류_마이너스통장금액","부채_금융부채_신용카드관련대출금액","부채_금융부채_외상할부미상환금액","부채_금융부채_계탄후불입금액","부채_금융부채_개인직장빌린금액(2017년~)","부채_임대보증금","원리금상환금액","원리금상환_원금상환금액","원리금상환_이자지급금액","순자산","경상소득(보완)","경상소득_근로소득(보완)","경상소득_사업소득(보완)","경상소득_재산소득(보완)","경상소득_공적이전소득(보완)","경상소득_사적이전소득(조사)","이전소득(보완)[공적이전소득(보완)+사적이전소득(조사)]","처분가능소득(보완)[경상소득(보완)-비소비지출(보완)]","지출_소비지출비","지출_소비지출_식료품(외식비포함)","지출_소비지출_주거비","지출_소비지출_교육비(보육료포함)","지출_소비지출_의료비","지출_소비지출_교통비","지출_소비지출_통신비","지출_소비지출_기타소비지출비","지출(보완)[비소비지출(보완)+소비지출(조사)](2012~2018년: 복지, 2019년~:공통)","지출_비소비지출(보완)","지출_비소비지출_세금(보완)","지출_비소비지출_공적연금사회보험료(보완)","지출_비소비지출_가구간이전지출(조사)","지출_비소비지출_비영리단체이전지출(조사)","지출_비소비지출_연간지급이자(조사)","여유자금운용계획코드","금융자산투자운용방법코드","금융자산투자고려사항코드","거주지주택가격전망코드","여유자금부동산투자여부","부동산투자주목적코드","투자선호부동산코드","부동산투자기피사유코드","1년후금융부채규모전망코드","부채증가원인코드","1년전대비부채증감코드","부채상환방법코드","원리금연체여부","원리금연체사유코드","30일이상원리금연체여부","원리금상환_생계부담정도코드","원리금상환_생계부담_소득대비상환액비중","원리금상환_가계지출감소여부","원리금상환_가계지출감소항목코드","부채상환가능시기코드","가구주_은퇴여부","가구주_미은퇴_은퇴연령","가구주_미은퇴_최소생활비","가구주_미은퇴_적정생활비","가구주_미은퇴_노후준비상황코드","가구주_은퇴_은퇴연령","가구주_은퇴_적정생활비충당여부","가구주은퇴_생활비재원마련코드(2014년~)"
2021,520000272,1083.64313976261,G2,1,4,G2,G2,G2,G2,G1,6,1,G4,2,O,3,54,G4,1,G1,2,1,G1,G2,G1,G1,Q5,D09,G6,Q5,D09,Q5,D09,79786,2,22586,22586,22586,10150,7996,4440,0,0,57200,53000,30000,23000,0,4200,4100,100,100,0,1400,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,0,0,1000,700,700,0,78386,11858,10776,25,557,500,0,500,9754,5258,1200,348,0,2000,300,360,1050,7362,2104,445,1169,400,90,0,1,1,2,3,2,,,2,2,,2,,2,,,1,20,,,1,1,60,300,500,2,,,
2021,520000282,772.683949882471,G2,2,2,G2,G2,G2,G2,G2,5,1,G4,2,G,5,47,G3,4,G3,4,5,G4,G2,G3,G2,Q2,D04,G3,Q1,D02,Q1,D02,2725,2,2705,2705,2705,1325,1380,0,0,0,20,0,0,0,0,20,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2725,3408,702,2100,3,603,0,603,3221,1718,480,360,0,40,180,328,330,1905,187,1,143,30,13,0,1,2,2,4,1,2,1,,2,,,,,,,,,,,,1,70,150,200,3,,,
2021,520000312,691.8072991385,G2,1,2,G2,G2,G2,G2,G2,6,1,G4,2,G,3,32,G2,1,G1,2,1,G1,G2,G2,G1,Q3,D06,G4,Q3,D05,Q2,D04,27742,2,4392,4392,4392,94,4254,44,0,0,23350,19000,19000,0,0,4350,4350,0,0,0,12148,12148,12012,9622,0,0,0,0,0,2390,12012,0,0,0,0,0,2390,9622,0,0,9622,0,0,2390,9622,2390,136,0,0,0,0,0,136,0,136,0,0,0,0,0,0,0,0,136,0,136,0,0,0,0,0,1697,949,748,15594,5710,5266,0,0,60,384,444,4276,2568,900,252,0,265,260,273,618,4002,1434,80,466,140,0,748,3,1,3,1,2,,,3,1,,3,,2,,,2,,1,2,1,1,50,200,300,4,,,
2021,520000322,567.982882155472,G2,1,2,G1,G2,G2,G2,G2,6,1,G4,2,,,78,G5,7,G4,2,1,G1,G2,G2,G2,Q2,D03,G2,Q4,D07,Q4,D07,39580,2,4180,4180,4180,4180,0,0,0,0,35400,32000,19000,13000,0,3400,3400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,48,0,39580,2632,0,0,140,2492,0,2492,2563,1146,540,216,0,62,48,79,201,1215,69,69,0,0,0,0,1,1,2,2,2,,,4,2,,,,,,,,,,,,2,,,,,56,4,2
2021,520000332,875.641010408579,G2,1,3,G2,G2,G2,G2,G2,6,1,G4,2,F,8,50,G4,4,G3,2,1,G1,G2,G2,G1,Q4,D08,G5,Q4,D07,Q4,D07,41630,2,8630,8630,7630,3910,3120,600,1000,0,33000,25000,25000,0,0,8000,3000,5000,5000,0,7980,7980,7980,7980,0,0,0,0,0,0,0,7980,0,0,0,0,7980,0,0,0,7980,0,0,0,7980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6406,6050,356,33650,8091,4340,3000,125,626,0,626,7278,3206,1200,240,0,360,480,300,626,4019,813,185,272,0,0,356,2,2,2,2,1,8,4,,1,,3,,2,,,1,40,,,1,1,80,300,300,4,,,
2021,520000352,537.514995607561,G2,1,2,G1,G2,G2,G2,G2,3,1,G2,2,,,73,G5,7,G4,2,1,G1,G1,G1,G1,Q2,D03,G2,Q1,D02,Q1,D01,2900,2,100,100,100,100,0,0,0,0,2800,2500,2500,0,0,300,300,0,0,0,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,0,0,0,0,0,2500,0,0,0,2500,0,0,2500,0,0,0,0,2500,0,0,0,0,0,0,132,0,132,400,2736,2019,0,4,613,100,713,2499,1374,480,190,0,540,120,14,30,1611,237,29,56,20,0,132,1,3,3,2,2,,,3,2,,2,,2,,,3,,1,3,2,1,80,150,250,4,,,
2021,520000362,606.207164650019,G2,1,2,G2,G2,G2,G2,G2,3,4,G1,2,I,5,68,G5,4,G3,2,2,G2,G2,G2,G1,Q2,D03,G2,Q5,D09,Q5,D09,79420,2,15920,4920,3920,1100,2820,0,1000,11000,63500,60000,0,60000,0,3500,1500,2000,2000,0,6900,6900,6900,0,0,0,0,6900,0,0,6900,0,0,0,0,0,0,6900,0,0,0,6900,0,0,6900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,0,240,72520,2865,0,1300,3,1562,0,1562,1848,1799,660,220,0,50,250,240,379,2816,1017,97,570,50,60,240,3,1,2,2,2,,,3,2,,2,,2,,,2,,2,,1,1,75,200,250,3,,,
2021,520000372,849.169253394806,G2,1,5,G2,G2,G2,G2,G2,5,1,G4,2,C,8,54,G4,1,G1,2,1,G1,G4,G1,G1,Q5,D09,G6,Q4,D08,Q4,D08,61938,2,1738,1738,1738,200,1098,440,0,0,60200,60000,50000,10000,0,200,200,0,0,0,14000,8000,8000,0,0,0,0,0,8000,0,0,0,8000,0,0,8000,0,0,0,0,8000,0,0,0,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,2360,2000,360,47938,11713,9529,6,2046,132,0,132,8665,4135,600,480,500,100,435,600,1420,7183,3048,470,778,1440,0,360,3,2,1,2,2,,,2,1,,1,1,2,,,2,,1,4,1,1,65,200,500,3,,,
2021,520100202,627.566034905278,G2,1,2,G2,G2,G2,G2,G2,4,1,G3,2,,,63,G5,7,G4,2,1,G1,G2,G2,G1,Q4,D07,G4,Q5,D10,Q5,D10,175523,2,24210,24210,24210,18000,4210,2000,0,0,151313,145000,75000,70000,0,6313,6000,313,313,0,27000,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,0,0,23000,800,800,0,148523,6505,3540,0,2112,853,0,853,5215,3156,960,176,0,400,200,180,1240,4446,1290,266,374,400,250,0,1,1,2,2,2,,,2,2,,1,1,2,,,2,,1,2,1,2,,,,,63,2,1
2021,520100212,1758.42117897723,G2,2,1,G2,G2,G2,G2,G2,3,1,G2,1,I,9,64,G5,2,G2,4,1,G1,G2,G2,G2,Q1,D02,G2,Q3,D06,Q4,D07,36349,2,7300,7300,7300,6800,0,500,0,0,29049,29000,29000,0,0,49,0,49,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,36349,1576,974,0,102,500,0,500,1324,695,320,66,0,80,10,29,190,947,252,18,55,179,0,0,1,1,2,4,1,2,2,,2,,,,,,,,,,,,1,70,200,250,4,,,
2021,520100222,1203.67480184064,G2,2,1,G2,G2,G2,G2,G2,6,1,G4,1,K,3,44,G3,1,G1,1,1,G1,G2,G2,G1,Q5,D09,G6,Q5,D09,Q4,D08,104635,2,23564,23564,23564,3720,16694,3150,0,0,81071,79000,29000,50000,0,2071,2000,71,71,0,44100,24100,8200,8200,0,0,0,0,0,0,8200,0,0,0,0,0,0,8200,0,0,8200,0,0,0,8200,0,15900,0,0,0,0,0,11900,4000,15900,0,0,0,0,4000,0,0,0,11900,4000,11900,0,0,0,0,20000,1416,288,1128,60535,11424,11349,0,25,50,0,50,6682,2123,360,192,0,5,650,120,796,6865,4742,1619,751,320,924,1128,1,7,1,3,1,5,2,,1,,1,1,2,,,2,,2,,1,1,70,250,300,3,,,
2021,520100232,655.67413831265,G2,1,4,G2,G2,G2,G2,G2,4,1,G3,2,,,48,G3,7,G4,2,1,G1,G2,G3,G1,Q5,D09,G6,Q3,D05,Q3,D05,22836,2,2220,2220,2220,2220,0,0,0,0,20616,20000,20000,0,0,616,550,66,66,0,2200,2200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2200,0,0,0,2200,0,0,0,0,0,0,0,2200,0,0,2200,0,0,2200,0,0,0,0,0,0,415,415,0,20636,10121,9389,8,4,220,500,720,7475,2808,860,360,240,20,480,216,632,5454,2646,887,1123,600,36,0,2,1,2,2,1,5,5,,1,,1,1,2,,,2,,1,2,1,1,70,150,200,3,,,
2021,520100242,1391.57426765466,G2,1,4,G2,G2,G2,G2,G2,4,1,G3,2,,,74,G5,7,G4,2,1,G1,G2,G2,G2,Q2,D04,G3,Q2,D04,Q3,D05,17894,2,1994,1994,1994,1850,144,0,0,0,15900,15000,15000,0,0,900,800,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17894,3371,0,1200,46,2125,0,2125,3280,1584,660,296,0,84,180,120,244,1675,91,12,79,0,0,0,1,3,4,4,1,5,2,,2,,,,,,,,,,,,2,,,,,55,4,1
2021,520100282,525.820468855444,G2,1,2,G1,G2,G2,G2,G2,3,4,G1,2,Q,9,77,G5,2,G2,2,1,G1,G1,G1,G2,Q1,D02,G2,Q2,D03,Q2,D04,10709,2,609,609,609,150,459,0,0,0,10100,10000,10000,0,0,100,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10709,1970,483,0,199,1288,0,1288,1746,800,400,100,0,100,30,40,130,1024,224,10,44,50,120,0,1,1,3,2,2,,,3,2,,,,,,,,,,,,1,80,200,250,4,,,
2021,520100292,456.854050271561,G2,1,2,G1,G2,G2,G2,G2,3,1,G2,2,,,77,G5,7,G4,2,1,G1,G4,G1,G1,Q1,D02,G2,Q3,D05,Q3,D05,26348,2,6130,6130,6130,5150,980,0,0,0,20218,20000,20000,0,0,218,0,218,218,0,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,0,0,0,22348,1658,0,0,499,799,360,1159,1584,884,480,100,0,130,12,22,140,958,74,32,0,42,0,0,1,1,3,3,2,,,3,2,,,,,,,,,,,,2,,,,,70,4,4
2021,520100312,830.222273598351,G2,1,2,G2,G2,G2,G2,G2,6,1,G4,2,,,54,G4,7,G4,2,1,G1,G2,G2,G1,Q4,D07,G4,Q5,D09,Q4,D08,96000,2,4000,4000,4000,1000,3000,0,0,0,92000,87000,32000,55000,0,5000,5000,0,0,0,41700,14700,14700,14700,0,0,0,0,0,0,14700,0,0,0,0,10000,0,4700,0,0,14700,0,0,0,14700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27000,812,269,543,54300,6003,3043,0,9,2951,0,2951,4291,1981,360,246,0,500,180,120,575,3693,1712,128,201,840,0,543,3,1,2,3,1,2,2,,1,,1,1,2,,,1,30,,,2,2,,,,,54,2,1
2021,520100322,816.680057302215,G2,2,2,G2,G2,G2,G2,G2,4,1,G3,2,,,59,G4,7,G4,4,1,G1,G3,G2,G2,Q1,D01,G2,Q5,D10,Q5,D10,204830,2,157830,157830,157830,103830,34000,20000,0,0,47000,39000,39000,0,0,8000,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204830,1025,0,0,945,80,0,80,752,2890,600,369,132,300,245,360,884,3163,273,83,120,70,0,0,1,1,2,3,2,,,5,2,,,,,,,,,,,,2,,,,,50,2,3
2021,520100332,549.60201718762,G2,1,2,G1,G2,G2,G2,G2,7,1,G4,2,,,77,G5,7,G4,2,5,G4,G2,G2,G2,Q1,D01,G1,Q1,D01,Q1,D01,140,2,140,140,140,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,946,0,0,0,896,50,946,914,670,360,120,0,36,36,48,70,702,32,1,1,20,10,0,1,1,2,2,2,,,4,2,,,,,,,,,,,,2,,,,,75,3,4
2021,520100342,956.627358918298,G2,1,4,G2,G2,G2,G2,G2,6,1,G4,2,O,3,45,G3,1,G1,2,1,G1,G3,G1,G1,Q4,D08,G5,Q4,D07,Q3,D06,42932,2,7282,7282,7282,2267,4615,400,0,0,35650,35500,15500,0,20000,150,150,0,0,0,13560,13560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13500,0,13500,0,0,0,0,0,10000,0,3500,0,0,13500,0,0,0,0,13500,0,0,60,0,0,0,562,100,462,29372,8941,8286,0,475,180,0,180,7098,2890,700,250,700,150,150,240,700,4733,1843,455,926,0,0,462,3,7,2,3,1,2,2,,3,2,3,,2,,,2,,1,3,2,1,65,200,300,3,,,
2021,520100362,474.612257996788,G2,1,2,G1,G2,G2,G2,G2,4,1,G3,2,Q,9,82,G5,2,G2,2,1,G1,G2,G1,G2,Q1,D02,G2,Q2,D03,Q2,D03,9340,2,1220,1220,1220,1220,0,0,0,0,8120,8000,8000,0,0,120,100,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9340,1620,54,0,450,1066,50,1116,1553,987,360,180,0,120,168,120,39,1054,67,26,0,35,6,0,1,3,2,4,1,5,1,,2,,,,,,,,,,,,1,85,100,150,3,,,
2021,520100372,743.833023831944,G2,1,4,G2,G2,G2,G2,G2,4,1,G3,2,G,5,53,G4,1,G1,4,3,G3,G3,G1,G2,Q3,D06,G3,Q2,D03,Q2,D04,12600,2,9800,6800,6800,3350,2450,1000,0,3000,2800,0,0,0,0,2800,2800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12600,4852,4143,143,6,560,0,560,4448,5398,600,888,2000,100,450,360,1000,5802,404,74,330,0,0,0,2,1,1,3,1,1,2,,2,,,,,,,,,,,,1,65,150,200,3,,,
2021,520100382,1308.16038927521,G2,1,3,G2,G2,G2,G2,G2,8,1,G4,2,M,2,49,G3,1,G1,2,2,G2,G2,G2,G1,Q5,D09,G6,Q3,D06,Q3,D06,36650,2,17550,8550,8550,4500,1050,3000,0,9000,19100,18500,0,18500,0,600,600,0,0,0,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,0,0,0,30650,10353,10234,0,24,95,0,95,8315,3126,780,300,720,300,240,240,546,5164,2038,514,1104,340,80,0,1,1,4,2,2,,,3,3,4,,,,,,,,,,,1,60,200,350,1,,,
2021,520100392,977.327736323733,G2,1,2,G2,G2,G2,G2,G2,4,1,G3,2,P,8,62,G5,1,G1,2,3,G3,G2,G2,G1,Q2,D04,G3,Q3,D05,Q2,D03,26380,2,4030,3530,3530,230,3300,0,0,500,22350,22000,0,22000,0,350,350,0,0,0,18000,6000,3000,0,3000,0,0,0,0,0,3000,0,0,0,0,3000,0,0,0,0,0,3000,0,0,3000,0,3000,0,0,0,0,0,3000,0,0,3000,0,0,0,0,0,3000,0,0,3000,0,0,0,0,0,12000,1499,1000,499,8380,3175,2997,0,0,78,100,178,2344,1281,240,240,0,24,236,144,397,2112,831,49,233,50,0,499,1,1,2,2,1,5,4,,2,,1,1,2,,,3,,1,3,1,1,75,150,200,4,,,
2021,520700211,1174.25097393533,G2,2,2,G2,G2,G2,G2,G2,4,1,G3,2,O,3,55,G4,1,G1,4,3,G3,G1,G2,G1,Q3,D05,G3,Q1,D02,Q1,D02,5642,2,5542,3572,3572,980,2592,0,0,1970,100,0,0,0,0,100,0,100,100,0,1700,1700,1700,0,0,1100,0,0,600,0,0,0,1100,600,0,1700,0,0,0,0,0,0,600,1100,0,1700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,90,3942,4759,4484,0,0,275,0,275,4141,1962,800,276,0,86,120,120,560,2580,618,1,359,150,18,90,1,1,2,4,1,1,2,,2,,2,,2,,,2,,2,,1,1,60,100,150,4,,,
2021,520700221,786.577701775694,G2,2,1,G1,G2,G2,G2,G1,2,1,G1,1,,,82,G5,7,G4,3,3,G3,G1,G2,G2,Q1,D01,G1,Q1,D01,Q1,D02,1960,2,1690,190,190,190,0,0,0,1500,270,0,0,0,0,270,0,270,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1960,953,0,0,28,895,30,925,942,705,360,240,0,20,10,15,60,716,11,1,10,0,0,0,1,1,2,4,2,,,3,2,,,,,,,,,,,,2,,,,,60,4,4
2021,520700231,1200.60295432444,G2,1,4,G2,G2,G2,G2,G2,6,1,G4,2,P,2,49,G3,1,G1,2,1,G1,G2,G2,G2,Q4,D08,G5,Q4,D07,Q4,D08,51141,2,12641,12641,12641,7925,4716,0,0,0,38500,36400,29400,7000,0,2100,2100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51141,8124,7634,2,108,260,120,380,6625,3130,1200,220,500,400,300,60,450,4629,1499,469,930,100,0,0,2,1,1,2,1,8,2,,2,,,,,,,,,,,,1,65,300,300,2,,,
2021,520700251,1094.97435892561,G2,1,4,G2,G2,G2,G2,G2,4,1,G3,3,C,8,51,G4,1,G1,2,1,G1,G2,G2,G2,Q3,D05,G3,Q2,D04,Q3,D05,18248,2,3138,3138,3138,930,2208,0,0,0,15110,15000,15000,0,0,110,0,110,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,18248,4414,4169,0,7,238,0,238,4054,2122,720,200,540,30,150,220,262,2482,360,18,322,20,0,0,1,3,1,4,1,1,2,,2,,,,,,,,,,,,1,70,240,300,4,,,
2021,520700261,852.528331193673,G2,1,3,G2,G2,G2,G2,G2,4,1,G3,2,F,7,58,G4,4,G3,2,1,G1,G3,G1,G1,Q3,D06,G4,Q3,D06,Q3,D06,35380,2,4500,4500,4500,2400,2100,0,0,0,30880,30000,30000,0,0,880,600,280,280,0,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,0,0,0,29380,5399,3231,1800,4,364,0,364,4698,3790,1700,230,0,100,400,160,1200,4491,701,49,352,300,0,0,2,1,4,2,1,5,4,,2,,,,,,,,,,,,1,65,170,200,3,,,
2021,520700271,697.29385738347,G2,2,1,G2,G2,G2,G2,G2,4,1,G3,1,I,4,63,G5,4,G3,3,3,G3,G2,G1,G1,Q2,D03,G2,Q1,D02,Q2,D03,6155,2,5655,5355,4755,580,4175,0,600,300,500,0,0,0,0,500,0,500,0,500,300,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,200,0,0,200,0,0,0,0,0,0,200,0,0,200,0,0,100,0,0,0,838,810,28,5855,2536,0,2000,0,486,50,536,2309,1150,200,400,0,100,50,50,350,1377,227,2,147,50,0,28,1,1,2,3,1,5,4,,1,,1,1,2,,,2,,1,1,1,1,70,130,150,4,,,
2021,520700281,1791.03529590812,G2,1,4,G2,G2,G2,G2,G2,5,1,G4,2,C,3,59,G4,3,G3,2,1,G1,G2,G2,G1,Q4,D08,G5,Q4,D08,Q1,D01,65800,2,6800,6800,6800,6800,0,0,0,0,59000,39000,29000,10000,0,20000,0,20000,20000,0,74050,74050,14000,14000,0,0,0,0,0,0,14000,0,0,0,0,14000,0,0,0,0,14000,0,0,0,14000,0,49950,0,0,0,0,48950,0,1000,14000,0,4950,0,31000,7500,1000,36500,0,4950,45000,4950,0,100,0,10000,0,2074,500,1574,-8250,7807,2118,5000,40,519,130,649,5007,4240,1800,300,0,200,700,240,1000,7040,2800,212,844,150,20,1574,3,1,4,2,2,,,3,3,7,3,,2,,,2,,2,,2,1,70,300,350,4,,,
