"조사연도","MD제공용_가구고유번호","가중값","수도권여부","가구주_성별코드","가구원수","노인가구여부","조손가구여부","한부모가구여부","다문화가구여부(2012년~)","보완_등록장애인유무_가구구분코드","가구주_교육정도_학력코드","가구주_교육정도_수학구분코드","가구주_교육정도_통합코드","가구주_동거여부","가구주_산업대분류코드","가구주_직업대분류코드","가구주_만연령","가구주연령_10세단위코드","가구주_종사상지위코드","가구주_종사상지위(보도용)","가구주_혼인상태코드","입주형태코드","입주형태통합코드","전용면적규모코드","주택종류통합코드","부채보유여부","소득5분위코드(보완)","소득10분위코드(보완)(2017년~)","소득계층구간코드(보도용)(보완)","자산총액5분위코드","자산총액10분위코드","순자산5분위코드","순자산10분위코드","이사여부","자산","자산_금융자산","자산_금융자산_저축금액","자산_금융자산_저축_적립예치식저축금액","자산_금융자산_저축_적립예치식저축_수시적립예치식저축금액","자산_금융자산_저축_적립예치식저축_저축성보장성보험금액","자산_금융자산_저축_적립예치식저축_주식채권펀드금액","자산_금융자산_저축_기타저축금액","자산_금융자산_현거주지전월세보증금","자산_실물자산","자산_실물자산_부동산금액","자산_실물자산_부동산_거주주택금액","자산_실물자산_부동산_거주주택이외부동산금액","자산_실물자산_부동산_계약금중도금납입금액","자산_실물자산_기타실물자산","자산_실물자산_기타실물자산_자동차금액","자산_실물자산_기타실물자산_기타금액","자산_실물자산_기타실물자산_기타_자동차이외기타실물자산","자산_실물자산_기타실물자산_기타_권리금","부채","부채_금융부채","부채_금융부채_담보대출금액","부채_금융부채_담보대출_대출용도_거주주택구입금액","부채_금융부채_담보대출_대출용도_거주주택이외부동산구입금액","부채_금융부채_담보대출_대출용도_전월세보증금마련금액","부채_금융부채_담보대출_대출용도_부채상환금액","부채_금융부채_담보대출_대출용도_사업자금마련금액","부채_금융부채_담보대출_대출용도_생활비마련금액","부채_금융부채_담보대출_대출용도_기타용도금액","부채_금융부채_담보대출_대출기관_은행금액(2010년은 농수협 중앙회 제외)","부채_금융부채_담보대출_대출기관_저축은행금액","부채_금융부채_담보대출_대출기관_비은행금융기관금액(2010년은 농수협중앙회 포함)","부채_금융부채_담보대출_대출기관_보험회사금액","부채_금융부채_담보대출_대출기관_기타기관금액","부채_금융부채_담보대출_상환방법_만기일시금액","부채_금융부채_담보대출_상환방법_원금분할상환금액","부채_금융부채_담보대출_상환방법_원리금분할상환금액","부채_금융부채_담보대출_상환방법_원리금분할일부만기상환금액","부채_금융부채_담보대출_상환방법_기타상환방법금액","부채_금융부채_담보대출_담보형태_거주주택금액","부채_금융부채_담보대출_담보형태_거주주택이외부동산금액","부채_금융부채_담보대출_담보형태_예적금보험펀드채권금액","부채_금융부채_담보대출_담보형태_기타금액","부채_금융부채_담보대출_부동산담보대출금액","부채_금융부채_담보대출_부동산이외담보대출금액","부채_금융부채_신용대출금액","부채_금융부채_신용대출_대출용도_거주주택구입금액","부채_금융부채_신용대출_대출용도_거주주택이외부동산구입금액","부채_금융부채_신용대출_대출용도_전월세보증금마련금액","부채_금융부채_신용대출_대출용도_부채상환금액","부채_금융부채_신용대출_대출용도_사업자금마련금액","부채_금융부채_신용대출_대출용도_생활비마련금액","부채_금융부채_신용대출_대출용도_기타용도금액","부채_금융부채_신용대출_대출기관_은행금액(2010년은 농수협 중앙회 제외)","부채_금융부채_신용대출_대출기관_저축은행금액","부채_금융부채_신용대출_대출기관_비은행금융기관금액(2010년은 농수협중앙회 포함)","부채_금융부채_신용대출_대출기관_보험회사금액","부채_금융부채_신용대출_대출기관_기타기관금액","부채_금융부채_신용대출_상환방법_만기일시금액","부채_금융부채_신용대출_상환방법_원금분할상환금액","부채_금융부채_신용대출_상환방법_원리금분할상환금액","부채_금융부채_신용대출_상환방법_원리금분할일부만기상환금액","부채_금융부채_신용대출_상환방법_기타상환방법금액","부채_금융부채_신용대출_대출종류_신용대출금액","부채_금융부채_신용대출_대출종류_마이너스통장금액","부채_금융부채_신용카드관련대출금액","부채_금융부채_외상할부미상환금액","부채_금융부채_계탄후불입금액","부채_금융부채_개인직장빌린금액(2017년~)","부채_임대보증금","원리금상환금액","원리금상환_원금상환금액","원리금상환_이자지급금액","순자산","경상소득(보완)","경상소득_근로소득(보완)","경상소득_사업소득(보완)","경상소득_재산소득(보완)","경상소득_공적이전소득(보완)","경상소득_사적이전소득(조사)","이전소득(보완)[공적이전소득(보완)+사적이전소득(조사)]","처분가능소득(보완)[경상소득(보완)-비소비지출(보완)]","지출_소비지출비","지출_소비지출_식료품(외식비포함)","지출_소비지출_주거비","지출_소비지출_교육비(보육료포함)","지출_소비지출_의료비","지출_소비지출_교통비","지출_소비지출_통신비","지출_소비지출_기타소비지출비","지출(보완)[비소비지출(보완)+소비지출(조사)](2012~2018년: 복지, 2019년~:공통)","지출_비소비지출(보완)","지출_비소비지출_세금(보완)","지출_비소비지출_공적연금사회보험료(보완)","지출_비소비지출_가구간이전지출(조사)","지출_비소비지출_비영리단체이전지출(조사)","지출_비소비지출_연간지급이자(조사)","여유자금운용계획코드","금융자산투자운용방법코드","금융자산투자고려사항코드","거주지주택가격전망코드","여유자금부동산투자여부","부동산투자주목적코드","투자선호부동산코드","부동산투자기피사유코드","1년후금융부채규모전망코드","부채증가원인코드","1년전대비부채증감코드","부채상환방법코드","원리금연체여부","원리금연체사유코드","30일이상원리금연체여부","원리금상환_생계부담정도코드","원리금상환_생계부담_소득대비상환액비중","원리금상환_가계지출감소여부","원리금상환_가계지출감소항목코드","부채상환가능시기코드","가구주_은퇴여부","가구주_미은퇴_은퇴연령","가구주_미은퇴_최소생활비","가구주_미은퇴_적정생활비","가구주_미은퇴_노후준비상황코드","가구주_은퇴_은퇴연령","가구주_은퇴_적정생활비충당여부","가구주은퇴_생활비재원마련코드(2014년~)"
2023,861200332,159.283935662,G2,2,1,G2,G2,G2,G2,G2,6,1,G4,1,I,4,49,G3,4,G3,1,1,G1,G3,G1,G1,Q1,D02,G2,Q4,D08,Q4,D08,2,69188,19468,19468,19468,1510,1958,16000,0,0,49720,48000,23000,25000,0,1720,300,1420,1420,0,23360,9360,9360,9360,0,0,0,0,0,0,0,0,9360,0,0,0,0,9360,0,0,9360,0,0,0,9360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14000,760,320,440,45828,2022,0,1300,462,260,0,260,1014,1578,400,150,0,200,100,78,650,2586,1008,148,160,200,60,440,1,7,1,2,2,,,3,1,,1,1,2,,,1,30,,,1,1,65,150,200,3,,,
2023,861200342,746.489476399,G2,1,3,G2,G2,G2,G2,G2,5,1,G4,2,J,7,43,G3,4,G3,2,3,G3,G2,G2,G1,Q4,D08,G5,Q2,D04,Q2,D04,2,19262,15162,6662,6662,1850,4712,100,0,8500,4100,0,0,0,0,4100,3800,300,300,0,5000,5000,5000,0,0,5000,0,0,0,0,5000,0,0,0,0,5000,0,0,0,0,0,0,0,5000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,0,196,14262,8800,4055,4500,5,240,0,240,7611,3362,960,732,564,72,180,240,614,4551,1189,176,717,100,0,196,3,7,1,2,2,,,1,1,,1,1,2,,,2,,2,,1,1,70,200,300,5,,,
2023,861200372,588.050246429,G2,1,4,G2,G2,G2,G1,G2,4,1,G3,2,A,6,50,G4,3,G3,2,1,G1,G2,G1,G1,Q5,D10,G6,Q5,D10,Q5,D10,2,172672,27542,27542,27542,3796,20146,3600,0,0,145130,111000,11000,100000,0,34130,7700,26430,26430,0,60500,38500,31000,0,31000,0,0,0,0,0,31000,0,0,0,0,0,0,0,31000,0,0,31000,0,0,31000,0,6500,0,0,0,0,6500,0,0,0,0,6500,0,0,0,0,0,0,6500,6500,0,0,1000,0,0,22000,8276,7160,1116,112172,20745,9273,6000,4982,490,0,490,18190,5994,840,1310,720,100,1544,426,1054,8549,2555,639,184,400,216,1116,2,3,1,2,1,3,3,,1,,1,1,2,,,2,,2,,1,1,60,300,500,3,,,
2023,861200382,2453.916950512,G2,1,1,G2,G2,G2,G2,G2,4,1,G3,1,F,7,64,G5,4,G3,3,5,G4,G2,G1,G2,Q1,D02,G2,Q1,D01,Q1,D02,2,2044,1944,1944,1944,1320,624,0,0,0,100,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2044,1924,0,1800,0,124,0,124,1652,1621,600,130,0,20,420,82,369,1893,272,8,64,200,0,0,1,3,2,2,2,,,4,2,,,,,,,,,,,,1,70,150,150,4,,,
2023,861200392,473.082209429,G2,2,1,G1,G2,G2,G2,G2,2,1,G1,1,O,9,76,G5,2,G2,4,1,G1,G2,G1,G1,Q1,D01,G1,Q1,D02,Q2,D03,2,6556,1400,1400,1400,150,1180,70,0,0,5156,5000,5000,0,0,156,0,156,156,0,700,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,0,0,0,0,0,700,0,700,0,0,0,0,0,0,0,0,700,0,700,0,0,0,0,0,352,300,52,5856,958,297,0,3,538,120,658,887,817,312,188,0,160,14,30,113,888,71,4,15,0,0,52,3,3,2,2,2,,,4,1,,1,1,2,,,3,,1,4,2,1,77,100,200,5,,,
2023,861300212,1381.343465444,G2,1,1,G2,G2,G2,G2,G2,6,4,G3,1,C,7,43,G3,1,G1,1,5,G4,G1,G1,G2,Q1,D01,G1,Q1,D02,Q1,D02,2,3050,3050,3050,3050,3050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3050,956,517,391,16,32,0,32,810,1028,360,180,0,24,48,156,260,1174,146,3,113,10,20,0,1,1,2,2,2,,,3,2,,,,,,,,,,,,1,65,150,250,4,,,
2023,861300222,691.472364457,G2,1,4,G2,G2,G2,G2,G2,6,1,G4,2,Q,3,41,G3,1,G1,2,1,G1,G2,G2,G1,Q4,D08,G5,Q3,D06,Q3,D06,2,32162,14452,14452,14452,7900,5352,1200,0,0,17710,14000,14000,0,0,3710,3500,210,210,0,5000,5000,5000,5000,0,0,0,0,0,0,5000,0,0,0,0,0,0,0,5000,0,5000,0,0,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,780,500,280,27162,8493,8305,2,11,175,0,175,6295,3580,1200,240,1200,50,120,240,530,5778,2198,622,1036,160,100,280,4,7,1,1,1,2,2,,2,,2,,2,,,2,,1,3,1,1,65,300,400,3,,,
2023,861300232,441.276153679,G2,1,1,G2,G2,G2,G2,G2,6,1,G4,1,N,7,48,G3,1,G1,1,3,G3,G2,G2,G2,Q2,D03,G2,Q1,D02,Q1,D02,2,2575,1975,1875,1875,1300,568,7,0,100,600,0,0,0,0,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2575,2793,2610,1,2,10,170,180,2341,2983,600,528,200,40,200,60,1355,3435,452,43,259,150,0,0,2,1,2,1,1,2,2,,2,,,,,,,,,,,,1,65,200,250,5,,,
2023,861300242,818.58927003,G2,1,2,G2,G2,G2,G2,G2,4,1,G3,2,C,7,54,G4,1,G1,2,1,G1,G2,G2,G1,Q4,D07,G4,Q2,D03,Q2,D03,2,10121,3771,3771,3771,15,3756,0,0,0,6350,6000,6000,0,0,350,300,50,50,0,2500,2500,2500,2500,0,0,0,0,0,0,0,0,2500,0,0,0,0,0,2500,0,2500,0,0,0,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276,100,176,7621,6911,6890,0,1,20,0,20,6149,1914,600,214,0,80,240,216,564,2676,762,75,461,50,0,176,1,1,2,2,1,3,2,,1,,1,1,2,,,2,,1,3,1,1,70,200,300,4,,,
2023,861300262,691.472364457,G2,1,4,G2,G2,G2,G2,G2,6,1,G4,2,D,2,44,G3,1,G1,2,1,G1,G2,G2,G1,Q5,D10,G6,Q4,D08,Q4,D08,2,63430,1430,1430,1430,650,780,0,0,0,62000,56000,56000,0,0,6000,6000,0,0,0,14000,14000,14000,14000,0,0,0,0,0,0,14000,0,0,0,0,0,0,14000,0,0,14000,0,0,0,14000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1800,960,840,49430,17214,17128,0,46,40,0,40,12943,4380,1200,360,1200,200,500,120,800,8651,4271,1565,1616,200,50,840,1,1,2,3,2,,,1,1,,1,1,2,,,1,30,,,1,1,60,200,350,4,,,
2023,861300282,446.23844112,G2,1,2,G2,G2,G2,G2,G2,4,1,G3,2,C,8,45,G3,1,G1,2,1,G1,G2,G3,G1,Q4,D07,G4,Q3,D05,Q3,D06,2,27040,5560,5560,5560,3600,960,1000,0,0,21480,18000,8000,10000,0,3480,2880,600,600,0,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,0,2500,0,0,0,0,0,2500,0,0,0,0,0,0,0,0,2500,2500,0,0,0,0,0,0,740,500,240,24540,6705,6680,0,5,20,0,20,5141,2780,1200,240,0,100,300,240,700,4344,1564,300,524,300,200,240,2,1,2,3,1,2,2,,1,,1,1,2,,,1,30,,,1,1,65,200,300,3,,,
2023,861300292,293.671758657,G2,1,1,G2,G2,G2,G2,G2,5,1,G4,1,L,3,51,G4,2,G2,1,3,G3,G1,G1,G2,Q1,D02,G2,Q1,D02,Q1,D02,2,2600,1800,1600,1600,200,900,500,0,200,800,0,0,0,0,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2600,1538,1514,0,14,10,0,10,1461,1060,200,600,0,20,80,60,100,1137,77,15,62,0,0,0,1,1,2,2,1,1,2,,2,,,,,,,,,,,,1,75,150,200,5,,,
2023,861300322,637.326377198,G2,2,1,G1,G2,G2,G2,G2,1,,G1,1,,,90,G5,7,G4,3,3,G3,G1,G2,G2,Q1,D01,G1,Q1,D01,Q1,D02,2,1609,1609,1459,1459,1459,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1609,505,0,0,21,364,120,484,505,562,115,145,0,180,12,14,96,562,0,0,0,0,0,0,5,1,2,4,2,,,4,2,,,,,,,,,,,,2,,0,0,,80,3,4
2023,861300332,580.6225825,G2,2,2,G2,G2,G2,G2,G2,4,1,G3,2,C,8,28,G1,1,G1,1,4,G3,G2,G1,G2,Q2,D03,G3,Q1,D02,Q2,D03,2,5216,3497,3497,3497,1261,2236,0,0,0,1719,0,0,0,0,1719,1719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5216,3171,2562,0,0,59,550,609,2912,3094,720,480,90,180,360,480,784,3353,259,29,230,0,0,0,1,3,2,2,2,,,3,2,,,,,,,,,,,,1,65,200,500,2,,,
2023,861300342,726.490248209,G2,1,5,G2,G2,G2,G2,G2,4,1,G3,2,G,5,47,G3,3,G3,2,2,G2,G2,G2,G1,Q3,D06,G4,Q2,D04,Q3,D05,2,18051,12751,5851,5851,181,5660,10,0,6900,5300,0,0,0,0,5300,1700,3600,2000,1600,1500,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,0,0,0,0,100,100,0,16551,5919,329,4980,3,607,0,607,5638,4555,960,800,600,425,240,600,930,4836,281,22,139,120,0,0,3,1,1,2,1,1,2,,2,,2,,1,3,2,2,,1,3,1,1,65,250,300,5,,,
2023,861300352,777.15936486,G2,1,2,G2,G2,G2,G2,G2,4,1,G3,2,C,7,58,G4,1,G1,2,1,G1,G2,G2,G2,Q5,D10,G6,Q4,D07,Q4,D08,2,48966,37566,37566,37566,14505,6061,17000,0,0,11400,9500,7500,2000,0,1900,1800,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48966,15390,14388,0,827,175,0,175,10765,2307,600,216,0,240,300,96,855,6932,4625,3081,1064,250,230,0,1,8,2,1,1,2,2,,2,,,,,,,,,,,,1,60,300,300,3,,,
2023,861300362,754.692716371,G2,1,2,G2,G2,G2,G2,G2,5,1,G4,2,F,7,27,G1,2,G2,2,2,G2,G2,G2,G1,Q3,D05,G4,Q2,D03,Q1,D02,2,12765,10495,495,495,315,180,0,0,10000,2270,0,0,0,0,2270,2270,0,0,0,9020,9020,9000,0,0,9000,0,0,0,0,9000,0,0,0,0,9000,0,0,0,0,0,0,0,9000,0,9000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,346,40,306,3745,5273,3360,1800,3,110,0,110,4552,2815,960,300,0,120,480,240,715,3536,721,27,148,240,0,306,1,1,3,1,1,1,2,,2,,2,,2,,,3,,2,,2,1,65,250,300,4,,,
2023,861300372,587.214479571,G2,1,2,G2,G2,G2,G2,G2,2,1,G1,2,H,8,66,G5,4,G3,2,5,G4,G4,G1,G1,Q3,D05,G3,Q5,D09,Q5,D09,2,83252,3952,3952,3952,184,3768,0,0,0,79300,65000,0,65000,0,14300,6200,8100,100,8000,6000,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,0,1045,1000,45,77252,4417,0,2000,111,2156,150,2306,3590,2525,960,86,0,50,742,102,585,3352,827,32,100,350,300,45,1,3,2,2,2,,,3,3,7,2,,2,,,1,10,,,1,1,75,200,300,3,,,
2023,861300382,633.450398047,G2,2,2,G2,G2,G2,G2,G2,2,1,G1,2,,,87,G5,7,G4,3,1,G1,G3,G1,G2,Q1,D01,G2,Q2,D04,Q3,D05,2,19967,2087,2087,2087,1812,75,200,0,0,17880,17600,11600,6000,0,280,250,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19967,1254,0,500,46,658,50,708,1103,830,240,186,0,120,100,48,136,981,151,15,116,20,0,0,1,1,2,4,2,,,2,2,,,,,,,,,,,,1,88,200,250,4,,,
2023,861300392,349.400779302,G2,2,1,G2,G2,G2,G2,G2,2,1,G1,1,,,63,G5,7,G4,1,1,G1,G2,G1,G2,Q1,D01,G1,Q1,D02,Q2,D03,2,5125,225,225,225,160,65,0,0,0,4900,4900,4900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5125,691,0,0,21,650,20,670,642,399,120,50,0,20,24,60,125,448,49,1,0,0,48,0,1,1,2,4,2,,,4,2,,,,,,,,,,,,2,,0,0,,15,4,4
2023,861900211,828.330343592,G2,1,4,G2,G2,G2,G2,G2,4,1,G3,2,I,4,57,G4,4,G3,2,1,G1,G3,G1,G1,Q4,D08,G5,Q3,D06,Q2,D04,2,32160,60,60,60,60,0,0,0,0,32100,30000,30000,0,0,2100,950,1150,150,1000,18400,18400,17000,17000,0,0,0,0,0,0,17000,0,0,0,0,0,0,0,17000,0,17000,0,0,0,17000,0,1000,0,0,0,0,1000,0,0,1000,0,0,0,0,0,0,0,0,1000,1000,0,0,400,0,0,0,2036,1000,1036,13760,9354,2369,6063,723,199,0,199,7930,1934,360,150,400,50,300,324,350,3358,1424,121,232,20,15,1036,3,1,2,2,2,,,2,2,,2,,2,,,3,,1,4,1,1,70,200,250,3,,,
2023,861900221,834.712581776,G2,1,2,G2,G2,G2,G2,G1,2,4,G1,2,F,7,54,G4,2,G2,2,1,G1,G3,G3,G2,Q2,D03,G2,Q2,D03,Q2,D03,2,9534,12,12,12,12,0,0,0,0,9522,9500,9500,0,0,22,0,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,275,3,9534,2611,2270,116,6,199,20,219,2441,799,300,200,0,40,23,96,140,969,170,18,149,0,0,3,1,3,2,4,2,,,3,2,,,,,,,,,,,,1,65,130,250,4,,,
2023,861900241,436.985943445,G2,2,1,G1,G2,G2,G2,G2,2,1,G1,1,,,79,G5,7,G4,3,1,G1,G3,G1,G2,Q1,D02,G2,Q3,D05,Q3,D05,2,23100,3100,3100,3100,1120,1980,0,0,0,20000,20000,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23100,1673,0,0,28,1605,40,1645,1471,1303,480,249,0,480,20,14,60,1505,202,21,96,80,5,0,1,3,2,3,2,,,4,2,,,,,,,,,,,,2,,0,0,,70,4,2
2023,861900261,796.580658165,G2,2,2,G2,G2,G1,G1,G2,4,1,G3,2,C,7,50,G4,2,G2,4,3,G3,G2,G1,G1,Q2,D03,G2,Q1,D02,Q1,D02,2,3426,3176,3106,2106,1410,696,0,1000,70,250,0,0,0,0,250,250,0,0,0,500,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,100,100,0,2926,2889,1920,0,14,955,0,955,2702,1369,400,70,300,200,15,50,334,1556,187,6,181,0,0,0,1,1,2,4,1,1,2,,2,,1,1,2,,,1,10,,,1,1,60,200,250,4,,,
2023,861900281,1161.721507481,G2,1,4,G2,G2,G2,G2,G2,6,1,G4,2,G,5,52,G4,3,G3,2,1,G1,G2,G2,G1,Q4,D07,G5,Q4,D07,Q4,D08,2,55324,15324,15324,15324,3304,0,12020,0,0,40000,36000,36000,0,0,4000,4000,0,0,0,7364,7364,5000,5000,0,0,0,0,0,0,5000,0,0,0,0,0,0,0,5000,0,5000,0,0,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2364,0,0,0,1816,1636,180,47960,7794,2200,4300,101,1193,0,1193,6664,5282,1446,372,1000,100,800,264,1300,6412,1130,220,390,320,20,180,3,7,1,1,1,3,4,,2,,1,1,2,,,2,,1,2,1,1,80,250,400,4,,,
2023,861900311,622.536464883,G2,2,1,G1,G2,G2,G2,G1,2,1,G1,1,,,83,G5,7,G4,3,1,G1,G3,G1,G2,Q1,D01,G1,Q2,D03,Q2,D04,2,11980,980,980,980,980,0,0,0,0,11000,11000,11000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11980,956,0,0,57,379,520,899,890,722,240,162,0,120,70,40,90,788,66,6,0,60,0,0,1,1,2,2,2,,,4,2,,,,,,,,,,,,2,,0,0,,83,2,4
2023,861900331,585.155491881,G2,1,1,G1,G2,G2,G2,G2,2,1,G1,1,,,84,G5,7,G4,3,1,G1,G3,G1,G2,Q1,D01,G2,Q2,D04,Q3,D05,2,17150,2600,2600,2600,600,0,2000,0,0,14550,14550,5000,9550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17150,1015,0,0,167,568,280,848,1000,1444,120,60,0,1096,48,46,74,1459,15,15,0,0,0,0,1,1,4,1,2,,,4,2,,,,,,,,,,,,2,,0,0,,82,3,4
2023,861900341,2185.901875296,G2,1,5,G2,G2,G2,G2,G2,6,1,G4,3,H,3,38,G2,1,G1,2,1,G1,G2,G2,G1,Q5,D09,G6,Q3,D06,Q3,D05,2,32684,9574,9574,2074,996,1028,50,7500,0,23110,22000,19000,3000,0,1110,800,310,310,0,9040,9040,9040,9040,0,0,0,0,0,0,9040,0,0,0,0,0,0,9040,0,0,9040,0,0,0,9040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,911,660,251,23644,10600,10165,0,17,418,0,418,8292,5962,1800,480,1200,100,240,360,1782,8270,2308,907,720,430,0,251,1,1,2,1,2,,,1,1,,1,1,2,,,2,,2,,1,1,65,400,550,3,,,
2023,861900361,625.218550453,G2,2,1,G1,G2,G2,G2,G2,2,1,G1,1,G,5,65,G5,4,G3,3,1,G1,G2,G1,G1,Q3,D05,G3,Q4,D07,Q4,D07,2,45891,6741,6741,6741,155,6536,50,0,0,39150,39050,1950,37100,0,100,100,0,0,0,9550,9550,9550,0,0,9550,0,0,0,0,9550,0,0,0,0,0,0,8500,1050,0,0,9550,0,0,9550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2184,1800,384,36341,4948,0,3100,946,822,80,902,4135,1343,265,156,0,154,360,63,345,2156,813,64,120,210,35,384,3,3,4,1,2,,,3,1,,1,2,2,,,3,,1,1,1,1,75,250,300,3,,,
2023,861900371,947.775507393,G2,1,3,G2,G1,G2,G2,G2,5,1,G4,2,A,6,56,G4,4,G3,2,1,G1,G2,G1,G1,Q2,D04,G3,Q3,D06,Q3,D06,2,40067,15090,15090,15090,1610,3480,10000,0,0,24977,15000,15000,0,0,9977,1000,8977,3977,5000,8500,8500,8500,8000,0,0,0,500,0,0,0,0,8500,0,0,0,0,0,8500,0,8000,0,0,500,8000,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,725,500,225,31567,3862,0,3500,2,360,0,360,3425,2090,335,220,0,490,300,120,625,2527,437,36,46,30,100,225,1,1,4,3,1,8,3,,1,,1,1,2,,,2,,2,,2,1,70,250,300,4,,,
2023,861900391,658.965362023,G2,1,2,G1,G2,G2,G2,G1,2,1,G1,2,A,9,78,G5,2,G2,2,5,G4,G2,G1,G1,Q2,D03,G3,Q4,D07,Q4,D07,2,45580,6080,6080,6080,6080,0,0,0,0,39500,36000,0,36000,0,3500,3400,100,100,0,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1300,0,0,0,44280,3196,300,0,1897,799,200,999,2769,931,400,100,0,10,200,60,161,1358,427,129,248,30,20,0,1,3,2,4,2,,,4,2,,,,,,,,,,,,1,82,100,120,3,,,
