"조사연도","MD제공용_가구고유번호","가중값","수도권여부","가구주_성별코드","가구원수","노인가구여부","조손가구여부","한부모가구여부","다문화가구여부(2012년~)","장애인가구여부(2012년~)","가구주_교육정도_학력코드","가구주_교육정도_수학구분코드","가구주_교육정도_통합코드","가구주_동거여부","가구주_산업대분류코드","가구주_직업대분류코드","가구주_만연령","가구주연령_10세단위코드","가구주_종사상지위코드","가구주_종사상지위(보도용)","가구주_혼인상태코드","입주형태코드","입주형태통합코드","전용면적규모코드","주택종류통합코드","부채보유여부","소득5분위코드(보완)","소득10분위코드(보완)(2017년~)","소득계층구간코드(보도용)(보완)","자산총액5분위코드","자산총액10분위코드","순자산5분위코드","순자산10분위코드","자산","이사여부","자산_금융자산","자산_금융자산_저축금액","자산_금융자산_저축_적립예치식저축금액","자산_금융자산_저축_적립예치식저축_수시적립예치식저축금액","자산_금융자산_저축_적립예치식저축_저축성보장성보험금액","자산_금융자산_저축_적립예치식저축_주식채권펀드금액","자산_금융자산_저축_기타저축금액","자산_금융자산_현거주지전월세보증금","자산_실물자산","자산_실물자산_부동산금액","자산_실물자산_부동산_거주주택금액","자산_실물자산_부동산_거주주택이외부동산금액","자산_실물자산_부동산_계약금중도금납입금액","자산_실물자산_기타실물자산","자산_실물자산_기타실물자산_자동차금액","자산_실물자산_기타실물자산_기타금액","자산_실물자산_기타실물자산_기타_자동차이외기타실물자산","자산_실물자산_기타실물자산_기타_권리금","부채","부채_금융부채","부채_금융부채_담보대출금액","부채_금융부채_담보대출_대출용도_거주주택구입금액","부채_금융부채_담보대출_대출용도_거주주택이외부동산구입금액","부채_금융부채_담보대출_대출용도_전월세보증금마련금액","부채_금융부채_담보대출_대출용도_부채상환금액","부채_금융부채_담보대출_대출용도_사업자금마련금액","부채_금융부채_담보대출_대출용도_생활비마련금액","부채_금융부채_담보대출_대출용도_기타용도금액","부채_금융부채_담보대출_대출기관_은행금액(2010년은 농수협 중앙회 제외)","부채_금융부채_담보대출_대출기관_저축은행금액","부채_금융부채_담보대출_대출기관_비은행금융기관금액(2010년은 농수협중앙회 포함)","부채_금융부채_담보대출_대출기관_보험회사금액","부채_금융부채_담보대출_대출기관_기타기관금액","부채_금융부채_담보대출_상환방법_만기일시금액","부채_금융부채_담보대출_상환방법_원금분할상환금액","부채_금융부채_담보대출_상환방법_원리금분할상환금액","부채_금융부채_담보대출_상환방법_원리금분할일부만기상환금액","부채_금융부채_담보대출_상환방법_기타상환방법금액","부채_금융부채_담보대출_담보형태_거주주택금액","부채_금융부채_담보대출_담보형태_거주주택이외부동산금액","부채_금융부채_담보대출_담보형태_예적금보험펀드채권금액","부채_금융부채_담보대출_담보형태_기타금액","부채_금융부채_담보대출_부동산담보대출금액","부채_금융부채_담보대출_부동산이외담보대출금액","부채_금융부채_신용대출금액","부채_금융부채_신용대출_대출용도_거주주택구입금액","부채_금융부채_신용대출_대출용도_거주주택이외부동산구입금액","부채_금융부채_신용대출_대출용도_전월세보증금마련금액","부채_금융부채_신용대출_대출용도_부채상환금액","부채_금융부채_신용대출_대출용도_사업자금마련금액","부채_금융부채_신용대출_대출용도_생활비마련금액","부채_금융부채_신용대출_대출용도_기타용도금액","부채_금융부채_신용대출_대출기관_은행금액(2010년은 농수협 중앙회 제외)","부채_금융부채_신용대출_대출기관_저축은행금액","부채_금융부채_신용대출_대출기관_비은행금융기관금액(2010년은 농수협중앙회 포함)","부채_금융부채_신용대출_대출기관_보험회사금액","부채_금융부채_신용대출_대출기관_기타기관금액","부채_금융부채_신용대출_상환방법_만기일시금액","부채_금융부채_신용대출_상환방법_원금분할상환금액","부채_금융부채_신용대출_상환방법_원리금분할상환금액","부채_금융부채_신용대출_상환방법_원리금분할일부만기상환금액","부채_금융부채_신용대출_상환방법_기타상환방법금액","부채_금융부채_신용대출_대출종류_신용대출금액","부채_금융부채_신용대출_대출종류_마이너스통장금액","부채_금융부채_신용카드관련대출금액","부채_금융부채_외상할부미상환금액","부채_금융부채_계탄후불입금액","부채_금융부채_개인직장빌린금액(2017년~)","부채_임대보증금","원리금상환금액","원리금상환_원금상환금액","원리금상환_이자지급금액","순자산","경상소득(보완)","경상소득_근로소득(보완)","경상소득_사업소득(보완)","경상소득_재산소득(보완)","경상소득_공적이전소득(보완)","경상소득_사적이전소득(조사)","이전소득(보완)[공적이전소득(보완)+사적이전소득(조사)]","처분가능소득(보완)[경상소득(보완)-비소비지출(보완)]","지출_소비지출비","지출_소비지출_식료품(외식비포함)","지출_소비지출_주거비","지출_소비지출_교육비(보육료포함)","지출_소비지출_의료비","지출_소비지출_교통비","지출_소비지출_통신비","지출_소비지출_기타소비지출비","지출(보완)[비소비지출(보완)+소비지출(조사)](2012~2018년: 복지, 2019년~:공통)","지출_비소비지출(보완)","지출_비소비지출_세금(보완)","지출_비소비지출_공적연금사회보험료(보완)","지출_비소비지출_가구간이전지출(조사)","지출_비소비지출_비영리단체이전지출(조사)","지출_비소비지출_연간지급이자(조사)","여유자금운용계획코드","금융자산투자운용방법코드","금융자산투자고려사항코드","거주지주택가격전망코드","여유자금부동산투자여부","부동산투자주목적코드","투자선호부동산코드","부동산투자기피사유코드","1년후금융부채규모전망코드","부채증가원인코드","1년전대비부채증감코드","부채상환방법코드","원리금연체여부","원리금연체사유코드","30일이상원리금연체여부","원리금상환_생계부담정도코드","원리금상환_생계부담_소득대비상환액비중","원리금상환_가계지출감소여부","원리금상환_가계지출감소항목코드","부채상환가능시기코드","가구주_은퇴여부","가구주_미은퇴_은퇴연령","가구주_미은퇴_최소생활비","가구주_미은퇴_적정생활비","가구주_미은퇴_노후준비상황코드","가구주_은퇴_은퇴연령","가구주_은퇴_적정생활비충당여부","가구주은퇴_생활비재원마련코드(2014년~)"
2022,017900161,1331.613163295,G1,2,1,G1,G2,G2,G2,G2,1,,G1,1,,,72,G5,7,G4,3,5,G4,G1,G2,G2,Q1,D01,G1,Q1,D01,Q1,D01,10,2,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,778,0,0,0,778,0,778,778,376,150,60,0,120,0,36,10,376,0,0,0,0,0,0,2,1,2,4,1,1,2,,2,,,,,,,,,,,,2,,0,0,,61,4,3
2022,017900171,2627.663784505,G1,1,2,G2,G2,G2,G2,G2,6,1,G4,2,C,2,53,G4,1,G1,2,1,G1,G2,G2,G1,Q4,D08,G5,Q5,D10,Q5,D10,130920,2,4920,4920,4920,2400,2520,0,0,0,126000,125000,125000,0,0,1000,1000,0,0,0,8900,8900,8900,8900,0,0,0,0,0,0,8900,0,0,0,0,0,0,8900,0,0,8900,0,0,0,8900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1084,832,252,122020,8679,8675,0,4,0,0,0,5435,5680,1200,400,0,300,600,360,2820,8924,3244,2073,719,200,0,252,2,1,2,2,1,2,2,,2,,1,1,2,,,2,,1,2,1,1,61,300,500,3,,,
2022,017900311,3115.09832702,G1,2,4,G2,G2,G1,G2,G2,2,1,G1,2,Q,4,70,G5,1,G1,3,3,G3,G2,G3,G1,Q2,D04,G3,Q1,D01,Q1,D01,892,2,892,92,92,92,0,0,0,800,0,0,0,0,0,0,0,0,0,0,1734,1734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1734,0,0,0,1734,0,0,0,0,0,0,0,1734,0,1734,0,0,0,1734,0,0,0,0,0,0,1946,1716,230,-842,3419,2354,15,0,1050,0,1050,3116,2310,480,700,200,140,420,200,170,2613,303,2,71,0,0,230,2,1,2,4,1,1,1,,1,,3,,2,,,3,,1,1,1,1,75,100,150,5,,,
2022,017900331,3186.339613118,G1,1,4,G2,G2,G2,G2,G2,5,1,G4,2,H,8,39,G2,4,G3,2,3,G3,G1,G2,G2,Q3,D06,G4,Q1,D02,Q1,D02,2700,2,2100,100,100,100,0,0,0,2000,600,0,0,0,0,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3300,3300,0,2700,5790,1100,4500,0,190,0,190,5474,3500,500,500,700,200,200,500,900,3816,316,48,168,100,0,0,2,1,2,4,1,1,2,,2,,,,,,,,,,,,1,70,200,250,4,,,
2022,017900341,1476.350128048,G1,1,6,G2,G2,G2,G2,G2,6,1,G4,2,N,7,43,G3,4,G3,2,1,G1,G4,G2,G1,Q5,D10,G6,Q5,D09,Q5,D09,95250,2,8720,8720,8720,2300,6420,0,0,0,86530,85000,65000,20000,0,1530,1530,0,0,0,22926,16926,16076,16076,0,0,0,0,0,0,16076,0,0,0,0,0,0,16076,0,0,16076,0,0,0,16076,0,850,0,0,0,0,400,450,0,850,0,0,0,0,0,0,0,400,450,400,450,0,0,0,0,6000,2296,1670,626,72324,17080,10110,4800,63,2107,0,2107,15148,8160,2400,600,2400,360,600,600,1200,10092,1932,458,698,150,0,626,3,1,1,2,2,,,3,1,,3,,2,,,2,,2,,1,1,65,200,300,4,,,
2022,017900371,3195.625199068,G1,1,3,G2,G2,G2,G2,G2,6,1,G4,2,P,2,54,G4,4,G3,2,1,G1,G2,G2,G1,Q4,D08,G5,Q5,D09,Q5,D09,102920,2,120,120,120,120,0,0,0,0,102800,95000,55000,40000,0,7800,4200,3600,0,3600,29500,29500,29500,15000,14500,0,0,0,0,0,15000,0,14500,0,0,14500,15000,0,0,0,15000,14500,0,0,29500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14120,13200,920,73420,8032,0,6720,12,1300,0,1300,6424,2950,400,360,0,400,240,450,1100,4558,1608,115,573,0,0,920,3,1,2,3,1,4,2,,1,,1,4,2,,,2,,1,2,1,1,65,300,300,3,,,
2022,017900381,2472.582202722,G1,1,4,G2,G2,G2,G2,G2,4,1,G3,2,F,7,53,G4,2,G2,2,1,G1,G3,G2,G2,Q5,D10,G6,Q3,D05,Q3,D05,24350,2,3500,3500,3500,3500,0,0,0,0,20850,20000,20000,0,0,850,850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24350,17028,15788,0,1140,100,0,100,16064,2261,600,124,720,45,360,172,240,3225,964,291,553,120,0,0,1,1,2,2,1,2,4,,2,,,,,,,,,,,,1,60,100,200,4,,,
2022,018000102,2539.288870528,G1,2,1,G2,G2,G2,G2,G2,6,1,G4,1,L,3,38,G2,1,G1,1,1,G1,G2,G3,G1,Q2,D03,G2,Q4,D08,Q3,D06,60050,2,50,50,50,50,0,0,0,0,60000,60000,15000,45000,0,0,0,0,0,0,29000,26000,26000,0,26000,0,0,0,0,0,26000,0,0,0,0,0,0,0,26000,0,0,26000,0,0,26000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,540,0,540,31050,2311,944,0,1342,25,0,25,1498,2054,480,240,0,360,120,120,734,2867,813,87,186,0,0,540,2,7,1,2,1,3,2,,1,,2,,2,,,2,,1,1,1,1,65,250,300,4,,,
2022,018000142,1125.998432373,G1,1,2,G2,G2,G2,G2,G2,4,1,G3,2,,,67,G5,7,G4,2,1,G1,G4,G1,G1,Q4,D07,G4,Q5,D10,Q5,D10,184600,2,11060,11060,11060,6000,3060,2000,0,0,173540,173300,100000,73300,0,240,240,0,0,0,16200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16200,0,0,0,168400,6316,3065,0,1969,1282,0,1282,5520,2240,600,240,0,200,300,100,800,3036,796,699,97,0,0,0,1,1,2,3,2,,,5,2,,,,,,,,,,,,2,,0,0,,67,1,3
2022,018000312,1461.374362854,G1,1,1,G2,G2,G2,G2,G2,4,1,G3,1,F,9,52,G4,2,G2,1,5,G4,G3,G1,G2,Q1,D02,G2,Q1,D01,Q1,D01,400,2,100,100,100,100,0,0,0,0,300,0,0,0,0,300,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,1693,1200,102,22,99,270,369,1650,1410,420,240,0,180,240,120,210,1453,43,28,15,0,0,0,2,1,2,2,1,3,2,,2,,,,,,,,,,,,1,75,100,200,5,,,
2022,018000322,1693.239999597,G1,1,1,G1,G2,G2,G2,G2,2,1,G1,1,,,71,G5,7,G4,4,2,G2,G1,G1,G2,Q1,D01,G1,Q1,D01,Q1,D02,1202,2,1202,2,2,2,0,0,0,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1202,738,0,0,0,738,0,738,737,850,530,100,0,30,20,30,140,851,1,1,0,0,0,0,2,1,2,4,1,1,5,,2,,,,,,,,,,,,2,,0,0,,65,5,4
2022,018000342,1569.363077733,G1,2,1,G1,G2,G2,G2,G2,2,1,G1,1,I,9,70,G5,1,G1,3,1,G1,G2,G1,G2,Q2,D04,G3,Q3,D06,Q4,D07,37998,2,2538,2538,2538,2160,378,0,0,0,35460,35300,15300,20000,0,160,0,160,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1529,1500,29,37998,3198,2298,0,199,501,200,701,2888,800,260,180,0,78,14,36,232,1110,310,37,104,140,0,29,2,1,2,4,1,5,5,,2,,,,,,,,,,,,1,75,120,200,2,,,
2022,018100112,1594.330033372,G1,1,2,G2,G2,G2,G2,G2,6,1,G4,2,H,9,38,G2,4,G3,2,3,G3,G1,G1,G1,Q2,D04,G3,Q1,D01,Q1,D01,930,2,540,40,40,40,0,0,0,500,390,0,0,0,0,390,260,130,130,0,2680,2680,900,0,0,0,0,0,900,0,0,0,0,0,900,900,0,0,0,0,0,0,900,0,0,900,1780,0,0,0,1780,0,0,0,0,0,0,0,1780,0,1780,0,0,0,1780,0,0,0,0,0,0,502,420,82,-1750,3435,200,3053,0,182,0,182,3273,2010,480,840,0,30,120,120,420,2172,162,39,41,0,0,82,3,1,2,4,1,1,2,,1,,3,,2,,,3,,1,1,1,1,70,150,300,5,,,
2022,018100122,493.729928221727,G1,2,1,G2,G2,G2,G2,G2,5,1,G4,1,R,2,24,G1,1,G1,1,3,G3,G1,G1,G1,Q2,D03,G2,Q1,D02,Q1,D02,3369,2,3369,369,369,369,0,0,0,3000,0,0,0,0,0,0,0,0,0,0,239,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,0,0,0,0,0,0,3130,2480,2330,109,1,40,0,40,2272,1692,480,600,0,10,96,96,410,1900,208,0,208,0,0,0,1,1,2,4,2,,,4,1,,3,,2,,,1,10,,,1,1,55,300,400,4,,,
2022,018100162,551.751956259,G1,1,4,G2,G2,G2,G2,G2,7,4,G4,2,P,2,51,G4,4,G3,2,1,G1,G4,G2,G1,Q5,D10,G6,Q5,D10,Q5,D10,737600,2,34600,34600,34600,33600,0,1000,0,0,703000,700000,200000,500000,0,3000,3000,0,0,0,50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50000,0,0,0,687600,75084,16395,50000,8689,0,0,0,51679,12800,2500,1500,2400,1000,600,400,4400,36205,23405,20032,3373,0,0,0,1,7,1,2,2,,,3,2,,,,,,,,,,,,1,60,600,800,2,,,
2022,018100182,611.711139913,G1,1,4,G2,G2,G2,G2,G2,8,1,G4,2,M,2,54,G4,1,G1,2,2,G2,G2,G2,G2,Q5,D10,G6,Q5,D10,Q5,D10,251187,2,178687,13687,13687,7560,427,5700,0,165000,72500,70000,0,70000,0,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251187,30137,26852,0,3185,100,0,100,22827,7700,1200,400,3200,300,500,300,1800,15010,7310,4734,1706,800,70,0,1,1,2,1,2,,,1,2,,,,,,,,,,,,1,61,300,500,3,,,
2022,018100312,3110.883900578,G1,1,4,G2,G2,G2,G2,G2,6,1,G4,2,M,1,48,G3,1,G1,2,1,G1,G2,G2,G1,Q4,D07,G4,Q4,D07,Q3,D06,45600,2,100,100,100,100,0,0,0,0,45500,45000,45000,0,0,500,500,0,0,0,18000,18000,17000,17000,0,0,0,0,0,0,17000,0,0,0,0,0,0,17000,0,0,17000,0,0,0,17000,0,1000,0,0,0,0,0,0,1000,1000,0,0,0,0,1000,0,0,0,0,1000,0,0,0,0,0,0,1382,1000,382,27600,6293,6023,96,54,120,0,120,5129,4600,2000,600,500,300,100,300,800,5764,1164,268,514,0,0,382,1,2,2,1,1,2,1,,1,,1,1,2,,,2,,1,4,1,1,60,400,400,5,,,
2022,018100322,3800.011380173,G1,1,3,G2,G2,G1,G2,G2,5,1,G4,2,M,7,49,G3,1,G1,4,1,G1,G3,G2,G1,Q1,D02,G2,Q3,D06,Q3,D05,38620,2,5120,5120,5120,100,2520,2500,0,0,33500,32000,32000,0,0,1500,1500,0,0,0,21600,21600,20600,20600,0,0,0,0,0,0,20600,0,0,0,0,0,0,20600,0,0,20600,0,0,0,20600,0,1000,1000,0,0,0,0,0,0,1000,0,0,0,0,1000,0,0,0,0,1000,0,0,0,0,0,0,445,0,445,17020,2028,1920,0,13,95,0,95,-486,2968,600,240,140,120,132,96,1640,5482,2514,83,306,1680,0,445,5,7,1,3,1,2,5,,2,,2,,2,,,2,,2,,1,1,70,150,200,4,,,
2022,018100342,1749.729138897,G1,1,3,G1,G2,G2,G2,G2,2,1,G1,2,A,6,71,G5,4,G3,2,1,G1,G3,G1,G2,Q2,D04,G3,Q4,D08,Q4,D08,68995,2,5250,5250,5250,5250,0,0,0,0,63745,63000,12000,51000,0,745,80,665,665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68995,3850,0,1700,107,1903,140,2043,3619,1312,480,120,0,344,52,60,256,1543,231,31,0,150,50,0,1,1,2,3,1,4,5,,2,,,,,,,,,,,,1,80,150,200,3,,,
2022,018100362,2955.258509656,G1,1,3,G2,G2,G2,G2,G2,5,1,G4,2,O,3,38,G2,1,G1,2,3,G3,G2,G2,G1,Q5,D09,G6,Q3,D06,Q3,D05,32366,2,16616,5616,5616,2606,2710,300,0,11000,15750,12000,0,12000,0,3750,3750,0,0,0,10100,10100,7100,0,2100,5000,0,0,0,0,2100,0,5000,0,0,5000,2100,0,0,0,0,2100,0,5000,2100,5000,3000,0,0,0,0,0,3000,0,3000,0,0,0,0,0,0,0,3000,0,3000,0,0,0,0,0,0,3764,2696,1068,22266,12571,12202,0,134,235,0,235,9801,3620,1500,600,150,200,390,120,660,6390,2770,803,899,0,0,1068,1,3,2,3,1,1,5,,1,,1,1,2,,,1,35,,,1,1,80,300,500,3,,,
2022,018100372,2988.045054207,G1,2,3,G2,G2,G2,G2,G2,6,1,G4,2,S,4,55,G4,4,G3,4,1,G1,G2,G2,G1,Q4,D07,G5,Q3,D05,Q3,D05,30380,2,4230,4230,4230,4230,0,0,0,0,26150,26000,22000,0,4000,150,150,0,0,0,8500,8500,8500,8500,0,0,0,0,0,0,3500,0,0,5000,0,8500,0,0,0,0,0,0,0,8500,0,8500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,50,170,21880,7471,5760,1000,6,705,0,705,6667,1700,420,420,0,50,600,80,130,2504,804,131,503,0,0,170,3,1,2,3,1,4,4,,1,,1,1,2,,,2,,1,3,1,1,60,200,300,5,,,
2022,018100382,1971.279396012,G1,2,2,G2,G2,G2,G2,G2,2,1,G1,2,A,6,69,G5,4,G3,3,1,G1,G3,G1,G1,Q2,D04,G3,Q4,D08,Q4,D08,62330,2,10830,10830,10830,4880,5950,0,0,0,51500,50000,15000,35000,0,1500,1200,300,300,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,710,710,0,62230,3187,650,1200,143,694,500,1194,2829,1120,160,200,230,60,130,90,250,1478,358,46,102,150,60,0,1,1,1,2,1,4,5,,3,9,2,,2,,,2,,1,3,1,1,80,150,150,3,,,
2022,018200112,1728.848554938,G1,1,5,G2,G2,G1,G2,G1,3,1,G2,2,,,81,G5,7,G4,2,1,G1,G3,G2,G2,Q5,D10,G6,Q5,D09,Q5,D09,93000,2,8000,8000,8000,8000,0,0,0,0,85000,85000,85000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93000,25495,16680,0,8496,319,0,319,18603,3990,2400,480,240,400,120,240,110,10882,6892,5390,1360,70,72,0,5,1,2,2,2,,,2,2,,,,,,,,,,,,2,,0,0,,70,3,1
2022,018200132,1303.975783845,G1,1,1,G2,G2,G2,G2,G2,6,1,G4,1,J,2,35,G2,3,G3,1,3,G3,G1,G3,G2,Q4,D08,G5,Q1,D02,Q1,D02,2550,2,2550,550,550,550,0,0,0,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2550,8125,0,8000,0,125,0,125,7749,4164,800,1644,0,100,100,120,1400,4540,376,1,375,0,0,0,1,1,2,3,2,,,2,2,,,,,,,,,,,,1,50,300,300,5,,,
2022,018200142,459.441539681,G1,1,4,G2,G2,G2,G2,G2,6,1,G4,2,F,3,52,G4,1,G1,2,1,G1,G4,G2,G2,Q5,D10,G6,Q5,D10,Q5,D10,324160,2,23160,23160,23160,21000,0,2160,0,0,301000,300000,300000,0,0,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324160,15565,13656,19,1790,100,0,100,11971,4410,1400,550,1000,100,100,360,900,8004,3594,2753,841,0,0,0,1,1,2,3,1,2,2,,2,,,,,,,,,,,,1,58,300,400,3,,,
2022,018200162,1507.404435727,G1,1,4,G2,G2,G2,G2,G2,7,1,G4,2,C,3,41,G3,1,G1,2,2,G2,G2,G2,G1,Q5,D10,G6,Q5,D10,Q5,D10,179394,2,70494,10494,10494,10170,324,0,0,60000,108900,100000,0,100000,0,8900,8900,0,0,0,50000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,10000,0,0,0,0,10000,0,0,0,0,0,0,0,10000,0,10000,0,0,0,0,0,40000,560,0,560,129394,22662,22346,0,16,300,0,300,15279,5540,1440,360,1200,60,720,240,1520,12923,7383,5116,1267,200,240,560,2,1,2,3,1,1,2,,1,,2,,2,,,1,30,,,1,1,65,150,250,3,,,
2022,018200302,634.262607008,G1,2,1,G2,G2,G2,G2,G2,5,1,G4,1,,,31,G2,7,G4,1,5,G4,G2,G3,G2,Q1,D02,G2,Q1,D01,Q1,D01,288,2,288,288,288,240,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,1958,1929,3,1,25,0,25,1850,1360,720,300,0,50,180,60,50,1468,108,13,95,0,0,0,1,1,2,3,1,1,2,,2,,,,,,,,,,,,1,60,200,400,5,,,
2022,018200312,1934.310988832,G1,1,3,G2,G2,G2,G2,G2,5,1,G4,2,,,39,G2,7,G4,2,1,G1,G3,G3,G1,Q3,D06,G4,Q3,D06,Q3,D05,39720,2,9720,9720,9720,8660,1060,0,0,0,30000,26000,26000,0,0,4000,4000,0,0,0,17850,17850,11000,11000,0,0,0,0,0,0,11000,0,0,0,0,0,0,11000,0,0,11000,0,0,0,11000,0,6050,0,0,0,0,0,2050,4000,2000,1100,0,0,2950,4000,0,2050,0,0,6050,0,0,800,0,0,0,4454,3978,476,21870,5546,5280,0,1,265,0,265,4477,3176,200,150,180,100,460,336,1750,4245,1069,95,448,50,0,476,3,1,2,3,1,5,4,,1,,1,1,2,,,3,,1,4,2,1,65,50,300,5,,,
2022,018200332,1542.786548466,G1,1,3,G2,G2,G2,G2,G2,4,1,G3,2,C,5,42,G3,1,G1,2,1,G1,G2,G3,G1,Q3,D06,G4,Q3,D05,Q2,D04,26370,2,2770,2770,2770,570,2200,0,0,0,23600,22000,22000,0,0,1600,1600,0,0,0,11700,11700,9700,9700,0,0,0,0,0,0,0,0,9700,0,0,9700,0,0,0,0,9700,0,0,0,9700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,972,612,360,14670,5856,5338,263,0,255,0,255,4784,2812,1200,290,252,120,360,340,250,3884,1072,205,377,130,0,360,3,4,2,3,1,2,2,,1,,1,1,2,,,2,,1,2,1,1,60,300,500,4,,,
2022,018200342,1653.113448815,G1,1,2,G2,G2,G2,G2,G2,4,1,G3,2,F,7,39,G2,1,G1,2,1,G1,G1,G3,G1,Q4,D07,G5,Q3,D05,Q2,D04,28940,2,4540,4540,4540,3500,1040,0,0,0,24400,23000,23000,0,0,1400,1300,100,100,0,14563,14563,14563,14563,0,0,0,0,0,0,14563,0,0,0,0,0,0,14563,0,0,14563,0,0,0,14563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1031,437,594,14377,7219,5790,1375,4,50,0,50,6241,3672,960,60,0,24,432,156,2040,4650,978,283,101,0,0,594,3,1,2,3,1,2,1,,1,,3,,2,,,2,,1,2,2,1,50,200,250,3,,,
