"조사연도","MD제공용_가구고유번호","조사부문코드","가중값","가중값(금융부문)","가중값(복지부문)","수도권여부","가구주_성별코드","가구원수","노인가구여부","조손가구여부","한부모가구여부","다문화가구여부(2012년~)","장애인가구여부(2012년~)","가구주_교육정도_학력코드","가구주_교육정도_수학구분코드","가구주_교육정도_통합코드","가구주_동거여부","가구주_산업대분류코드","가구주_직업대분류코드","가구주_만연령","가구주연령_10세단위코드","가구주_종사상지위코드","가구주종사상지위코드(보도용)","가구주_혼인상태코드","입주형태코드","입주형태통합코드","과거기준입주형태통합코드","전용면적규모코드","주택종류통합코드","부채보유여부","소득5분위코드","소득5분위코드(금융부문)","소득5분위코드(복지부문)","소득10분위코드","소득계층구간코드(보도용)","자산총액5분위코드","자산총액5분위코드(금융부문)","자산총액5분위코드(복지부문)","자산총액10분위코드","순자산5분위코드","순자산5분위코드(금융부문)","순자산5분위코드(복지부문)","순자산10분위코드","자산","자산_금융자산","자산_금융자산_저축금액","자산_금융자산_저축_적립예치식저축금액","자산_금융자산_저축_적립예치식저축_수시적립예치식저축금액","자산_금융자산_저축_적립예치식저축_저축성보장성보험금액","자산_금융자산_저축_적립예치식저축_주식채권펀드금액","자산_금융자산_저축_기타저축금액","자산_금융자산_현거주지전월세보증금","자산_실물자산","자산_실물자산_부동산금액","자산_실물자산_부동산_거주주택금액","자산_실물자산_부동산_거주주택이외부동산금액","자산_실물자산_부동산_계약금중도금납입금액","자산_실물자산_기타실물자산","자산_실물자산_기타실물자산_자동차금액","자산_실물자산_기타실물자산_기타금액","자산_실물자산_기타실물자산_기타_자동차이외기타실물자산","자산_실물자산_기타실물자산_기타_권리금","부채","부채_금융부채","부채_금융부채_담보대출금액","부채_금융부채_담보대출_대출용도_거주주택구입금액","부채_금융부채_담보대출_대출용도_거주주택이외부동산구입금액","부채_금융부채_담보대출_대출용도_전월세보증금마련금액","부채_금융부채_담보대출_대출용도_부채상환금액","부채_금융부채_담보대출_대출용도_사업자금마련금액","부채_금융부채_담보대출_대출용도_생활비마련금액","부채_금융부채_담보대출_대출용도_기타용도금액","부채_금융부채_담보대출_대출기관_은행금액","부채_금융부채_담보대출_대출기관_저축은행금액","부채_금융부채_담보대출_대출기관_비은행금융기관금액","부채_금융부채_담보대출_대출기관_보험회사금액","부채_금융부채_담보대출_대출기관_기타기관금액","부채_금융부채_담보대출_상환방법_만기일시금액","부채_금융부채_담보대출_상환방법_원금분할상환금액","부채_금융부채_담보대출_상환방법_원리금분할상환금액","부채_금융부채_담보대출_상환방법_원리금분할일부만기상환금액","부채_금융부채_담보대출_상환방법_기타상환방법금액","부채_금융부채_담보대출_담보형태_거주주택금액","부채_금융부채_담보대출_담보형태_거주주택이외부동산금액","부채_금융부채_담보대출_담보형태_예적금보험펀드채권금액","부채_금융부채_담보대출_담보형태_기타금액","부채_금융부채_담보대출_부동산담보대출금액","부채_금융부채_담보대출_부동산이외담보대출금액","부채_금융부채_신용대출금액","부채_금융부채_신용대출_대출용도_거주주택구입금액","부채_금융부채_신용대출_대출용도_거주주택이외부동산구입금액","부채_금융부채_신용대출_대출용도_전월세보증금마련금액","부채_금융부채_신용대출_대출용도_부채상환금액","부채_금융부채_신용대출_대출용도_사업자금마련금액","부채_금융부채_신용대출_대출용도_생활비마련금액","부채_금융부채_신용대출_대출용도_기타용도금액","부채_금융부채_신용대출_대출기관_은행금액","부채_금융부채_신용대출_대출기관_저축은행금액","부채_금융부채_신용대출_대출기관_비은행금융기관금액","부채_금융부채_신용대출_대출기관_보험회사금액","부채_금융부채_신용대출_대출기관_기타기관금액","부채_금융부채_신용대출_상환방법_만기일시금액","부채_금융부채_신용대출_상환방법_원금분할상환금액","부채_금융부채_신용대출_상환방법_원리금분할상환금액","부채_금융부채_신용대출_상환방법_원리금분할일부만기상환금액","부채_금융부채_신용대출_상환방법_기타상환방법금액","부채_금융부채_신용대출_대출종류_신용대출금액","부채_금융부채_신용대출_대출종류_마이너스통장금액","부채_금융부채_신용카드관련대출금액","부채_금융부채_외상할부미상환금액","부채_금융부채_계탄후불입금액","부채_임대보증금","원리금상환금액","원리금상환_원금상환금액","원리금상환_이자지급금액","순자산","경상소득(조사)","조사_경상소득_근로소득","조사_경상소득_사업소득","조사_경상소득_재산소득","조사_경상소득_공적이전소득","조사_경상소득_사적이전소득","조사_경상소득_이전소득","처분가능소득(조사)[경상소득-비소비지출]","지출(조사)[비소비지출(조사)+소비지출(조사)](2012~2018년: 복지, 2019년~:공통)","조사_지출_비소비지출","조사_지출_비소비지출_세금","조사_지출_비소비지출_공적연금사회보험료","조사_지출_비소비지출_가구사이이전지출비","조사_지출_비소비지출_비영리단체이전지출비","조사_지출_비소비지출_연간지급이자","지출_소비지출비","지출_소비지출_외식비포함식료품비","지출_소비지출_주거비","지출_소비지출_보육료포함교육비","지출_소비지출_의료비","지출_소비지출_교통비","지출_소비지출_통신비","지출_소비지출_경조비및기타소비지출비","지출_소비지출_경조비","지출_소비지출_기타소비지출비","분배6차_균등화처분가능소득(조사)","여유자금운용계획코드","금융자산투자주목적코드","금융자산투자운용방법코드","금융자산투자고려사항코드","거주지주택가격전망코드","여유자금부동산투자여부","부동산투자주목적코드","투자선호부동산코드","부동산투자기피사유코드","1년후금융부채규모전망코드","부채증가원인코드","부채상환방법코드","1년전대비부채증감코드","원리금연체여부","원리금연체사유코드","원리금상환_생계부담정도코드","원리금상환_생계부담_소득대비상환액비중","원리금상환_가계지출감소여부","원리금상환_가계지출감소항목코드","부채상환가능시기코드","가구주_은퇴여부","가구주_미은퇴_은퇴연령","가구주_미은퇴_최소생활비","가구주_미은퇴_적정생활비","가구주_미은퇴_노후준비상황코드","가구주_은퇴_은퇴연령","가구주_은퇴_적정생활비충당여부","가구주은퇴_생활비재원마련코드(2014년~)","1년후소득변화코드(2011~2016년)","1년후지출변화코드(2012~2016년)"
2014,868200351,P,616.652927850341,,1169.09994907587,G2,1,2,G1,G2,G2,G2,G2,2,1,G1,2,A,6,80,G5,4,G3,2,1,G1,G1,G2,G1,G2,Q1,,Q1,D02,G2,Q2,,Q2,D04,Q2,,Q2,D04,10805,4055,4055,4055,4025,0,30,0,0,6750,6700,1500,5200,0,50,0,50,50,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,0,0,0,0,0,0,0,10805,1197,0,300,169,328,400,728,1193,1165,4,4,0,0,0,0,1161,180,91,0,750,24,6,110,50,60,846,,,,,,,,,,,,,,,,,,,,,1,90,80,100,4,0,,,1,3
2014,868200361,P,616.652927850341,,1169.09994907587,G2,1,2,G1,G2,G2,G2,G1,2,1,G1,2,,,85,G5,7,G4,2,1,G1,G1,G3,G1,G2,Q1,,Q1,D02,G2,Q1,,Q1,D02,Q2,,Q2,D03,4600,100,100,100,100,0,0,0,0,4500,4500,4500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,0,0,0,0,0,0,0,4600,1015,0,0,0,415,600,1015,1015,923,0,0,0,0,0,0,923,180,111,0,450,20,42,120,0,120,718,,,,,,,,,,,,,,,,,,,,,2,,,,,60,3,4,2,2
2014,868200371,P,1013.26270246131,,1921.02444656125,G2,1,3,G2,G2,G2,G2,G2,5,1,G4,2,K,3,35,G2,1,G1,2,2,G2,G2,G2,G2,G1,Q3,,Q3,D06,G3,Q2,,Q2,D03,Q1,,Q1,D02,5172,3870,570,570,270,0,300,0,3300,1302,0,0,0,0,1302,1200,102,102,0,1493,1493,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,1400,0,0,1400,0,0,0,0,,,,,,0,0,0,0,0,,,0,93,0,0,482,382,100,3679,4200,4200,0,0,0,0,0,3589,2575,611,75,300,100,36,100,1964,360,192,332,60,350,150,520,70,450,2235,,,,,,,,,,,,,,,,,,,,,1,65,150,250,4,0,,,3,3
2014,868200391,F,857.997905971374,1817.13999809803,,G2,1,2,G2,G2,G2,G2,G2,2,1,G1,2,F,7,60,G5,4,G3,2,1,G1,G1,G3,G1,G1,Q1,Q1,,D02,G2,Q2,Q2,,D03,Q2,Q2,,D04,7767,532,532,532,300,232,0,0,0,7235,5000,5000,0,0,2235,1865,370,370,0,400,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,0,0,0,0,400,0,0,400,0,0,0,0,0,0,0,0,400,0,400,0,0,0,0,306,300,6,7367,1200,0,1200,0,0,0,0,558,642,642,47,189,0,400,6,0,0,0,0,0,0,0,0,0,0,715,2,1,1,2,1,1,1,1,,3,10,,3,2,,1,18,,,1,,,,,,,,,,
2014,869200311,F,636.173180165029,1347.34092965395,,G2,2,1,G1,G2,G2,G2,G2,1,,G1,1,A,6,78,G5,2,G2,3,1,G1,G1,G2,G1,G2,Q1,Q1,,D01,G1,Q1,Q1,,D01,Q1,Q1,,D02,1685,150,150,150,150,0,0,0,0,1535,1500,1500,0,0,35,0,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1685,466,150,0,0,116,200,316,460,6,6,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,461,1,2,3,4,4,2,,,3,2,,,,,,,,,,,,,,,,,,,,
2014,869200321,P,728.344076789338,,1380.85292121086,G2,1,5,G2,G2,G2,G2,G2,5,1,G4,2,J,7,54,G4,1,G1,2,1,G1,G1,G3,G2,G1,Q5,,Q5,D10,G6,Q5,,Q5,D09,Q5,,Q5,D09,49229,20720,20720,18720,2520,1200,15000,2000,0,28509,24000,8000,16000,0,4509,4000,509,509,0,3650,150,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,150,0,,,,,,0,0,0,0,0,,,0,0,0,3500,1058,1000,58,45579,14144,13644,0,500,0,0,0,12280,6724,1864,418,808,0,580,58,4860,600,200,1200,100,360,600,1800,800,1000,5825,,,,,,,,,,,,,,,,,,,,,1,60,300,400,2,0,,,3,3
2014,869200331,P,653.770029533761,,1239.46947670445,G2,1,2,G2,G2,G2,G2,G2,4,1,G3,2,A,6,65,G5,4,G3,2,1,G1,G1,G3,G1,G2,Q2,,Q2,D04,G2,Q5,,Q5,D09,Q5,,Q5,D09,58678,24900,24900,22900,22900,0,0,2000,0,33778,32000,3500,28500,0,1778,600,1178,1178,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,0,0,0,0,0,0,0,58678,2794,0,600,1324,870,0,870,2638,2326,156,64,82,0,10,0,2170,600,150,0,400,300,120,600,200,400,1918,,,,,,,,,,,,,,,,,,,,,1,70,250,350,1,0,,,2,3
2014,869200341,P,606.573393579296,,1149.99031062945,G2,1,1,G2,G2,G2,G2,G2,5,1,G4,1,N,4,28,G1,1,G1,1,1,G1,G1,G2,G3,G1,Q4,,Q4,D07,G3,Q2,,Q2,D03,Q2,,Q2,D03,8387,694,694,694,80,245,369,0,0,7693,5500,5500,0,0,2193,1600,593,593,0,2500,2500,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,2500,0,0,0,0,0,0,2500,,,,,,0,0,0,0,0,,,0,0,0,0,1568,1500,68,5887,4800,4800,0,0,0,0,0,4098,1904,702,119,515,0,0,68,1202,428,106,0,5,62,125,476,140,336,4265,,,,,,,,,,,,,,,,,,,,,1,70,200,250,3,0,,,2,3
2014,869200351,P,898.696270475859,,1703.82022701333,G2,1,5,G2,G2,G2,G2,G2,4,1,G3,2,F,8,38,G2,4,G3,2,1,G1,G1,G3,G3,G2,Q5,,Q5,D09,G5,Q4,,Q4,D07,Q4,,Q4,D08,32199,10360,10360,10360,6590,3770,0,0,0,21839,14000,14000,0,0,7839,2500,5339,5339,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,0,0,0,0,0,0,0,32199,8220,0,7800,0,420,0,420,7529,3254,691,122,209,360,0,0,2563,482,188,480,45,784,198,386,50,336,3576,,,,,,,,,,,,,,,,,,,,,1,60,150,200,3,0,,,2,3
2014,869200361,P,636.173180165029,,1206.10795972125,G2,2,1,G1,G2,G2,G2,G2,1,,G1,1,,,86,G5,7,G4,3,1,G1,G1,G2,G1,G2,Q1,,Q1,D01,G1,Q1,,Q1,D02,Q1,,Q1,D02,3320,2320,2320,2320,2320,0,0,0,0,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,0,0,0,0,0,0,0,3320,424,0,0,58,116,250,366,422,196,2,2,0,0,0,0,194,52,51,0,15,11,20,45,13,32,424,,,,,,,,,,,,,,,,,,,,,2,,,,,79,4,1,2,2
2014,869200371,P,636.173180165029,,1206.10795972125,G2,2,1,G1,G2,G2,G2,G2,2,1,G1,1,A,9,83,G5,2,G2,4,5,G4,G4,G2,G1,G2,Q1,,Q1,D02,G1,Q1,,Q1,D01,Q1,,Q1,D01,160,160,160,160,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,0,0,0,0,0,0,0,160,916,600,0,0,116,200,316,900,192,16,1,0,0,15,0,176,51,40,0,20,15,10,40,10,30,916,,,,,,,,,,,,,,,,,,,,,1,85,100,150,5,0,,,2,2
2014,869200391,P,742.893799594372,,1408.43751726021,G2,1,5,G2,G2,G2,G2,G2,4,3,G2,2,H,9,49,G3,4,G3,2,1,G1,G1,G2,G1,G1,Q4,,Q4,D08,G4,Q1,,Q1,D02,Q1,,Q1,D01,3406,2056,2056,2056,190,1866,0,0,0,1350,600,600,0,0,750,750,0,0,0,5000,5000,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,5000,0,0,0,0,5000,0,0,,,,,,0,0,0,0,0,,,0,0,0,0,250,0,250,-1594,6000,0,6000,0,0,0,0,5193,4393,807,461,46,0,50,250,3586,750,216,300,150,1400,530,240,120,120,2461,,,,,,,,,,,,,,,,,,,,,1,80,200,300,5,0,,,3,3
2014,870200311,F,1287.88818718928,2609.80639092592,,G2,1,4,G2,G2,G2,G2,G1,4,1,G3,2,G,5,45,G3,3,G3,2,2,G2,G2,G3,G1,G1,Q3,Q3,,D06,G3,Q2,Q2,,D04,Q2,Q2,,D04,10128,9756,6256,6256,1600,4656,0,0,3500,372,0,0,0,0,372,250,122,122,0,1500,1500,1500,0,0,0,0,1500,0,0,0,0,0,1500,0,1500,0,0,0,0,0,0,1500,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,120,8628,4000,0,4000,0,0,0,0,3279,721,721,173,308,0,120,120,0,0,0,0,0,0,0,0,0,0,1780,1,5,1,2,2,1,2,5,,1,,,2,2,,1,30,,,1,,,,,,,,,,
2014,870200321,F,1130.97656565747,2291.83715332189,,G2,1,3,G2,G2,G2,G2,G2,4,1,G3,2,H,3,57,G4,1,G1,2,1,G1,G1,G2,G2,G2,Q2,Q2,,D04,G2,Q4,Q4,,D07,Q4,Q4,,D08,29147,8700,8700,7700,7700,0,0,1000,0,20447,19000,13000,6000,0,1447,1300,147,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29147,2830,2700,0,130,0,0,0,2339,491,491,87,176,0,228,0,0,0,0,0,0,0,0,0,0,0,1522,1,2,1,2,2,2,,,1,2,,,,,,,,,,,,,,,,,,,,
2014,870200331,F,1097.92859193239,2141.86327668819,,G2,1,4,G2,G2,G2,G2,G2,4,1,G3,2,C,7,52,G4,1,G1,2,1,G1,G1,G3,G1,G1,Q4,Q4,,D08,G4,Q5,Q5,,D09,Q5,Q5,,D10,66435,48595,48595,44545,20230,5315,19000,4050,0,17840,15000,15000,0,0,2840,300,2540,2540,0,2550,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,50,0,50,0,0,0,2500,720,700,20,63885,6750,6000,0,750,0,0,0,4958,1792,1792,470,882,120,300,20,0,0,0,0,0,0,0,0,0,0,2734,4,2,3,1,4,1,4,7,,2,,1,1,2,,1,30,,,1,,,,,,,,,,
2014,870200341,F,1270.05640003013,2477.65404745738,,G2,1,2,G2,G2,G2,G2,G2,2,1,G1,2,F,9,57,G4,2,G2,2,1,G1,G1,G2,G3,G1,Q2,Q2,,D03,G2,Q2,Q2,,D03,Q1,Q1,,D02,5840,2340,2340,2340,790,1550,0,0,0,3500,3500,3500,0,0,0,0,0,0,0,2800,2800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2800,0,0,0,0,0,0,3040,2300,2300,0,0,0,0,0,2180,120,120,6,18,0,96,0,0,0,0,0,0,0,0,0,0,0,1614,3,2,3,4,2,2,,,3,2,,,2,2,,3,,1,3,1,,,,,,,,,,
2014,870200351,F,1136.11023266399,2216.34887223267,,G2,1,4,G2,G2,G2,G2,G1,4,1,G3,2,F,8,42,G3,4,G3,2,1,G1,G1,G3,G2,G2,Q5,Q5,,D10,G6,Q4,Q4,,D08,Q4,Q4,,D08,36605,13925,13925,13925,7720,3945,2260,0,0,22680,13290,12000,1290,0,9390,1390,8000,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200,3000,200,36605,10126,0,10000,126,0,0,0,9149,977,977,305,450,0,22,200,0,0,0,0,0,0,0,0,0,0,4735,1,2,1,2,1,2,,,1,2,,,,,,,,,,,,,,,,,,,,
2014,870200361,F,1304.11120969551,2544.08886176902,,G2,1,4,G2,G2,G2,G2,G2,4,3,G2,2,N,6,57,G4,2,G2,2,1,G1,G1,G2,G2,G2,Q5,Q5,,D09,G5,Q3,Q3,,D06,Q3,Q3,,D06,20118,4118,4118,4118,1250,2868,0,0,0,16000,14400,8000,6400,0,1600,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20118,8400,8400,0,0,0,0,0,7837,563,563,70,313,0,180,0,0,0,0,0,0,0,0,0,0,0,4035,1,2,1,2,4,2,,,1,2,,,,,,,,,,,,,,,,,,,,
2014,870200371,F,1198.14099455591,2337.35985830306,,G2,1,5,G2,G2,G2,G2,G2,4,1,G3,2,C,8,45,G3,1,G1,2,1,G1,G1,G2,G2,G2,Q5,Q5,,D09,G5,Q4,Q4,,D08,Q4,Q4,,D08,38819,15376,15376,15376,10500,4576,300,0,0,23443,23000,23000,0,0,443,300,143,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38819,8900,8400,0,500,0,0,0,7781,1119,1119,405,426,0,288,0,0,0,0,0,0,0,0,0,0,0,3626,2,2,1,2,4,1,4,4,,2,,,,,,,,,,,,,,,,,,,,
2014,870200381,F,1010.1647367069,1970.65160713097,,G2,1,2,G2,G2,G2,G2,G2,3,1,G2,2,N,9,65,G5,2,G2,2,1,G1,G1,G4,G1,G1,Q2,Q2,,D04,G2,Q2,Q2,,D04,Q3,Q3,,D05,12400,270,270,270,270,0,0,0,0,12130,12000,12000,0,0,130,130,0,0,0,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320,0,0,0,12080,2348,1440,0,384,524,0,524,2160,188,188,34,49,0,105,0,0,0,0,0,0,0,0,0,0,0,1624,1,2,1,4,3,2,,,4,2,,,,,,,,,,,,,,,,,,,,
2014,870200391,F,969.274477803683,1890.88195398055,,G2,1,2,G1,G2,G2,G2,G2,4,1,G3,2,,,72,G5,7,G4,2,5,G4,G4,G3,G2,G2,Q2,Q2,,D03,G2,Q1,Q1,,D01,Q1,Q1,,D01,90,90,90,90,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,1845,0,0,0,845,1000,1845,1804,41,41,1,0,0,40,0,0,0,0,0,0,0,0,0,0,0,1305,1,2,1,2,2,2,,,3,2,,,,,,,,,,,,,,,,,,,,
2014,870201311,P,1237.14331400074,,2441.12815281323,G2,1,4,G2,G2,G2,G2,G2,5,1,G4,2,H,8,37,G2,1,G1,2,1,G1,G1,G2,G3,G1,Q3,,Q3,D05,G3,Q2,,Q2,D04,Q2,,Q2,D04,12491,5041,5041,5041,2017,3024,0,0,0,7450,6500,6500,0,0,950,950,0,0,0,2702,2702,2400,2400,0,0,0,0,0,0,,,,,,0,0,0,0,0,2400,0,0,0,2400,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,0,302,0,0,460,315,145,9789,3600,2500,1100,0,0,0,0,2591,4969,1009,86,338,240,200,145,3960,1200,260,1000,50,480,460,510,30,480,1631,,,,,,,,,,,,,,,,,,,,,1,60,200,300,3,0,,,2,3
2014,870201331,P,997.730044289375,,1968.71837043848,G2,2,1,G1,G2,G2,G2,G2,1,,G1,1,,,81,G5,7,G4,3,1,G1,G1,G2,G1,G2,Q1,,Q1,D02,G2,Q1,,Q1,D02,Q1,,Q1,D02,3200,200,200,200,200,0,0,0,0,3000,3000,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,0,0,0,0,0,0,0,3200,1300,0,0,0,1200,100,1300,1300,1212,0,0,0,0,0,0,1212,150,60,0,720,50,12,220,100,120,1300,,,,,,,,,,,,,,,,,,,,,2,,,,,70,4,2,2,2
2014,870201341,P,938.495974299786,,1851.83789441649,G2,1,2,G1,G2,G2,G2,G2,2,1,G1,2,A,6,77,G5,4,G3,2,1,G1,G1,G2,G1,G2,Q1,,Q1,D02,G2,Q2,,Q2,D04,Q3,,Q3,D05,12750,500,500,500,500,0,0,0,0,12250,12000,8000,4000,0,250,0,250,250,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,0,0,0,0,0,0,0,12750,1484,0,1200,0,184,100,284,1477,694,7,7,0,0,0,0,687,200,300,0,30,72,15,70,50,20,1049,,,,,,,,,,,,,,,,,,,,,1,80,70,100,3,0,,,2,2
2014,870201351,P,1023.57849406857,,2019.72247691562,G2,1,2,G2,G2,G2,G2,G2,6,1,G4,2,F,6,64,G5,2,G2,2,1,G1,G1,G2,G1,G1,Q2,,Q2,D03,G2,Q3,,Q3,D05,Q3,,Q3,D05,18120,2420,2420,2420,1100,1320,0,0,0,15700,15000,11000,4000,0,700,700,0,0,0,5000,5000,5000,5000,0,0,0,0,0,0,,,,,,0,0,0,0,0,5000,0,0,0,5000,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,0,0,0,0,360,0,360,13120,2060,840,0,0,1120,100,1220,1650,1724,410,14,0,0,36,360,1314,480,110,0,40,240,144,300,180,120,1457,,,,,,,,,,,,,,,,,,,,,1,70,100,150,4,0,,,2,2
2014,870201361,P,336.091370567208,,749.068292988149,G2,2,3,G2,G2,G2,G2,G2,4,1,G3,2,,,48,G3,7,G4,4,3,G3,G3,G1,G2,G1,Q2,,Q2,D03,G2,Q1,,Q1,D02,Q1,,Q1,D02,2199,2155,255,255,255,0,0,0,1900,44,0,0,0,0,44,0,44,44,0,85,85,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,0,85,0,0,120,120,0,2114,1600,600,0,0,0,1000,1000,1582,958,18,0,18,0,0,0,940,360,200,0,30,50,120,180,30,150,913,,,,,,,,,,,,,,,,,,,,,1,75,80,100,4,0,,,3,3
2014,870201381,F,1180.63721032736,2392.47069802944,,G2,1,5,G2,G2,G2,G2,G2,7,1,G4,2,A,6,38,G2,4,G3,2,1,G1,G1,G2,G1,G1,Q5,Q5,,D10,G6,Q5,Q5,,D10,Q5,Q5,,D09,149590,1130,1130,1130,550,580,0,0,0,148460,136200,15000,121200,0,12260,2760,9500,9500,0,91945,91945,71700,0,0,0,0,71700,0,0,71700,0,0,0,0,69000,0,0,2700,0,0,71700,0,0,71700,0,20000,0,0,0,0,0,20000,0,20000,0,0,0,0,0,0,0,0,20000,0,20000,0,245,0,0,4512,4410,102,57645,12800,0,12000,0,800,0,800,12157,643,643,117,204,100,120,102,0,0,0,0,0,0,0,0,0,0,5633,3,6,1,2,3,1,4,5,,1,,,3,2,,2,,2,,1,,,,,,,,,,
2014,870201391,F,938.495974299786,1901.790035012,,G2,1,2,G1,G2,G2,G2,G2,2,1,G1,2,A,6,76,G5,4,G3,2,1,G1,G1,G2,G1,G1,Q2,Q2,,D03,G2,Q3,Q3,,D06,Q4,Q4,,D07,25830,780,780,780,780,0,0,0,0,25050,25000,10000,15000,0,50,0,50,50,0,200,200,200,0,0,0,0,200,0,0,200,0,0,0,0,0,200,0,0,0,200,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1611,1500,111,25630,1574,500,800,0,184,90,274,1453,121,121,10,0,0,0,111,0,0,0,0,0,0,0,0,0,0,1113,1,2,1,2,2,2,,,3,2,,1,1,2,,2,,1,3,1,,,,,,,,,,
2014,870400301,P,866.364199196065,,1709.50770521497,G2,1,3,G2,G2,G2,G2,G2,5,1,G4,2,C,8,39,G2,1,G1,2,2,G2,G2,G1,G3,G1,Q3,,Q3,D06,G3,Q2,,Q2,D03,Q2,,Q2,D03,8102,6932,1932,1932,587,1345,0,0,5000,1170,0,0,0,0,1170,1000,170,170,0,915,915,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,0,915,0,0,451,451,0,7187,4520,4500,0,0,20,0,20,4258,1553,262,33,109,120,0,0,1291,320,69,0,128,360,144,270,30,240,2535,,,,,,,,,,,,,,,,,,,,,1,65,120,180,4,0,,,3,3
