"조사연도","MD제공용_가구고유번호","가중값","조사부문코드","수도권여부","가구주_성별코드","","가구원수","","노인가구여부","조손가구여부","한부모가구여부","다문화가구여부(2012년~)","장애인가구여부(2012년~)","가구주_교육정도_학력코드","가구주_교육정도_수학구분코드","가구주_교육정도_통합코드","가구주_동거여부","가구주_산업대분류코드","가구주_직업대분류코드","가구주_만연령","가구주연령_10세단위코드","가구주_종사상지위코드","가구주_종사상지위(보도용)","가구주_혼인상태코드","입주형태코드","입주형태통합코드","전용면적규모코드","주택종류통합코드","부채보유여부","과거기준입주형태통합코드","소득5분위코드(보완)","소득10분위코드(보완)(2017년~)","소득계층구간코드(보도용)(보완)","자산총액5분위코드","자산총액10분위코드","순자산5분위코드","소득5분위코드(금융부문)(보완)","순자산10분위코드","소득5분위코드(복지부문)(보완)","자산","자산_금융자산","자산_금융자산_저축금액","자산_금융자산_저축_적립예치식저축금액","","자산_금융자산_저축_적립예치식저축_수시적립예치식저축금액","","자산_금융자산_저축_적립예치식저축_저축성보장성보험금액","자산_금융자산_저축_적립예치식저축_주식채권펀드금액","자산_금융자산_저축_기타저축금액","","자산_금융자산_현거주지전월세보증금","","자산_실물자산","자산_실물자산_부동산금액","자산_실물자산_부동산_거주주택금액","자산_실물자산_부동산_거주주택이외부동산금액","자산_실물자산_부동산_계약금중도금납입금액","자산_실물자산_기타실물자산","자산_실물자산_기타실물자산_자동차금액","자산_실물자산_기타실물자산_기타금액","자산_실물자산_기타실물자산_기타_자동차이외기타실물자산","자산_실물자산_기타실물자산_기타_권리금","부채","부채_금융부채","부채_금융부채_담보대출금액","부채_금융부채_담보대출_대출용도_거주주택구입금액","부채_금융부채_담보대출_대출용도_거주주택이외부동산구입금액","부채_금융부채_담보대출_대출용도_전월세보증금마련금액","부채_금융부채_담보대출_대출용도_부채상환금액","부채_금융부채_담보대출_대출용도_사업자금마련금액","부채_금융부채_담보대출_대출용도_생활비마련금액","부채_금융부채_담보대출_대출용도_기타용도금액","부채_금융부채_담보대출_대출기관_은행금액(2010년은 농수협 중앙회 제외)","부채_금융부채_담보대출_대출기관_저축은행금액","부채_금융부채_담보대출_대출기관_비은행금융기관금액(2010년은 농수협중앙회 포함)","부채_금융부채_담보대출_대출기관_보험회사금액","부채_금융부채_담보대출_대출기관_기타기관금액","부채_금융부채_담보대출_상환방법_만기일시금액","부채_금융부채_담보대출_상환방법_원금분할상환금액","부채_금융부채_담보대출_상환방법_원리금분할상환금액","부채_금융부채_담보대출_상환방법_원리금분할일부만기상환금액","부채_금융부채_담보대출_상환방법_기타상환방법금액","부채_금융부채_담보대출_담보형태_거주주택금액","부채_금융부채_담보대출_담보형태_거주주택이외부동산금액","부채_금융부채_담보대출_담보형태_예적금보험펀드채권금액","부채_금융부채_담보대출_담보형태_기타금액","부채_금융부채_담보대출_부동산담보대출금액","부채_금융부채_담보대출_부동산이외담보대출금액","부채_금융부채_신용대출금액","부채_금융부채_신용대출_대출용도_거주주택구입금액","부채_금융부채_신용대출_대출용도_거주주택이외부동산구입금액","부채_금융부채_신용대출_대출용도_전월세보증금마련금액","부채_금융부채_신용대출_대출용도_부채상환금액","부채_금융부채_신용대출_대출용도_사업자금마련금액","부채_금융부채_신용대출_대출용도_생활비마련금액","부채_금융부채_신용대출_대출용도_기타용도금액","부채_금융부채_신용대출_대출기관_은행금액(2010년은 농수협 중앙회 제외)","부채_금융부채_신용대출_대출기관_저축은행금액","부채_금융부채_신용대출_대출기관_비은행금융기관금액(2010년은 농수협중앙회 포함)","부채_금융부채_신용대출_대출기관_보험회사금액","부채_금융부채_신용대출_대출기관_기타기관금액","부채_금융부채_신용대출_상환방법_만기일시금액","부채_금융부채_신용대출_상환방법_원금분할상환금액","부채_금융부채_신용대출_상환방법_원리금분할상환금액","부채_금융부채_신용대출_상환방법_원리금분할일부만기상환금액","부채_금융부채_신용대출_상환방법_기타상환방법금액","부채_금융부채_신용대출_대출종류_신용대출금액","부채_금융부채_신용대출_대출종류_마이너스통장금액","부채_금융부채_신용카드관련대출금액","부채_금융부채_외상할부미상환금액","부채_금융부채_계탄후불입금액","부채_금융부채_개인직장빌린금액(2017년~)","부채_임대보증금","원리금상환금액","원리금상환_원금상환금액","원리금상환_이자지급금액","순자산","경상소득(보완)","경상소득_근로소득(보완)","경상소득_사업소득(보완)","경상소득_재산소득(보완)","경상소득_공적이전소득(보완)","경상소득_사적이전소득(조사)","이전소득(보완)[공적이전소득(보완)+사적이전소득(조사)]","처분가능소득(보완)[경상소득(보완)-비소비지출(보완)]","지출_소비지출비","지출_소비지출_식료품(외식비포함)","지출_소비지출_주거비","지출_소비지출_교육비(보육료포함)","지출_소비지출_의료비","지출_소비지출_교통비","지출_소비지출_통신비","지출_소비지출_기타소비지출비","지출(보완)[비소비지출(보완)+소비지출(조사)](2012~2018년: 복지, 2019년~:공통)","지출_비소비지출(보완)","지출_비소비지출_세금(보완)","지출_비소비지출_공적연금사회보험료(보완)","지출_비소비지출_가구간이전지출(조사)","지출_비소비지출_비영리단체이전지출(조사)","지출_비소비지출_연간지급이자(조사)","여유자금운용계획코드","금융자산투자운용방법코드","금융자산투자고려사항코드","거주지주택가격전망코드","여유자금부동산투자여부","부동산투자주목적코드","투자선호부동산코드","부동산투자기피사유코드","1년후금융부채규모전망코드","부채증가원인코드","1년전대비부채증감코드","부채상환방법코드","금융자산투자주목적코드","원리금연체여부","원리금연체사유코드","30일이상원리금연체여부","원리금상환_생계부담정도코드","원리금상환_생계부담_소득대비상환액비중","원리금상환_가계지출감소여부","원리금상환_가계지출감소항목코드","부채상환가능시기코드","가구주_은퇴여부","가구주_미은퇴_은퇴연령","가구주_미은퇴_최소생활비","가구주_미은퇴_적정생활비","가구주_미은퇴_노후준비상황코드","가구주_은퇴_은퇴연령","가구주_은퇴_적정생활비충당여부","가구주은퇴_생활비재원마련코드(2014년~)"
2018,626503321,649.974739647321,P,G2,1,,2,1268.80490767096,G1,G2,G2,G2,G1,3,1,G2,2,,,78,G5,7,G4,2,1,G1,G2,G1,G1,G1,Q3,D05,G3,Q4,D08,Q4,,D08,Q3,47079,5508,5508,5508,,3000,Q4,1008,1500,0,,0,Q4,41571,41250,20000,21250,0,321,150,171,171,0,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,45079,3875,1350,256,1388,281,600,881,3641,2500,360,480,0,1000,120,120,420,2734,234,144,40,50,0,0,,,,,,,,,,,,,,,,,,,,,,2,,,,,74,3,6
2018,626503331,599.86975290144,F,G1,1,1181.68273940671,3,,G2,G2,G2,G2,G2,4,1,G3,2,G,5,32,G2,2,G2,2,3,G3,G1,G1,G2,G3,Q3,D05,G3,Q1,D02,Q1,Q3,D02,,2732,2732,2232,2232,Q1,720,,1512,0,0,Q1,500,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2732,3921,3661,0,20,240,0,240,3757,0,0,0,0,0,0,0,0,164,164,44,120,0,0,0,2,1,2,4,2,,,1,2,,,,1,,,,,,,,,,,0,0,,,,
2018,626503341,599.86975290144,F,G1,1,1181.68273940671,2,,G2,G2,G2,G2,G2,7,1,G4,2,O,2,30,G2,1,G1,2,2,G2,G2,G3,G1,G2,Q3,D06,G3,Q3,D05,Q2,Q3,D04,,20200,19200,5700,5700,Q3,5700,,0,0,0,Q2,13500,,1000,0,0,0,0,1000,1000,0,0,0,9500,9500,9500,0,0,9500,0,0,0,0,9500,0,0,0,0,9500,0,0,0,0,0,0,0,9500,0,9500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,20,200,10700,4476,4474,0,2,0,0,0,3743,0,0,0,0,0,0,0,0,733,733,141,342,50,0,200,2,1,2,2,1,1,2,,2,,2,,1,2,,,2,,1,3,1,,,0,0,,,,
2018,627200211,1265.72038512452,P,G2,1,,1,2525.86494068896,G2,G2,G2,G2,G2,4,1,G3,1,,,62,G5,7,G4,4,2,G2,G2,G1,G2,G2,Q2,D03,G2,Q3,D06,Q4,,D07,Q2,32140,30840,25840,25840,,400,Q3,7440,18000,0,,5000,Q4,1300,0,0,0,0,1300,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32140,2190,0,0,1211,979,0,979,1899,1558,360,36,0,12,480,30,640,1849,291,41,0,100,150,0,,,,,,,,,,,,,,,,,,,,,,2,,,,,60,4,2
2018,627200381,730.588257783622,P,G2,1,,2,1460.52578087784,G2,G2,G2,G2,G1,3,1,G2,2,A,6,66,G5,4,G3,2,1,G1,G3,G1,G2,G1,Q3,D05,G3,Q4,D07,Q4,,D07,Q3,36335,12425,12425,12425,,10500,Q4,1925,0,0,,0,Q4,23910,18500,5500,13000,0,5410,4300,1110,1110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3625,3390,235,36335,3842,880,2000,349,613,0,613,3520,2295,432,202,0,120,268,146,1127,2617,322,28,59,0,0,235,,,,,,,,,,,,,,,,,,,,,,1,70,200,300,3,,,
2018,627501201,663.639991679894,P,G2,2,,1,1324.35647550897,G2,G2,G2,G2,G2,6,1,G4,1,P,2,63,G5,2,G2,4,2,G2,G2,G3,G1,G2,Q2,D04,G2,Q4,D08,Q5,,D09,Q2,55243,17193,11193,11193,,10693,Q4,500,0,0,,6000,Q5,38050,38000,0,38000,0,50,0,50,50,0,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,0,0,0,51243,2863,400,0,2308,155,0,155,2423,925,450,150,0,15,30,20,260,1365,440,185,135,20,100,0,,,,,,,,,,,,,,,,,,,,,,1,75,200,300,2,,,
2018,627501211,607.383074564155,P,G2,2,,1,1212.09046772091,G1,G2,G2,G2,G2,1,,G1,1,,,79,G5,7,G4,3,1,G1,G3,G1,G1,G1,Q2,D03,G2,Q3,D06,Q4,,D07,Q2,30100,100,100,100,,100,Q3,0,0,0,,0,Q4,30000,30000,30000,0,0,0,0,0,0,0,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,28100,1904,0,0,1028,376,500,876,1765,814,380,220,0,90,30,20,74,953,139,79,0,60,0,0,,,,,,,,,,,,,,,,,,,,,,2,,,,,70,3,1
2018,627501221,756.209878877987,P,G2,2,,1,1509.08845532471,G1,G2,G2,G2,G2,1,,G1,1,,,78,G5,7,G4,3,1,G1,G4,G1,G1,G1,Q1,D02,G2,Q4,D07,Q4,,D08,Q1,40100,1100,1100,1100,,1100,Q4,0,0,0,,0,Q4,39000,39000,39000,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,39600,1521,0,0,621,400,500,900,1504,935,600,120,0,100,10,30,75,952,17,17,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,2,,,,,60,3,2
2018,627501231,893.56438932167,F,G2,2,1791.08258117639,2,,G2,G2,G2,G2,G2,1,,G1,2,,,55,G4,7,G4,4,3,G3,G1,G2,G2,G3,Q1,D02,G2,Q1,D01,Q1,Q1,D01,,210,210,10,10,Q1,10,,0,0,0,Q1,200,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,1074,0,0,0,1074,0,1074,1074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,2,,,2,2,,,,2,,,,,,,,,,,0,0,,,,
2018,627501251,596.441003193542,P,G2,1,,3,1190.25452766783,G2,G2,G2,G2,G2,6,1,G4,2,M,2,33,G2,1,G1,2,3,G3,G1,G1,G1,G3,Q2,D04,G2,Q2,D04,Q2,,D04,Q2,12637,8587,3087,3087,,1300,Q2,1787,0,0,,5500,Q2,4050,3250,0,0,3250,800,300,500,500,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,60,60,0,12587,2772,2410,0,2,180,180,360,2461,3506,850,500,96,200,450,160,1250,3817,311,7,164,100,40,0,,,,,,,,,,,,,,,,,,,,,,1,80,150,250,4,,,
2018,627503341,664.023861008377,F,G2,1,1361.77687796232,2,,G2,G2,G2,G2,G1,3,1,G2,2,A,9,35,G2,2,G2,1,1,G1,G2,G1,G2,G1,Q1,D02,G2,Q1,D02,Q2,Q1,D03,,5100,100,100,100,Q1,100,,0,0,0,Q2,0,,5000,5000,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5100,1545,180,0,0,1365,0,1365,1538,0,0,0,0,0,0,0,0,7,7,7,0,0,0,0,5,1,2,3,2,,,4,2,,,,2,,,,,,,,,,,0,0,,,,
2018,627503351,557.168490801191,F,G2,1,1090.73985172696,2,,G1,G2,G2,G2,G1,3,1,G2,2,F,9,71,G5,2,G2,2,1,G1,G2,G1,G1,G1,Q3,D06,G4,Q3,D06,Q4,Q3,D07,,30650,650,650,650,Q3,50,,600,0,0,Q4,0,,30000,30000,30000,0,0,0,0,0,0,0,1200,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,1000,0,0,0,1000,0,0,0,0,0,0,1000,0,1000,0,0,0,0,200,20,0,20,29450,5117,3614,0,960,543,0,543,4727,0,0,0,0,0,0,0,0,390,390,27,319,0,24,20,1,3,2,3,2,,,1,2,,2,,2,2,,,1,20,,,1,,,0,0,,,,
2018,627503361,498.30148823887,F,G2,2,975.498974494103,1,,G2,G2,G2,G2,G2,3,1,G2,1,,,58,G4,7,G4,3,1,G1,G2,G1,G2,G1,Q1,D01,G1,Q2,D04,Q3,Q1,D05,,18159,159,159,159,Q2,159,,0,0,0,Q3,0,,18000,18000,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18159,510,0,0,210,180,120,300,502,0,0,0,0,0,0,0,0,8,8,8,0,0,0,0,1,1,2,2,2,,,4,2,,,,4,,,,,,,,,,,0,0,,,,
2018,627503371,765.128006980593,F,G2,1,1497.85140880112,3,,G2,G2,G2,G2,G2,6,1,G4,2,Q,2,52,G4,3,G3,2,3,G3,G3,G1,G1,G3,Q5,D10,G6,Q5,D10,Q5,Q5,D10,,321875,2075,1075,1075,Q5,1075,,0,0,0,Q5,1000,,319800,254000,0,254000,0,65800,5800,60000,60000,0,119000,119000,110000,0,0,0,0,110000,0,0,110000,0,0,0,0,0,0,110000,0,0,0,110000,0,0,110000,0,9000,0,0,0,0,9000,0,0,9000,0,0,0,0,0,0,0,0,9000,9000,0,0,0,0,0,0,122820,120000,2820,202875,23607,2600,21000,7,0,0,0,19093,0,0,0,0,0,0,0,0,4514,4514,382,912,0,400,2820,2,1,2,3,1,2,5,,1,,1,1,2,2,,,2,,1,1,1,,,0,0,,,,
2018,627503381,759.51557899283,F,G2,2,1486.86424967014,2,,G2,G2,G2,G2,G2,6,1,G4,2,P,2,51,G4,1,G1,4,1,G1,G2,G2,G1,G1,Q4,D08,G5,Q4,D08,Q5,Q4,D09,,56761,3211,3211,2911,Q4,450,,2461,0,300,Q5,0,,53550,52900,11000,41900,0,650,650,0,0,0,4600,1600,1600,0,0,0,0,0,1600,0,0,0,0,0,1600,0,0,1600,0,0,0,0,0,1600,0,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,3085,2900,185,52161,7697,6734,0,963,0,0,0,6148,0,0,0,0,0,0,0,0,1549,1549,405,749,0,210,185,3,1,2,4,2,,,3,1,,1,1,2,2,,,2,,2,,1,,,0,0,,,,
2018,627503391,255.049035291366,F,G2,1,499.29626590473,5,,G2,G2,G2,G2,G2,7,1,G4,2,,,60,G5,7,G4,2,1,G1,G3,G2,G2,G1,Q5,D10,G6,Q5,D10,Q5,Q5,D10,,170990,109190,109190,109190,Q5,47600,,11590,50000,0,Q5,0,,61800,58000,28000,30000,0,3800,3800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170990,17568,13631,33,3904,0,0,0,14813,0,0,0,0,0,0,0,0,2755,2755,1591,834,0,330,0,1,8,2,2,1,3,3,,2,,,,2,,,,,,,,,,,0,0,,,,
2018,628200241,1244.02140825547,P,G2,1,,5,2482.56257662301,G2,G2,G2,G2,G2,7,1,G4,2,S,2,49,G3,1,G1,2,5,G4,G2,G1,G2,G4,Q5,D09,G5,Q2,D03,Q2,,D04,Q5,10460,10110,10110,10110,,2422,Q2,7688,0,0,,0,Q2,350,0,0,0,0,350,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10460,9789,9789,0,0,0,0,0,8008,5411,2000,240,855,600,500,156,1060,7192,1781,229,872,0,680,0,,,,,,,,,,,,,,,,,,,,,,1,70,200,300,3,,,
2018,628200251,1178.78292777352,P,G2,2,,1,2352.37300823983,G2,G2,G2,G2,G2,4,1,G3,1,,,56,G4,7,G4,4,3,G3,G1,G1,G2,G2,Q1,D01,G1,Q1,D02,Q1,,D02,Q1,3702,3702,2,2,,2,Q1,0,0,0,,3700,Q1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3702,603,0,0,0,603,0,603,603,375,120,170,0,0,30,22,33,375,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,65,100,150,5,,,
2018,630200211,1332.56267367024,P,G2,1,,4,2664.29304757086,G2,G2,G2,G2,G2,6,1,G4,2,H,8,42,G3,1,G1,2,1,G1,G2,G2,G1,G1,Q3,D05,G3,Q4,D07,Q4,,D08,Q3,40074,5553,5553,5553,,1210,Q4,4343,0,0,,0,Q4,34521,34000,34000,0,0,521,350,171,171,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,60,60,0,40024,4066,4054,0,12,0,0,0,3126,3872,1300,240,1200,36,144,240,712,4812,940,288,532,120,0,0,,,,,,,,,,,,,,,,,,,,,,1,70,150,200,3,,,
2018,630200261,1685.66435258142,P,G1,1,,3,3287.46983673473,G2,G2,G2,G2,G2,3,1,G2,2,,,63,G5,7,G4,2,1,G1,G2,G2,G1,G1,Q4,D08,G4,Q4,D08,Q4,,D08,Q4,52672,6122,6122,3782,,780,Q4,3002,0,2340,,0,Q4,46550,46000,20000,26000,0,550,550,0,0,0,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,0,0,0,50172,6982,4394,0,1266,1322,0,1322,5885,2203,720,250,0,70,264,144,755,3300,1097,491,446,160,0,0,,,,,,,,,,,,,,,,,,,,,,2,,,,,62,3,2
2018,630200291,580.644561185449,P,G1,1,,2,1132.40306579304,G2,G2,G2,G2,G2,4,1,G3,2,,,55,G4,7,G4,4,3,G3,G1,G3,G2,G3,Q1,D02,G2,Q1,D01,Q1,,D01,Q1,282,282,12,12,,12,Q1,0,0,0,,270,Q1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282,1215,137,0,0,1078,0,1078,1214,1738,360,144,0,0,10,84,1140,1739,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,2,,,,,53,5,4
2018,630300311,1018.38356153886,P,G2,1,,3,1979.88342251093,G2,G2,G2,G2,G2,6,1,G4,2,C,2,38,G2,1,G1,2,2,G2,G2,G2,G2,G2,Q5,D09,G5,Q4,D08,Q5,,D09,Q5,56602,25925,9925,9925,,6560,Q4,3365,0,0,,16000,Q5,30677,30000,0,30000,0,677,500,177,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56602,9305,8993,0,92,20,200,220,7286,3264,1200,360,120,20,100,144,1320,5283,2019,792,527,100,600,0,,,,,,,,,,,,,,,,,,,,,,1,50,300,500,3,,,
2018,630400201,921.003055145091,P,G1,2,,4,1796.18781087309,G2,G2,G1,G2,G2,6,1,G4,2,F,2,43,G3,1,G1,4,1,G1,G2,G2,G1,G1,Q3,D06,G4,Q3,D06,Q3,,D05,Q3,29936,6436,6436,6436,,788,Q3,5148,500,0,,0,Q3,23500,23000,23000,0,0,500,500,0,0,0,10000,10000,4000,4000,0,0,0,0,0,0,4000,0,0,0,0,0,0,0,0,0,4000,0,0,0,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,0,563,323,240,19936,5011,4914,0,97,0,0,0,4102,3760,1200,240,1000,300,240,150,630,4669,909,108,461,100,0,240,,,,,,,,,,,,,,,,,,,,,,1,61,300,300,5,,,
2018,630502201,866.735439435254,F,G1,1,1778.84683362697,1,,G2,G2,G2,G2,G2,4,1,G3,1,C,8,30,G2,1,G1,1,1,G1,G2,G4,G1,G1,Q3,D06,G3,Q3,D05,Q2,Q3,D04,,20500,3300,3300,3300,Q3,500,,0,2800,0,Q2,0,,17200,17200,17200,0,0,0,0,0,0,0,8000,8000,8000,8000,0,0,0,0,0,0,8000,0,0,0,0,0,0,8000,0,0,8000,0,0,0,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,718,490,228,12500,4803,4783,0,20,0,0,0,3727,0,0,0,0,0,0,0,0,1076,1076,131,357,360,0,228,3,8,1,3,1,5,4,,1,,1,1,3,2,,,1,30,,,1,,,0,0,,,,
2018,630502211,1771.47499546912,F,G1,2,3635.69151919394,3,,G2,G2,G2,G2,G2,4,1,G3,2,,,50,G4,7,G4,4,1,G1,G1,G3,G1,G1,Q3,D05,G3,Q2,D03,Q1,Q3,D02,,9446,446,446,446,Q2,350,,96,0,0,Q1,0,,9000,9000,9000,0,0,0,0,0,0,0,5842,5842,5842,5842,0,0,0,0,0,0,5842,0,0,0,0,0,0,5842,0,0,5842,0,0,0,5842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343,158,185,3604,3579,3488,0,0,91,0,91,3112,0,0,0,0,0,0,0,0,467,467,11,271,0,0,185,3,1,2,2,1,5,5,,1,,3,,6,2,,,2,,1,2,1,,,0,0,,,,
2018,630502231,1031.18526923182,F,G1,2,2031.33068118189,1,,G2,G2,G2,G2,G2,6,1,G4,1,P,2,35,G2,1,G1,4,2,G2,G1,G3,G1,G2,Q3,D05,G3,Q2,D04,Q2,Q3,D03,,14640,14140,3140,2840,Q2,1040,,1800,0,300,Q2,11000,,500,0,0,0,0,500,0,500,500,0,8000,8000,8000,0,0,8000,0,0,0,0,8000,0,0,0,0,8000,0,0,0,0,0,0,0,8000,0,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1344,1000,344,6640,4092,4091,0,1,0,0,0,3126,0,0,0,0,0,0,0,0,966,966,134,268,220,0,344,1,1,2,2,2,,,1,2,,1,1,1,2,,,2,,1,4,2,,,0,0,,,,
2018,630504311,713.360936103349,P,G2,2,,1,1403.50862530777,G2,G2,G2,G2,G2,2,1,G1,1,T,9,51,G4,2,G2,3,1,G1,G1,G2,G2,G1,Q2,D03,G2,Q1,D02,Q1,,D02,Q2,3480,1080,1080,1080,,1080,Q1,0,0,0,,0,Q1,2400,2400,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3480,2243,1620,0,0,263,360,623,2021,948,120,360,0,12,60,36,360,1170,222,11,11,200,0,0,,,,,,,,,,,,,,,,,,,,,,1,70,150,200,4,,,
2018,630504351,998.199693971826,F,G2,1,2054.06446819827,1,,G2,G2,G2,G2,G2,2,1,G1,1,A,9,57,G4,2,G2,1,5,G4,G2,G1,G2,G4,Q1,D01,G1,Q1,D01,Q1,Q1,D01,,800,800,800,800,Q1,800,,0,0,0,Q1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,449,300,0,0,69,80,149,434,0,0,0,0,0,0,0,0,15,15,0,5,10,0,0,1,3,4,4,2,,,4,2,,,,4,,,,,,,,,,,0,0,,,,
2018,630504361,1252.50049167938,F,G2,2,2577.35678732045,2,,G2,G2,G2,G2,G2,2,1,G1,2,I,9,64,G5,2,G2,3,1,G1,G2,G1,G1,G1,Q2,D03,G2,Q3,D06,Q3,Q2,D06,,30701,656,656,656,Q3,120,,336,200,0,Q3,0,,30045,30000,6000,24000,0,45,0,45,45,0,4800,4800,4800,0,0,0,0,0,0,4800,0,0,4800,0,0,0,0,0,4800,0,0,4800,0,0,4800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,389,260,129,25901,2085,1150,595,33,307,0,307,1823,0,0,0,0,0,0,0,0,262,262,6,77,50,0,129,3,3,4,2,1,8,5,,1,,2,,2,2,,,2,,1,3,1,,,0,0,,,,
