"조사연도","MD제공용_가구고유번호","가중값","조사부문코드","수도권여부","가구주_성별코드","","가구원수","","노인가구여부","조손가구여부","한부모가구여부","다문화가구여부(2012년~)","장애인가구여부(2012년~)","가구주_교육정도_학력코드","가구주_교육정도_수학구분코드","가구주_교육정도_통합코드","가구주_동거여부","가구주_산업대분류코드","가구주_직업대분류코드","가구주_만연령","가구주연령_10세단위코드","가구주_종사상지위코드","가구주_종사상지위(보도용)","가구주_혼인상태코드","입주형태코드","입주형태통합코드","전용면적규모코드","주택종류통합코드","부채보유여부","과거기준입주형태통합코드","소득5분위코드(보완)","소득10분위코드(보완)(2017년~)","소득계층구간코드(보도용)(보완)","자산총액5분위코드","자산총액10분위코드","순자산5분위코드","소득5분위코드(금융부문)(보완)","순자산10분위코드","소득5분위코드(복지부문)(보완)","자산","자산_금융자산","자산_금융자산_저축금액","자산_금융자산_저축_적립예치식저축금액","","자산_금융자산_저축_적립예치식저축_수시적립예치식저축금액","","자산_금융자산_저축_적립예치식저축_저축성보장성보험금액","자산_금융자산_저축_적립예치식저축_주식채권펀드금액","자산_금융자산_저축_기타저축금액","","자산_금융자산_현거주지전월세보증금","","자산_실물자산","자산_실물자산_부동산금액","자산_실물자산_부동산_거주주택금액","자산_실물자산_부동산_거주주택이외부동산금액","자산_실물자산_부동산_계약금중도금납입금액","자산_실물자산_기타실물자산","자산_실물자산_기타실물자산_자동차금액","자산_실물자산_기타실물자산_기타금액","자산_실물자산_기타실물자산_기타_자동차이외기타실물자산","자산_실물자산_기타실물자산_기타_권리금","부채","부채_금융부채","부채_금융부채_담보대출금액","부채_금융부채_담보대출_대출용도_거주주택구입금액","부채_금융부채_담보대출_대출용도_거주주택이외부동산구입금액","부채_금융부채_담보대출_대출용도_전월세보증금마련금액","부채_금융부채_담보대출_대출용도_부채상환금액","부채_금융부채_담보대출_대출용도_사업자금마련금액","부채_금융부채_담보대출_대출용도_생활비마련금액","부채_금융부채_담보대출_대출용도_기타용도금액","부채_금융부채_담보대출_대출기관_은행금액(2010년은 농수협 중앙회 제외)","부채_금융부채_담보대출_대출기관_저축은행금액","부채_금융부채_담보대출_대출기관_비은행금융기관금액(2010년은 농수협중앙회 포함)","부채_금융부채_담보대출_대출기관_보험회사금액","부채_금융부채_담보대출_대출기관_기타기관금액","부채_금융부채_담보대출_상환방법_만기일시금액","부채_금융부채_담보대출_상환방법_원금분할상환금액","부채_금융부채_담보대출_상환방법_원리금분할상환금액","부채_금융부채_담보대출_상환방법_원리금분할일부만기상환금액","부채_금융부채_담보대출_상환방법_기타상환방법금액","부채_금융부채_담보대출_담보형태_거주주택금액","부채_금융부채_담보대출_담보형태_거주주택이외부동산금액","부채_금융부채_담보대출_담보형태_예적금보험펀드채권금액","부채_금융부채_담보대출_담보형태_기타금액","부채_금융부채_담보대출_부동산담보대출금액","부채_금융부채_담보대출_부동산이외담보대출금액","부채_금융부채_신용대출금액","부채_금융부채_신용대출_대출용도_거주주택구입금액","부채_금융부채_신용대출_대출용도_거주주택이외부동산구입금액","부채_금융부채_신용대출_대출용도_전월세보증금마련금액","부채_금융부채_신용대출_대출용도_부채상환금액","부채_금융부채_신용대출_대출용도_사업자금마련금액","부채_금융부채_신용대출_대출용도_생활비마련금액","부채_금융부채_신용대출_대출용도_기타용도금액","부채_금융부채_신용대출_대출기관_은행금액(2010년은 농수협 중앙회 제외)","부채_금융부채_신용대출_대출기관_저축은행금액","부채_금융부채_신용대출_대출기관_비은행금융기관금액(2010년은 농수협중앙회 포함)","부채_금융부채_신용대출_대출기관_보험회사금액","부채_금융부채_신용대출_대출기관_기타기관금액","부채_금융부채_신용대출_상환방법_만기일시금액","부채_금융부채_신용대출_상환방법_원금분할상환금액","부채_금융부채_신용대출_상환방법_원리금분할상환금액","부채_금융부채_신용대출_상환방법_원리금분할일부만기상환금액","부채_금융부채_신용대출_상환방법_기타상환방법금액","부채_금융부채_신용대출_대출종류_신용대출금액","부채_금융부채_신용대출_대출종류_마이너스통장금액","부채_금융부채_신용카드관련대출금액","부채_금융부채_외상할부미상환금액","부채_금융부채_계탄후불입금액","부채_금융부채_개인직장빌린금액(2017년~)","부채_임대보증금","원리금상환금액","원리금상환_원금상환금액","원리금상환_이자지급금액","순자산","경상소득(보완)","경상소득_근로소득(보완)","경상소득_사업소득(보완)","경상소득_재산소득(보완)","경상소득_공적이전소득(보완)","경상소득_사적이전소득(조사)","이전소득(보완)[공적이전소득(보완)+사적이전소득(조사)]","처분가능소득(보완)[경상소득(보완)-비소비지출(보완)]","지출_소비지출비","지출_소비지출_식료품(외식비포함)","지출_소비지출_주거비","지출_소비지출_교육비(보육료포함)","지출_소비지출_의료비","지출_소비지출_교통비","지출_소비지출_통신비","지출_소비지출_기타소비지출비","지출(보완)[비소비지출(보완)+소비지출(조사)](2012~2018년: 복지, 2019년~:공통)","지출_비소비지출(보완)","지출_비소비지출_세금(보완)","지출_비소비지출_공적연금사회보험료(보완)","지출_비소비지출_가구간이전지출(조사)","지출_비소비지출_비영리단체이전지출(조사)","지출_비소비지출_연간지급이자(조사)","여유자금운용계획코드","금융자산투자운용방법코드","금융자산투자고려사항코드","거주지주택가격전망코드","여유자금부동산투자여부","부동산투자주목적코드","투자선호부동산코드","부동산투자기피사유코드","1년후금융부채규모전망코드","부채증가원인코드","1년전대비부채증감코드","부채상환방법코드","금융자산투자주목적코드","원리금연체여부","원리금연체사유코드","30일이상원리금연체여부","원리금상환_생계부담정도코드","원리금상환_생계부담_소득대비상환액비중","원리금상환_가계지출감소여부","원리금상환_가계지출감소항목코드","부채상환가능시기코드","가구주_은퇴여부","가구주_미은퇴_은퇴연령","가구주_미은퇴_최소생활비","가구주_미은퇴_적정생활비","가구주_미은퇴_노후준비상황코드","가구주_은퇴_은퇴연령","가구주_은퇴_적정생활비충당여부","가구주은퇴_생활비재원마련코드(2014년~)"
2017,142600231,737.418305670649,P,G2,2,,2,1491.37543142873,G2,G2,G2,G2,G2,4,1,G3,2,C,7,45,G3,1,G1,4,3,G3,G2,G2,G1,G3,Q2,D04,G2,Q1,D02,Q1,,D02,Q2,4567,3542,592,592,,72,Q1,520,0,0,,2950,Q1,1025,0,0,0,0,1025,950,75,75,0,1164,1164,1000,0,0,1000,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,1000,130,0,0,0,0,0,130,0,130,0,0,0,0,0,0,0,0,0,0,130,0,34,0,0,0,1267,1210,57,3403,2873,2796,0,43,34,0,34,2529,1520,320,372,125,40,290,183,190,1864,344,35,217,10,25,57,,,,,,,,,,,,,,,,,,,,,,1,65,200,260,4,0,,
2017,142600241,787.914412516689,P,G2,2,,1,1593.50017196456,G2,G2,G2,G2,G2,6,1,G4,1,M,2,31,G2,1,G1,1,3,G3,G1,G1,G2,G2,Q3,D06,G3,Q2,D04,Q3,,D05,Q3,15691,14156,11356,11356,,7564,Q2,792,3000,0,,2800,Q3,1535,0,0,0,0,1535,1500,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15691,4359,4263,0,96,0,0,0,3829,1334,480,108,0,10,180,96,460,1864,530,51,229,200,50,0,,,,,,,,,,,,,,,,,,,,,,1,70,200,300,4,0,,
2017,142600311,794.33740160249,P,G2,2,,1,1595.2052204277,G1,G2,G2,G2,G2,2,1,G1,1,,,66,G5,7,G4,3,1,G1,G2,G1,G2,G1,Q1,D02,G2,Q1,D02,Q1,,D02,Q1,3639,968,968,968,,500,Q1,468,0,0,,0,Q1,2671,2500,2500,0,0,171,0,171,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3639,1599,900,0,101,548,50,598,1589,448,240,120,0,10,10,36,32,458,10,10,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,2,,,,,65,4,2
2017,142600321,768.021923111422,P,G2,1,,2,1542.3579182834,G1,G2,G2,G2,G2,4,1,G3,2,A,6,77,G5,4,G3,2,1,G1,G3,G1,G2,G1,Q3,D06,G3,Q4,D07,Q4,,D07,Q3,33046,13550,13550,13550,,13250,Q4,0,300,0,,0,Q4,19496,19000,3000,16000,0,496,400,96,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33046,4936,0,600,397,799,3140,3939,4628,1470,300,600,0,100,120,0,350,1778,308,44,84,150,30,0,,,,,,,,,,,,,,,,,,,,,,1,85,200,250,3,0,,
2017,142600331,768.720604751395,P,G2,2,,1,1543.76102557415,G1,G2,G2,G2,G2,1,,G1,1,,,82,G5,7,G4,3,1,G1,G2,G1,G2,G1,Q1,D01,G1,Q1,D02,Q1,,D02,Q1,3860,60,60,60,,60,Q1,0,0,0,,0,Q1,3800,3800,3800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3860,567,0,0,23,244,300,544,567,281,50,120,0,42,20,19,30,281,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,2,,,,,70,4,1
2017,142600341,863.693065600268,P,G2,1,,3,1734.48673613159,G2,G2,G2,G2,G2,5,1,G4,2,A,6,59,G4,4,G3,2,1,G1,G3,G1,G1,G1,Q5,D10,G6,Q5,D09,Q5,,D09,Q5,69614,15364,15364,15364,,10000,Q5,2364,3000,0,,0,Q5,54250,51700,6700,45000,0,2550,850,1700,1700,0,18000,18000,18000,0,0,0,0,18000,0,0,0,0,18000,0,0,0,0,0,0,0,0,18000,0,0,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,0,450,51614,11828,3631,8000,167,30,0,30,10739,4370,600,160,0,1700,400,180,1330,5459,1089,140,403,0,96,450,,,,,,,,,,,,,,,,,,,,,,1,75,200,250,3,0,,
2017,142600351,768.021923111422,P,G2,1,,2,1542.3579182834,G2,G2,G2,G2,G2,3,1,G2,2,A,6,68,G5,4,G3,2,1,G1,G3,G1,G1,G1,Q3,D06,G3,Q3,D05,Q3,,D06,Q3,21454,824,824,824,,680,Q3,144,0,0,,0,Q3,20630,20000,5000,15000,0,630,630,0,0,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,30,0,0,0,0,30,0,0,0,0,0,0,0,0,30,0,0,0,0,0,374,370,4,21424,4906,0,4000,46,260,600,860,4693,1974,300,362,0,1000,120,22,170,2187,213,31,58,0,120,4,,,,,,,,,,,,,,,,,,,,,,1,75,100,150,4,0,,
2017,142600361,1135.83193253381,P,G2,1,,3,2281.00178167506,G2,G2,G2,G2,G2,6,1,G4,2,C,8,45,G3,1,G1,2,1,G1,G2,G2,G1,G1,Q5,D09,G5,Q4,D08,Q4,,D08,Q5,46602,13902,13902,13902,,1770,Q4,12132,0,0,,0,Q4,32700,27000,27000,0,0,5700,5700,0,0,0,10500,10500,10000,10000,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,10000,0,0,0,10000,0,500,0,0,0,0,0,500,0,500,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,432,396,36,36102,9295,9292,0,3,0,0,0,7611,5260,1200,220,1000,150,900,400,1390,6944,1684,721,675,0,252,36,,,,,,,,,,,,,,,,,,,,,,1,60,200,240,4,0,,
2017,142700201,558.841504144662,P,G2,1,,1,1130.21670730841,G2,G2,G2,G2,G2,6,1,G4,1,C,3,33,G2,1,G1,1,2,G2,G2,G2,G2,G2,Q1,D01,G1,Q2,D04,Q3,,D05,Q1,15600,14600,600,600,,600,Q2,0,0,0,,14000,Q3,1000,0,0,0,0,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15600,369,367,0,2,0,0,0,-77,1451,120,360,0,20,360,180,411,1897,446,43,243,50,110,0,,,,,,,,,,,,,,,,,,,,,,1,65,150,200,3,0,,
2017,142700211,595.162304941407,P,G2,1,,2,1203.67291193683,G1,G2,G2,G2,G1,4,1,G3,2,,,83,G5,7,G4,2,1,G1,G2,G2,G1,G1,Q1,D01,G1,Q2,D04,Q3,,D05,Q1,16563,392,392,392,,392,Q2,0,0,0,,0,Q3,16171,16000,16000,0,0,171,0,171,171,0,2000,2000,2000,2000,0,0,0,0,0,0,2000,0,0,0,0,0,0,0,0,0,2000,0,0,0,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,14563,405,0,0,13,392,0,392,273,544,122,120,0,125,10,15,152,676,132,16,0,108,0,8,,,,,,,,,,,,,,,,,,,,,,2,,,,,60,4,2
2017,142700221,757.24458040118,P,G2,1,,3,1531.47264464204,G2,G2,G2,G2,G2,7,1,G4,2,N,2,43,G3,1,G1,2,1,G1,G3,G2,G1,G1,Q4,D08,G5,Q3,D05,Q3,,D05,Q4,19295,6295,6295,6295,,1550,Q3,4745,0,0,,0,Q3,13000,13000,13000,0,0,0,0,0,0,0,3080,3080,3000,3000,0,0,0,0,0,0,3000,0,0,0,0,0,0,0,0,0,3000,0,0,0,3000,0,80,0,0,0,0,0,80,0,80,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,29,18,11,16215,7378,7370,0,8,0,0,0,6741,2656,800,250,500,80,360,216,450,3293,637,154,471,0,1,11,,,,,,,,,,,,,,,,,,,,,,1,60,200,250,3,0,,
2017,142700231,757.24458040118,P,G2,1,,3,1531.47264464204,G2,G2,G2,G2,G1,5,1,G4,2,F,1,51,G4,1,G1,2,3,G3,G2,G2,G1,G2,Q4,D07,G4,Q4,D08,Q4,,D08,Q4,55611,55401,33401,3401,,357,Q4,3044,0,30000,,22000,Q4,210,0,0,0,0,210,210,0,0,0,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,0,0,10000,0,10000,0,0,0,0,0,0,0,0,0,10000,0,0,0,0,0,0,1210,840,370,45611,5969,3765,1395,209,600,0,600,5008,4320,1200,300,960,120,240,120,1380,5281,961,81,340,100,70,370,,,,,,,,,,,,,,,,,,,,,,1,80,250,300,5,0,,
2017,142700241,1320.35995798839,F,G2,1,2611.75647090837,1,,G2,G2,G2,G2,G2,6,1,G4,1,P,2,26,G1,1,G1,1,3,G3,G1,G1,G2,G3,Q2,D04,G2,Q1,D02,Q2,Q2,D03,,4200,1800,1600,1600,Q1,1000,,600,0,0,Q1,200,,2400,0,0,0,0,2400,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4200,2761,2761,0,0,0,0,0,2213,0,0,0,0,0,0,0,0,548,548,73,325,100,50,0,2,1,2,2,1,1,2,,2,,,,1,,,,,,,,,,,0,0,,,,
2017,142700301,587.891454607888,P,G2,2,,1,1180.61609027022,G1,G2,G2,G2,G2,1,,G1,1,,,78,G5,7,G4,3,1,G1,G2,G1,G2,G1,Q1,D01,G1,Q2,D03,Q2,,D04,Q1,9510,110,110,110,,110,Q2,0,0,0,,0,Q2,9400,9400,5600,3800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9510,437,0,0,73,364,0,364,434,239,30,79,0,50,30,20,30,242,3,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,2,,,,,70,3,4
2017,142700311,626.100292467951,P,G2,1,,2,1257.34788899691,G1,G2,G2,G2,G2,3,1,G2,2,A,6,74,G5,4,G3,2,1,G1,G3,G1,G2,G1,Q2,D03,G2,Q3,D05,Q3,,D05,Q2,17240,240,240,240,,130,Q3,0,110,0,,0,Q3,17000,16400,7700,8700,0,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17240,2376,240,850,6,1180,100,1280,2211,974,120,244,0,360,130,50,70,1139,165,15,0,100,50,0,,,,,,,,,,,,,,,,,,,,,,1,86,30,50,4,0,,
2017,142700321,587.891454607888,P,G2,2,,1,1180.61609027022,G2,G2,G2,G2,G2,3,1,G2,1,,,61,G5,7,G4,3,1,G1,G2,G3,G2,G1,Q1,D01,G1,Q2,D03,Q2,,D04,Q1,10600,500,500,500,,500,Q2,0,0,0,,0,Q2,10100,9600,6000,3600,0,500,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10600,926,0,0,230,336,360,696,817,630,250,120,0,50,100,60,50,739,109,37,72,0,0,0,,,,,,,,,,,,,,,,,,,,,,2,,,,,60,5,2
2017,142700341,587.891454607888,P,G2,2,,1,1180.61609027022,G1,G2,G2,G2,G1,2,1,G1,1,I,4,67,G5,2,G2,3,1,G1,G2,G1,G2,G1,Q2,D03,G2,Q2,D03,Q2,,D03,Q2,7255,4255,4255,4255,,2500,Q2,1755,0,0,,0,Q2,3000,3000,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7255,2059,1400,0,215,244,200,444,2031,585,180,80,0,20,60,27,218,613,28,8,0,20,0,0,,,,,,,,,,,,,,,,,,,,,,1,70,100,150,4,0,,
2017,142700351,935.028124252098,P,G2,1,,4,1877.74331416927,G2,G2,G2,G2,G2,2,1,G1,2,A,6,61,G5,4,G3,2,1,G1,G3,G1,G1,G1,Q2,D03,G2,Q3,D06,Q3,,D05,Q2,26320,820,820,820,,520,Q3,0,300,0,,0,Q3,25500,22750,5000,17750,0,2750,500,2250,2250,0,9168,9168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9038,0,0,0,0,3038,0,6000,0,0,3038,0,6000,0,0,0,0,0,9038,0,0,130,0,0,0,2693,2622,71,17152,2549,0,1800,20,729,0,729,2107,3990,840,866,1360,120,180,240,384,4432,442,17,58,200,96,71,,,,,,,,,,,,,,,,,,,,,,1,70,100,200,5,0,,
2017,142700361,587.891454607888,P,G2,2,,1,1180.61609027022,G1,G2,G2,G2,G1,2,1,G1,1,O,9,65,G5,2,G2,3,5,G4,G2,G1,G2,G4,Q1,D01,G1,Q1,D01,Q1,,D01,Q1,700,650,650,650,,150,Q1,440,60,0,,0,Q1,50,0,0,0,0,50,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,255,80,0,9,166,0,166,218,713,120,96,0,84,12,41,360,750,37,1,36,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,90,80,150,5,0,,
2017,142700371,568.367523762223,P,G2,1,,2,1078.46583941104,G2,G2,G2,G2,G2,6,1,G4,2,C,2,29,G1,1,G1,2,1,G1,G2,G2,G1,G1,Q4,D08,G5,Q3,D06,Q4,,D07,Q4,31060,6760,6760,6760,,6040,Q4,720,0,0,,0,Q4,24300,22000,22000,0,0,2300,2300,0,0,0,5000,5000,5000,5000,0,0,0,0,0,0,5000,0,0,0,0,0,0,0,0,0,5000,0,0,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,25,26060,7203,6380,700,123,0,0,0,5975,3782,360,112,0,50,150,150,2960,5010,1228,500,603,100,0,25,,,,,,,,,,,,,,,,,,,,,,1,60,200,300,4,0,,
2017,143200221,958.626883566525,F,G2,1,1896.22530673837,5,,G2,G2,G2,G2,G2,6,1,G4,2,O,1,60,G5,1,G1,2,1,G1,G2,G2,G1,G1,Q5,D10,G6,Q5,D09,Q5,Q5,D09,,57371,32289,32289,27289,Q5,1116,,9103,17070,5000,Q5,0,,25082,23000,23000,0,0,2082,1500,582,582,0,6780,6780,3780,3780,0,0,0,0,0,0,3780,0,0,0,0,0,3780,0,0,0,3780,0,0,0,3780,0,3000,0,0,0,0,0,0,3000,3000,0,0,0,0,3000,0,0,0,0,3000,0,0,0,0,0,0,521,270,251,50591,13273,9033,50,181,4009,0,4009,11277,0,0,0,0,0,0,0,0,1996,1996,861,184,230,470,251,3,7,2,2,2,,,4,1,,1,2,2,2,,,1,20,,,1,,,0,0,,,,
2017,143200301,1162.36723846474,P,G2,2,,3,2205.56824083988,G2,G2,G1,G2,G2,4,1,G3,2,H,9,50,G4,2,G2,4,1,G1,G1,G2,G1,G1,Q3,D05,G3,Q2,D04,Q2,,D04,Q3,13463,63,63,63,,63,Q2,0,0,0,,0,Q2,13400,12000,12000,0,0,1400,1400,0,0,0,2700,2700,2700,0,0,0,0,0,0,2700,2700,0,0,0,0,0,0,0,0,0,2700,0,0,0,2700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308,200,108,10763,3857,3855,0,2,0,0,0,3430,2170,600,120,480,10,360,240,360,2597,427,107,172,30,10,108,,,,,,,,,,,,,,,,,,,,,,1,60,200,300,4,0,,
2017,144200201,1022.53112407279,F,G2,1,2022.63198292613,4,,G2,G2,G2,G2,G2,7,1,G4,2,M,3,41,G3,1,G1,2,1,G1,G3,G2,G1,G1,Q5,D09,G5,Q5,D10,Q5,Q5,D10,,99079,23472,23472,22472,Q5,3170,,18002,1300,1000,Q5,0,,75607,66000,49000,17000,0,9607,5000,4607,4607,0,25387,20387,20000,0,20000,0,0,0,0,0,20000,0,0,0,0,0,0,0,20000,0,10000,10000,0,0,20000,0,300,0,0,0,0,0,0,300,300,0,0,0,0,0,0,0,0,300,0,300,0,87,0,0,5000,973,103,870,73692,9229,7402,1800,27,0,0,0,7099,0,0,0,0,0,0,0,0,2130,2130,522,438,240,60,870,2,7,1,3,1,2,5,,3,3,1,1,2,2,,,2,,2,,1,,,0,0,,,,
2017,144200231,657.315734527501,F,G2,1,1300.2125766504,2,,G1,G2,G2,G2,G1,3,1,G2,2,R,5,74,G5,4,G3,2,1,G1,G2,G4,G2,G1,Q2,D04,G2,Q2,D04,Q2,Q2,D04,,12085,145,145,145,Q2,145,,0,0,0,Q2,0,,11940,9500,9500,0,0,2440,40,2400,400,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12085,2560,0,1472,1,747,340,1087,2384,0,0,0,0,0,0,0,0,176,176,28,0,100,48,0,1,3,2,1,2,,,1,2,,,,2,,,,,,,,,,,0,0,,,,
2017,144200261,348.024342861636,F,G2,2,688.414416086454,1,,G1,G2,G2,G2,G2,3,1,G2,1,,,74,G5,7,G4,3,5,G4,G4,G2,G2,G4,Q1,D01,G1,Q1,D01,Q1,Q1,D01,,833,696,696,696,Q1,48,,648,0,0,Q1,0,,137,0,0,0,0,137,0,137,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,833,734,0,0,0,244,490,734,697,0,0,0,0,0,0,0,0,37,37,1,0,0,36,0,2,1,2,2,1,3,5,,2,,,,1,,,,,,,,,,,0,0,,,,
2017,144200301,1080.81066617829,F,G2,1,2153.3799592212,3,,G2,G2,G2,G2,G1,3,1,G2,2,A,6,63,G5,4,G3,2,1,G1,G3,G1,G1,G1,Q2,D03,G2,Q3,D06,Q3,Q2,D05,,30102,2172,2172,2172,Q3,70,,1502,600,0,Q3,0,,27930,26000,10000,16000,0,1930,1630,300,300,0,14536,14536,13500,0,0,0,0,13500,0,0,13500,0,0,0,0,0,0,0,13500,0,0,13500,0,0,13500,0,1000,0,0,0,0,1000,0,0,1000,0,0,0,0,1000,0,0,0,0,1000,0,0,36,0,0,0,6195,5432,763,15566,2422,840,500,119,963,0,963,1457,0,0,0,0,0,0,0,0,965,965,136,66,0,0,763,3,1,4,3,1,4,5,,2,,1,4,6,2,,,3,,1,1,2,,,0,0,,,,
2017,144200381,808.011596894396,F,G2,1,1707.75457008445,2,,G1,G2,G2,G2,G2,6,1,G4,2,,,81,G5,7,G4,2,1,G1,G3,G2,G2,G1,Q1,D02,G2,Q2,D04,Q3,Q1,D05,,14186,15,15,15,Q2,15,,0,0,0,Q3,0,,14171,14000,14000,0,0,171,0,171,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14186,1276,0,0,184,392,700,1092,966,0,0,0,0,0,0,0,0,310,310,12,70,120,108,0,5,3,4,2,2,,,5,2,,,,4,,,,,,,,,,,0,0,,,,
2017,145200211,716.603612005476,F,G2,1,1417.48779142246,3,,G2,G2,G2,G2,G2,4,1,G3,2,F,9,57,G4,2,G2,2,1,G1,G2,G1,G1,G1,Q3,D05,G3,Q4,D07,Q4,Q3,D07,,33881,7370,7370,7370,Q4,7095,,0,275,0,Q4,0,,26511,25880,8500,17380,0,631,460,171,171,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,33781,4176,3797,0,379,0,0,0,3860,0,0,0,0,0,0,0,0,316,316,47,89,120,60,0,2,1,2,1,1,2,5,,2,,,,2,,,,,,,,,,,0,0,,,,
2017,145200221,1014.39508389306,F,G2,1,2006.53837492293,3,,G2,G2,G2,G2,G2,6,1,G4,2,C,3,36,G2,1,G1,2,2,G2,G2,G2,G1,G2,Q3,D05,G3,Q3,D05,Q2,Q3,D04,,22600,21408,14808,5428,Q3,875,,4553,0,9380,Q2,6600,,1192,0,0,0,0,1192,1000,192,192,0,10300,10300,5000,0,0,5000,0,0,0,0,0,0,5000,0,0,0,0,5000,0,0,0,0,0,5000,0,5000,5300,0,0,0,0,5300,0,0,0,0,0,0,5300,0,0,0,5300,0,5300,0,0,0,0,0,0,2204,1520,684,12300,3608,3555,0,23,30,0,30,2264,0,0,0,0,0,0,0,0,1344,1344,40,320,120,180,684,3,9,3,2,2,,,4,3,7,3,,6,2,,,3,,1,1,2,,,0,0,,,,
