"조사연도","MD제공용_가구고유번호","조사부문코드","가중값","가중값(금융부문)","가중값(복지부문)","수도권여부","가구주_성별코드","가구원수","노인가구여부","조손가구여부","한부모가구여부","다문화가구여부(2012년~)","장애인가구여부(2012년~)","가구주_교육정도_학력코드","가구주_교육정도_수학구분코드","가구주_교육정도_통합코드","가구주_동거여부","가구주_산업대분류코드","가구주_직업대분류코드","가구주_만연령","가구주연령_10세단위코드","가구주_종사상지위코드","가구주종사상지위코드(보도용)","가구주_혼인상태코드","입주형태코드","입주형태통합코드","과거기준입주형태통합코드","전용면적규모코드","주택종류통합코드","부채보유여부","소득5분위코드","소득5분위코드(금융부문)","소득5분위코드(복지부문)","소득10분위코드","소득계층구간코드(보도용)","자산총액5분위코드","자산총액5분위코드(금융부문)","자산총액5분위코드(복지부문)","자산총액10분위코드","순자산5분위코드","순자산5분위코드(금융부문)","순자산5분위코드(복지부문)","순자산10분위코드","자산","자산_금융자산","자산_금융자산_저축금액","자산_금융자산_저축_적립예치식저축금액","자산_금융자산_저축_적립예치식저축_수시적립예치식저축금액","자산_금융자산_저축_적립예치식저축_저축성보장성보험금액","자산_금융자산_저축_적립예치식저축_주식채권펀드금액","자산_금융자산_저축_기타저축금액","자산_금융자산_현거주지전월세보증금","자산_실물자산","자산_실물자산_부동산금액","자산_실물자산_부동산_거주주택금액","자산_실물자산_부동산_거주주택이외부동산금액","자산_실물자산_부동산_계약금중도금납입금액","자산_실물자산_기타실물자산","자산_실물자산_기타실물자산_자동차금액","자산_실물자산_기타실물자산_기타금액","자산_실물자산_기타실물자산_기타_자동차이외기타실물자산","자산_실물자산_기타실물자산_기타_권리금","부채","부채_금융부채","부채_금융부채_담보대출금액","부채_금융부채_담보대출_대출용도_거주주택구입금액","부채_금융부채_담보대출_대출용도_거주주택이외부동산구입금액","부채_금융부채_담보대출_대출용도_전월세보증금마련금액","부채_금융부채_담보대출_대출용도_부채상환금액","부채_금융부채_담보대출_대출용도_사업자금마련금액","부채_금융부채_담보대출_대출용도_생활비마련금액","부채_금융부채_담보대출_대출용도_기타용도금액","부채_금융부채_담보대출_대출기관_은행금액(2010년은 농수협 중앙회 제외)","부채_금융부채_담보대출_대출기관_저축은행금액","부채_금융부채_담보대출_대출기관_비은행금융기관금액(2010년은 농수협중앙회 포함)","부채_금융부채_담보대출_대출기관_보험회사금액","부채_금융부채_담보대출_대출기관_기타기관금액","부채_금융부채_담보대출_상환방법_만기일시금액","부채_금융부채_담보대출_상환방법_원금분할상환금액","부채_금융부채_담보대출_상환방법_원리금분할상환금액","부채_금융부채_담보대출_상환방법_원리금분할일부만기상환금액","부채_금융부채_담보대출_상환방법_기타상환방법금액","부채_금융부채_담보대출_담보형태_거주주택금액","부채_금융부채_담보대출_담보형태_거주주택이외부동산금액","부채_금융부채_담보대출_담보형태_예적금보험펀드채권금액","부채_금융부채_담보대출_담보형태_기타금액","부채_금융부채_담보대출_부동산담보대출금액","부채_금융부채_담보대출_부동산이외담보대출금액","부채_금융부채_신용대출금액","부채_금융부채_신용대출_대출용도_거주주택구입금액","부채_금융부채_신용대출_대출용도_거주주택이외부동산구입금액","부채_금융부채_신용대출_대출용도_전월세보증금마련금액","부채_금융부채_신용대출_대출용도_부채상환금액","부채_금융부채_신용대출_대출용도_사업자금마련금액","부채_금융부채_신용대출_대출용도_생활비마련금액","부채_금융부채_신용대출_대출용도_기타용도금액","부채_금융부채_신용대출_대출기관_은행금액(2010년은 농수협 중앙회 제외)","부채_금융부채_신용대출_대출기관_저축은행금액","부채_금융부채_신용대출_대출기관_비은행금융기관금액(2010년은 농수협중앙회 포함)","부채_금융부채_신용대출_대출기관_보험회사금액","부채_금융부채_신용대출_대출기관_기타기관금액","부채_금융부채_신용대출_상환방법_만기일시금액","부채_금융부채_신용대출_상환방법_원금분할상환금액","부채_금융부채_신용대출_상환방법_원리금분할상환금액","부채_금융부채_신용대출_상환방법_원리금분할일부만기상환금액","부채_금융부채_신용대출_상환방법_기타상환방법금액","부채_금융부채_신용대출_대출종류_신용대출금액","부채_금융부채_신용대출_대출종류_마이너스통장금액","부채_금융부채_신용카드관련대출금액","부채_금융부채_외상할부미상환금액","부채_금융부채_계탄후불입금액","부채_임대보증금","원리금상환금액","원리금상환_원금상환금액","원리금상환_이자지급금액","순자산","경상소득(조사)","경상소득_근로소득(조사)","경상소득_사업소득(조사)","경상소득_재산소득(조사)","경상소득_공적이전소득(조사)","경상소득_사적이전소득(조사)[가구간이전소득+비영리단체이전소득]","경상소득_이전소득(조사)[공적이전소득+사적이전소득]","처분가능소득(조사)[경상소득-비소비지출]","지출(조사)[비소비지출(조사)+소비지출(조사)](2012~2018년: 복지, 2019년~:공통)","지출_비소비지출(조사)","지출_비소비지출_세금(조사)","지출_비소비지출_공적연금사회보험료(조사)","지출_비소비지출_가구간이전지출(조사)","지출_비소비지출_비영리단체이전지출(조사)","지출_비소비지출_연간지급이자(조사)","지출_소비지출비","지출_소비지출_식료품(외식비포함)","지출_소비지출_주거비","지출_소비지출_교육비(보육료포함)","지출_소비지출_의료비","지출_소비지출_교통비","지출_소비지출_통신비","지출_소비지출_경조비및기타소비지출(2016년까지)","지출_소비지출_경조비(2016년까지)","지출_소비지출_기타소비지출비","분배6차_균등화처분가능소득(조사)","여유자금운용계획코드","금융자산투자주목적코드","금융자산투자운용방법코드","금융자산투자고려사항코드","거주지주택가격전망코드","여유자금부동산투자여부","부동산투자주목적코드","투자선호부동산코드","부동산투자기피사유코드","1년후금융부채규모전망코드","부채증가원인코드","부채상환방법코드","1년전대비부채증감코드","원리금연체여부","원리금연체사유코드","원리금상환_생계부담정도코드","30일이상원리금연체여부","원리금상환_생계부담_소득대비상환액비중","원리금상환_가계지출감소여부","원리금상환_가계지출감소항목코드","부채상환가능시기코드","가구주_은퇴여부","가구주_미은퇴_은퇴연령","가구주_미은퇴_최소생활비","가구주_미은퇴_적정생활비","가구주_미은퇴_노후준비상황코드","가구주_은퇴_은퇴연령","가구주_은퇴_적정생활비충당여부","가구주은퇴_생활비재원마련코드(2014년~)","1년후소득변화코드(2011~2016년)","1년후지출변화코드(2012~2016년)"
2016,426200241,P,755.587927346143,,1524.5731802117,G2,2,3,G2,G2,G2,G2,G2,2,1,G1,2,G,9,79,G5,2,G2,2,4,G3,G3,G2,G1,G1,Q1,,Q1,D02,G1,Q1,,Q1,D01,Q1,,Q1,D01,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,600,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,600,0,0,0,0,0,600,0,,,,,,0,0,0,0,0,,,0,0,0,0,100,100,0,-594,908,360,0,0,388,160,548,907,821,1,1,0,0,0,0,820,100,600,0,40,60,0,20,0,20,524,,,,,,,,,,,,,,,,,,,,,,1,83,60,100,5,0,,,3,3
2016,426200331,P,506.706805370697,,1023.60340351317,G2,2,1,G1,G2,G2,G2,G2,3,1,G2,1,I,9,66,G5,2,G2,3,2,G2,G2,G2,G1,G1,Q2,,Q2,D03,G2,Q2,,Q2,D03,Q2,,Q2,D03,6537,6267,2267,2267,1460,807,0,0,4000,270,0,0,0,0,270,0,270,270,0,50,50,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,0,50,0,0,100,100,0,6487,1632,1080,0,0,552,0,552,1595,911,37,1,0,0,36,0,874,120,186,0,5,72,61,430,70,360,1632,,,,,,,,,,,,,,,,,,,,,,1,75,200,250,3,0,,,2,2
2016,426200391,P,908.128595350271,,1834.50085493684,G2,2,3,G2,G2,G2,G2,G2,4,3,G2,2,,,55,G4,7,G4,2,3,G3,G2,G2,G3,G2,Q3,,Q3,D06,G3,Q2,,Q2,D03,Q2,,Q2,D03,7274,5844,2844,2844,1500,1344,0,0,3000,1430,0,0,0,0,1430,1430,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,0,0,0,0,0,0,0,7274,4500,4500,0,0,0,0,0,3893,2047,607,92,395,0,120,0,1440,480,136,0,100,60,72,592,50,542,2346,,,,,,,,,,,,,,,,,,,,,,1,65,200,250,4,0,,,2,2
2016,426201201,P,880.850319464448,,1777.31899125646,G2,1,4,G2,G2,G2,G2,G1,4,1,G3,2,C,8,39,G2,1,G1,2,2,G2,G2,G2,G2,G1,Q3,,Q3,D05,G3,Q3,,Q3,D06,Q3,,Q3,D06,22398,21305,7305,7255,4245,3010,0,50,14000,1093,0,0,0,0,1093,700,393,393,0,51,51,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,0,51,0,0,33,33,0,22347,3400,3400,0,0,0,0,0,2841,2743,559,111,268,120,60,0,2184,720,300,84,420,240,120,300,120,180,1516,,,,,,,,,,,,,,,,,,,,,,1,65,150,200,4,0,,,3,3
2016,426503301,P,448.520603187792,,906.060883932529,G2,2,1,G2,G2,G2,G2,G2,1,,G1,1,,,63,G5,7,G4,3,1,G1,G1,G3,G1,G2,Q1,,Q1,D01,G1,Q1,,Q1,D02,Q2,,Q2,D03,5050,50,50,50,50,0,0,0,0,5000,5000,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,0,0,0,0,310,300,10,5050,816,600,0,0,216,0,216,682,692,134,4,0,0,120,10,558,240,84,0,24,60,40,110,50,60,816,,,,,,,,,,,,,,,,,,,,,,2,,,,,63,4,2,1,1
2016,426503311,P,615.005856247379,,1168.58456942197,G2,1,3,G2,G2,G2,G2,G2,2,1,G1,2,J,9,59,G4,1,G1,2,1,G1,G1,G3,G1,G1,Q5,,Q5,D09,G5,Q3,,Q3,D05,Q2,,Q2,D04,22020,2720,2720,2720,2200,520,0,0,0,19300,17300,10000,7300,0,2000,2000,0,0,0,12400,9900,7900,0,3900,0,0,0,4000,0,,,,,,0,0,0,0,0,4000,3900,0,0,7900,0,2000,0,0,0,2000,0,0,0,,,,,,0,0,0,0,0,,,0,0,0,2500,2732,2000,732,9620,7560,7560,0,0,0,0,0,5819,3281,1741,433,576,0,0,732,1540,360,360,0,100,240,180,300,180,120,3801,,,,,,,,,,,,,,,,,,,,,,1,60,100,100,3,0,,,1,3
2016,426503321,P,615.005856247379,,1168.58456942197,G2,2,3,G2,G2,G1,G2,G2,4,1,G3,2,N,9,47,G3,1,G1,4,1,G1,G1,G1,G2,G2,Q2,,Q2,D03,G2,Q2,,Q2,D04,Q3,,Q3,D05,14311,8511,8511,8511,7065,1446,0,0,0,5800,5000,5000,0,0,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,0,0,0,0,0,0,0,14311,2253,1573,0,80,0,600,600,2120,1789,133,15,108,0,10,0,1656,300,300,60,10,120,216,650,50,600,1238,,,,,,,,,,,,,,,,,,,,,,1,55,200,200,3,0,,,2,2
2016,426503331,F,455.343503543719,960.393403028796,,G2,1,1,G2,G2,G2,G2,G2,4,3,G2,1,F,9,60,G5,2,G2,4,3,G3,G3,G2,G2,G2,Q2,Q2,,D03,G2,Q1,Q1,,D01,Q1,Q1,,D01,503,503,3,3,3,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,503,2250,2250,0,0,0,0,0,2233,17,17,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,2234,1,2,1,2,2,2,,,3,2,,,,,,,,,,,,,,0,0,,,,,,
2016,426503341,F,576.532988397351,1125.57634050378,,G1,1,1,G2,G2,G2,G2,G2,5,1,G4,1,O,A,39,G2,1,G1,1,2,G2,G2,G1,G3,G2,Q4,Q4,,D08,G4,Q3,Q3,,D05,Q3,Q3,,D06,20709,18620,14620,14620,9200,4220,1200,0,4000,2089,0,0,0,0,2089,2000,89,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20709,6000,6000,0,0,0,0,0,4625,1375,1375,351,564,360,100,0,0,0,0,0,0,0,0,0,0,0,5136,2,1,1,2,2,1,1,7,,2,,,,,,,,,,,,,,0,0,,,,,,
2016,426503351,F,495.970017008987,1046.08131823226,,G2,1,1,G2,G2,G2,G2,G2,4,1,G3,1,K,5,38,G2,1,G1,1,1,G1,G1,G3,G3,G1,Q3,Q3,,D06,G3,Q2,Q2,,D04,Q2,Q2,,D04,15575,6775,6775,6775,6400,375,0,0,0,8800,8000,8000,0,0,800,800,0,0,0,3300,3300,2300,0,0,0,0,0,2300,0,2300,0,0,0,0,2300,0,0,0,0,2300,0,0,0,2300,0,1000,0,0,0,0,0,0,1000,0,0,1000,0,0,0,0,0,0,1000,0,1000,0,0,0,0,160,0,160,12275,4400,4400,0,0,0,0,0,3787,613,613,151,302,0,0,160,0,0,0,0,0,0,0,0,0,0,4011,1,2,1,1,3,1,3,4,,1,,,2,2,,1,,30,,,1,,,0,0,,,,,,
2016,426503361,F,682.714400824921,1439.95555355949,,G2,1,4,G2,G2,G2,G2,G2,4,1,G3,2,O,3,56,G4,1,G1,2,1,G1,G1,G2,G3,G1,Q5,Q5,,D09,G5,Q3,Q3,,D05,Q3,Q3,,D06,21323,6866,6866,3866,3866,0,0,3000,0,14457,8000,8000,0,0,6457,100,6357,1357,5000,1680,1680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,980,0,0,0,0,980,0,0,980,0,0,0,0,0,0,0,0,980,980,0,0,700,0,0,1764,1620,144,19643,8000,3000,5000,0,0,0,0,6599,1401,1401,393,504,120,240,144,0,0,0,0,0,0,0,0,0,0,3573,2,2,1,2,2,1,3,4,,3,6,,2,1,3,2,2,,2,,1,,,0,0,,,,,,
2016,427200201,P,888.649204407331,,1793.05504312965,G2,1,4,G2,G2,G2,G2,G2,4,1,G3,2,G,8,46,G3,2,G2,2,3,G3,G3,G2,G2,G2,Q2,,Q2,D04,G2,Q1,,Q1,D01,Q1,,Q1,D02,1482,1282,282,282,210,72,0,0,1000,200,0,0,0,0,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,0,0,0,0,0,0,0,1482,2800,2800,0,0,0,0,0,2634,2420,166,28,90,0,48,0,2254,380,476,620,150,200,198,230,10,220,1355,,,,,,,,,,,,,,,,,,,,,,1,70,200,300,5,0,,,2,3
2016,427200231,P,841.193050254056,,1697.30129000632,G2,1,5,G2,G2,G2,G2,G2,4,1,G3,2,C,2,51,G4,1,G1,2,1,G1,G1,G2,G2,G1,Q4,,Q4,D07,G4,Q3,,Q3,D06,Q3,,Q3,D06,23187,10098,10098,10098,1890,3708,4500,0,0,13089,13000,13000,0,0,89,0,89,89,0,2800,2800,600,0,0,0,0,0,0,600,,,,,,0,0,0,0,0,0,0,600,0,0,600,2200,0,0,0,0,0,0,2200,,,,,,0,0,0,0,0,,,0,0,0,0,3194,3030,164,20387,5294,5052,0,0,242,0,242,4524,3102,770,51,435,0,120,164,2332,600,240,500,50,180,192,570,70,500,2155,,,,,,,,,,,,,,,,,,,,,,1,65,150,200,3,0,,,1,3
2016,427200241,P,1290.60126294472,,2605.95430191172,G1,2,2,G2,G2,G1,G2,G2,5,1,G4,2,G,3,29,G1,1,G1,4,2,G2,G2,G2,G2,G1,Q2,,Q2,D04,G2,Q2,,Q2,D03,Q2,,Q2,D03,8668,8668,3668,3618,1430,2188,0,50,5000,0,0,0,0,0,0,0,0,0,0,2006,2006,2000,0,0,2000,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,2000,0,2000,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,0,6,0,0,144,72,72,6662,2640,2640,0,0,0,0,0,2236,1704,404,11,221,100,0,72,1300,480,48,360,12,72,108,220,100,120,1703,,,,,,,,,,,,,,,,,,,,,,1,50,200,300,4,0,,,3,3
2016,427200261,P,876.939975908029,,1769.42896986283,G2,1,6,G2,G2,G2,G2,G2,6,1,G4,2,O,3,42,G3,1,G1,2,1,G1,G1,G2,G2,G1,Q5,,Q5,D10,G5,Q5,,Q5,D09,Q5,,Q5,D09,57309,10909,10909,10909,4945,5964,0,0,0,46400,45000,32000,13000,0,1400,1300,100,100,0,8000,8000,5000,5000,0,0,0,0,0,0,,,,,,0,0,0,0,0,5000,0,0,0,5000,0,3000,0,0,0,0,0,3000,0,,,,,,0,0,0,0,0,,,0,0,0,0,540,180,360,49309,9840,9840,0,0,0,0,0,7686,7930,2154,378,936,360,120,360,5776,1200,396,1200,400,600,180,1800,120,1680,3521,,,,,,,,,,,,,,,,,,,,,,1,65,200,400,3,0,,,3,3
2016,427200311,P,857.736914776918,,1732.72278165323,G2,1,4,G2,G2,G2,G2,G2,5,1,G4,2,N,7,32,G2,1,G1,2,3,G3,G3,G2,G2,G1,Q4,,Q4,D08,G4,Q2,,Q2,D03,Q1,,Q1,D01,6299,3499,1849,1849,23,1826,0,0,1650,2800,0,0,0,0,2800,2600,200,200,0,7990,7990,7340,0,0,2960,0,0,1000,3380,,,,,,0,0,0,0,0,0,0,1360,5980,0,7340,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,0,650,0,0,1928,1480,448,-1691,6000,6000,0,0,0,0,0,4796,7142,1204,285,459,0,12,448,5938,1800,408,55,200,450,350,2675,150,2525,2639,,,,,,,,,,,,,,,,,,,,,,1,60,300,300,5,0,,,1,1
2016,427200321,P,852.007316291266,,1721.14836337324,G2,1,1,G2,G2,G2,G2,G2,6,3,G3,1,F,9,59,G4,2,G2,4,3,G3,G3,G1,G2,G2,Q2,,Q2,D03,G2,Q1,,Q1,D01,Q1,,Q1,D01,342,342,242,242,50,192,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,0,0,0,0,0,0,0,342,2400,2400,0,0,0,0,0,2232,1790,168,0,168,0,0,0,1622,840,360,0,0,50,72,300,60,240,2232,,,,,,,,,,,,,,,,,,,,,,1,70,150,250,4,0,,,2,2
2016,427200341,P,498.190063122889,,1006.39864869381,G2,1,2,G1,G2,G2,G2,G2,2,1,G1,2,,,73,G5,7,G4,2,1,G1,G1,G2,G1,G2,Q1,,Q1,D01,G1,Q1,,Q1,D02,Q1,,Q1,D02,3300,300,300,300,300,0,0,0,0,3000,3000,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,0,0,0,0,0,0,0,3300,624,0,0,0,384,240,624,620,992,4,4,0,0,0,0,988,360,120,0,200,20,18,270,30,240,441,,,,,,,,,,,,,,,,,,,,,,2,,,,,72,4,1,1,3
2016,427200361,P,647.098948543936,,1307.21095339303,G2,2,2,G2,G2,G2,G2,G1,2,1,G1,2,,,56,G4,7,G4,2,1,G1,G1,G2,G1,G1,Q2,,Q2,D03,G2,Q1,,Q1,D02,Q1,,Q1,D01,1974,1274,1274,1274,2,1272,0,0,0,700,700,700,0,0,0,0,0,0,0,1600,1600,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,1600,0,0,0,0,0,1600,0,,,,,,0,0,0,0,0,,,0,0,0,0,96,0,96,374,2400,1200,0,0,1200,0,1200,2304,1286,96,0,0,0,0,96,1190,360,240,0,120,72,48,350,50,300,1697,,,,,,,,,,,,,,,,,,,,,,2,,,,,56,4,4,1,3
2016,427501211,P,608.137592151884,,1227.05806871441,G2,2,1,G2,G2,G2,G2,G2,4,1,G3,1,I,4,41,G3,2,G2,1,3,G3,G3,G1,G1,G2,Q3,,Q3,D05,G3,Q1,,Q1,D02,Q1,,Q1,D02,3064,3064,2764,2764,600,2164,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,0,0,0,0,0,0,0,3064,3600,3600,0,0,0,0,0,3363,3595,237,1,36,200,0,0,3358,1200,540,0,30,10,108,1470,30,1440,3564,,,,,,,,,,,,,,,,,,,,,,1,55,200,300,4,0,,,3,2
2016,427501231,F,850.347135647962,1685.87945223623,,G2,1,2,G2,G2,G2,G2,G2,4,1,G3,2,F,9,36,G2,2,G2,1,3,G3,G3,G1,G2,G2,Q2,Q2,,D03,G2,Q1,Q1,,D01,Q1,Q1,,D02,1360,860,60,60,60,0,0,0,800,500,0,0,0,0,500,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1360,2122,1700,0,0,422,0,422,1997,125,125,35,45,0,45,0,0,0,0,0,0,0,0,0,0,0,1469,1,2,1,2,4,1,5,5,,2,,,,,,,,,,,,,,0,0,,,,,,
2016,427501251,P,369.758071583972,,746.072321567777,G2,1,3,G2,G2,G2,G2,G2,4,1,G3,2,C,8,34,G2,1,G1,2,2,G2,G2,G2,G3,G1,Q2,,Q2,D04,G2,Q2,,Q2,D04,Q2,,Q2,D03,10552,8852,2652,2652,780,1872,0,0,6200,1700,0,0,0,0,1700,1400,300,300,0,5100,5100,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,5000,0,0,0,0,0,5000,0,,,,,,0,0,0,0,0,,,0,100,0,0,100,100,0,5452,2880,2880,0,0,0,0,0,2381,2337,499,56,263,0,180,0,1838,360,144,264,100,360,360,250,50,200,1496,,,,,,,,,,,,,,,,,,,,,,1,65,150,250,3,0,,,2,2
2016,427503351,F,570.152487334856,1202.5441964042,,G2,1,2,G2,G2,G2,G2,G2,2,1,G1,2,H,9,63,G5,1,G1,2,1,G1,G1,G3,G1,G2,Q2,Q2,,D03,G2,Q2,Q2,,D03,Q2,Q2,,D03,7523,1315,1315,1315,125,1190,0,0,0,6208,6000,6000,0,0,208,30,178,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7523,2400,2400,0,0,0,0,0,2270,130,130,13,117,0,0,0,0,0,0,0,0,0,0,0,0,0,1607,1,2,1,2,2,2,,,2,2,,,,,,,,,,,,,,0,0,,,,,,
2016,427503361,F,529.531979728932,1049.14245272479,,G2,1,2,G2,G2,G2,G2,G2,4,1,G3,2,,,63,G5,7,G4,2,1,G1,G1,G2,G1,G1,Q3,Q3,,D06,G3,Q4,Q4,,D08,Q4,Q4,,D08,43332,7598,7598,7598,3070,3528,1000,0,0,35734,35000,25000,10000,0,734,200,534,534,0,441,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,400,80,80,0,42891,4168,2200,200,1020,748,0,748,3619,549,549,82,179,0,288,0,0,0,0,0,0,0,0,0,0,0,2809,4,4,7,1,2,1,5,5,,2,,,3,2,,2,,,2,,1,,,0,0,,,,,,
2016,427503371,F,634.074410837906,1256.26856934502,,G2,2,4,G2,G2,G2,G2,G2,4,1,G3,2,G,9,41,G3,1,G1,2,3,G3,G3,G2,G1,G1,Q3,Q3,,D05,G3,Q2,Q2,,D03,Q2,Q2,,D03,6094,5014,4514,4514,1520,2994,0,0,500,1080,0,0,0,0,1080,1080,0,0,0,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,120,120,0,5894,3600,3600,0,0,0,0,0,3235,365,365,43,322,0,0,0,0,0,0,0,0,0,0,0,0,0,1632,1,2,3,2,2,2,,,3,1,,,3,2,,2,,,2,,1,,,0,0,,,,,,
2016,427503381,F,736.499215004523,1459.199108721,,G2,1,4,G2,G2,G2,G2,G2,5,1,G4,2,F,7,35,G2,1,G1,2,5,G4,G4,G2,G2,G1,Q2,Q2,,D04,G2,Q1,Q1,,D02,Q2,Q1,,D03,4536,3247,3247,3247,297,2950,0,0,0,1289,0,0,0,0,1289,1200,89,89,0,400,400,400,0,0,0,0,0,400,0,0,0,0,0,400,0,0,400,0,0,0,0,0,400,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,100,40,4136,2818,2200,520,0,98,0,98,2306,512,512,6,370,96,0,40,0,0,0,0,0,0,0,0,0,0,1224,1,5,3,1,1,1,5,2,,2,,,3,2,,1,,30,,,1,,,0,0,,,,,,
2016,428200201,P,822.965850877614,,1660.52370487827,G2,1,5,G2,G2,G2,G2,G2,4,1,G3,2,C,8,46,G3,1,G1,2,3,G3,G3,G2,G2,G1,Q4,,Q4,D07,G4,Q2,,Q2,D04,Q2,,Q3,D04,13149,11649,10149,10149,6815,3334,0,0,1500,1500,0,0,0,0,1500,1500,0,0,0,800,800,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,0,800,0,0,600,600,0,12349,5768,5700,0,68,0,0,0,5583,3555,185,41,120,0,24,0,3370,1000,800,360,100,150,360,600,0,600,2526,,,,,,,,,,,,,,,,,,,,,,1,65,150,200,4,0,,,2,3
2016,428200251,P,1108.9205513641,,2237.50336712406,G2,1,1,G2,G2,G2,G2,G2,5,1,G4,1,I,4,37,G2,1,G1,1,3,G3,G3,G1,G1,G1,Q2,,Q2,D04,G3,Q2,,Q2,D03,Q2,,Q2,D03,5380,4180,4080,4080,3880,200,0,0,100,1200,0,0,0,0,1200,1200,0,0,0,400,400,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,0,400,0,0,760,740,20,4980,3000,3000,0,0,0,0,0,2651,1265,349,59,260,0,10,20,916,240,120,0,20,300,96,140,20,120,2710,,,,,,,,,,,,,,,,,,,,,,1,70,200,300,3,0,,,3,2
2016,428200261,P,886.043406127713,,1787.79724317498,G2,1,3,G2,G2,G2,G2,G2,5,1,G4,2,C,8,42,G3,1,G1,2,1,G1,G1,G2,G2,G1,Q4,,Q4,D07,G4,Q4,,Q4,D07,Q4,,Q4,D07,34919,4049,4049,3049,1550,1499,0,1000,0,30870,29600,27000,0,2600,1270,1000,270,270,0,6227,6227,6200,0,6200,0,0,0,0,0,,,,,,0,0,0,0,0,6200,0,0,0,6200,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,0,27,0,0,270,190,80,28692,5400,5400,0,0,0,0,0,4390,3726,1010,387,363,0,180,80,2716,960,276,720,50,180,180,350,50,300,2712,,,,,,,,,,,,,,,,,,,,,,1,65,150,250,3,0,,,3,3
