ID,WAVE,WEIGHT1,score,mc,male,income,fa_edu,mo_edu,par_satis,health,aft_sch,aft_sch1,presch,care,abuse,sch_study,friend,teacher,wave3,wave4,wave5,wave6,wave7
137617,4,143.5724822010776,3.8,0.0,1.0,5.0,3.0,2.0,3.0,3.0,2.0,1.0,0.0,4.0,1.0,3.3333333333333335,3.0,4.0,0,1,0,0,0
137618,4,152.156529961946,5.0,0.0,0.0,5.0,3.0,3.0,3.0,3.0,1.3333333333333333,1.0,0.0,4.0,1.0,4.0,3.4,4.0,0,1,0,0,0
137619,4,143.5724822010776,4.4,0.0,1.0,4.0,3.0,2.0,3.0,3.0,1.5,1.0,0.0,3.75,2.25,4.0,2.8,3.75,0,1,0,0,0
137620,4,152.156529961946,3.6,0.0,0.0,7.0,4.0,3.0,3.0,3.0,1.3333333333333333,1.0,1.0,4.0,1.75,4.0,3.4,4.0,0,1,0,0,0
137621,4,152.156529961946,3.8,0.0,0.0,4.2,2.0,3.0,3.0,4.0,0.0,0.0,1.0,2.5,3.75,2.6666666666666665,2.8,4.0,0,1,0,0,0
137622,4,143.5724822010776,4.2,0.0,1.0,2.0,3.0,3.0,2.0,4.0,0.6666666666666666,1.0,1.0,3.0,1.25,3.3333333333333335,2.6,3.0,0,1,0,0,0
137624,4,143.5724822010776,3.2,0.0,1.0,3.0,2.0,2.0,3.0,3.0,2.0,1.0,1.0,3.0,1.75,2.3333333333333335,2.8,2.5,0,1,0,0,0
137625,4,157.45503079298788,4.6,0.0,1.0,11.0,4.0,4.0,3.0,3.0,0.6666666666666666,1.0,1.0,3.75,1.75,3.3333333333333335,2.6,3.5,0,1,0,0,0
137701,4,161.93038849386068,4.6,0.0,1.0,9.0,4.0,4.0,4.0,4.0,0.0,1.0,0.0,4.0,1.5,4.0,3.0,4.0,0,1,0,0,0
137702,4,171.61203617074986,3.4,0.0,0.0,5.0,4.0,4.0,4.0,4.0,1.6666666666666665,1.0,0.0,3.5,1.0,3.3333333333333335,3.2,3.5,0,1,0,0,0
137703,4,171.61203617074986,3.0,0.0,0.0,8.0,3.0,3.0,3.0,3.0,2.333333333333333,1.0,1.0,3.0,1.75,3.0,2.4,3.0,0,1,0,0,0
137704,4,171.61203617074986,4.2,0.0,0.0,6.0,4.0,4.0,4.0,2.0,0.6666666666666666,1.0,1.0,4.0,1.0,3.6666666666666665,3.4,4.0,0,1,0,0,0
137705,4,171.61203617074986,3.4,0.0,0.0,3.0,4.0,3.0,3.0,3.0,1.3333333333333333,1.0,1.0,3.25,1.0,4.0,3.2,3.75,0,1,0,0,0
137706,4,171.61203617074986,3.4,0.0,0.0,7.2,3.0,3.0,3.0,3.0,0.6666666666666666,1.0,0.0,2.75,2.5,2.3333333333333335,2.4,2.0,0,1,0,0,0
137707,4,161.93038849386068,3.0,0.0,1.0,5.0,4.0,4.0,3.0,4.0,2.3333333333333335,1.0,0.0,3.75,2.25,3.6666666666666665,3.0,3.5,0,1,0,0,0
137708,4,171.61203617074986,4.6,0.0,0.0,8.0,5.0,3.0,3.0,4.0,1.5,1.0,1.0,4.0,1.5,4.0,3.4,4.0,0,1,0,0,0
137709,4,171.61203617074986,4.6,0.0,0.0,6.0,2.0,3.0,3.0,4.0,1.0,1.0,1.0,2.75,1.0,3.0,3.0,4.0,0,1,0,0,0
137710,4,171.61203617074986,3.2,0.0,0.0,3.6,2.0,3.0,3.0,3.0,0.0,1.0,0.0,2.0,2.0,4.0,2.0,3.0,0,1,0,0,0
137711,4,161.93038849386068,4.4,0.0,1.0,6.0,2.0,2.0,3.0,4.0,0.6666666666666666,1.0,1.0,4.0,3.25,4.0,3.4,4.0,0,1,0,0,0
137712,4,161.93038849386068,3.6,0.0,1.0,5.8,2.0,3.0,4.0,3.0,3.6666666666666665,1.0,1.0,3.5,3.25,3.3333333333333335,3.2,3.0,0,1,0,0,0
137713,4,161.93038849386068,4.4,0.0,1.0,2.8,4.0,4.0,3.0,4.0,2.0,1.0,1.0,3.25,1.75,4.0,2.8,3.0,0,1,0,0,0
137715,4,161.93038849386068,4.4,0.0,1.0,8.0,4.0,4.0,3.0,4.0,3.1666666666666665,1.0,0.0,4.0,1.5,2.6666666666666665,3.2,3.5,0,1,0,0,0
137716,4,161.93038849386068,3.6,0.0,1.0,4.7,3.0,3.0,2.0,3.0,2.1111111111111107,1.0,1.0,3.25,1.5,3.0,2.6,3.0,0,1,0,0,0
137717,4,171.61203617074986,3.0,0.0,0.0,4.0,3.0,4.0,3.0,4.0,0.6666666666666666,1.0,0.0,4.0,1.0,3.3333333333333335,3.2,4.0,0,1,0,0,0
137718,4,171.61203617074986,4.6,0.0,0.0,8.3,4.0,3.0,3.0,3.0,2.2222222222222223,1.0,0.0,3.5,1.0,3.0,3.4,3.75,0,1,0,0,0
137719,4,171.61203617074986,3.4,0.0,0.0,9.0,4.0,3.0,4.0,4.0,2.5555555555555554,1.0,1.0,4.0,1.25,2.6666666666666665,2.8,4.0,0,1,0,0,0
137720,4,161.93038849386068,3.4,0.0,1.0,6.0,4.0,2.0,4.0,3.0,1.0,1.0,1.0,3.75,1.0,3.6666666666666665,3.2,4.0,0,1,0,0,0
137722,4,171.61203617074986,4.4,0.0,0.0,7.0,5.0,2.0,4.0,4.0,0.7777777777777778,1.0,1.0,3.0,1.0,3.0,2.0,3.75,0,1,0,0,0
137723,4,161.93038849386068,5.0,0.0,1.0,7.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,3.5,1.0,4.0,3.4,4.0,0,1,0,0,0
137724,4,171.61203617074986,4.4,0.0,0.0,5.0,4.0,4.0,4.0,4.0,0.6666666666666666,1.0,1.0,4.0,1.0,3.3333333333333335,3.4,4.0,0,1,0,0,0
137725,4,161.93038849386068,4.8,1.0,1.0,2.5,2.0,3.0,4.0,3.0,0.6666666666666666,1.0,0.0,3.5,1.25,3.3333333333333335,3.4,3.0,0,1,0,0,0
137802,4,143.2461128984152,4.4,0.0,1.0,6.5,4.0,4.0,4.0,3.0,0.4444444444444444,0.0,0.0,3.5,2.0,3.3333333333333335,3.0,2.75,0,1,0,0,0
137803,4,167.99953591750884,4.4,0.0,0.0,2.5,5.0,5.0,3.0,4.0,0.6666666666666666,1.0,0.0,4.0,1.25,3.3333333333333335,3.0,4.0,0,1,0,0,0
137804,4,143.2461128984152,3.8,0.0,1.0,3.5,4.0,3.0,3.0,3.0,1.4444444444444442,1.0,1.0,3.5,1.75,3.6666666666666665,3.2,3.5,0,1,0,0,0
137805,4,151.81064738181718,3.0,0.0,0.0,3.0,4.0,2.0,3.0,3.0,0.0,0.0,0.0,3.0,2.0,2.6666666666666665,2.8,2.75,0,1,0,0,0
137806,4,143.2461128984152,5.0,0.0,1.0,6.0,2.0,2.0,3.0,3.0,2.333333333333333,1.0,1.0,3.75,1.25,3.3333333333333335,2.8,3.25,0,1,0,0,0
137807,4,151.81064738181718,3.4,0.0,0.0,3.6,3.0,2.0,4.0,3.0,0.6666666666666666,1.0,1.0,4.0,4.0,3.0,3.4,2.5,0,1,0,0,0
137810,4,143.2461128984152,3.2,0.0,1.0,12.0,4.0,5.0,3.0,4.0,3.1666666666666665,1.0,1.0,3.5,1.75,3.0,2.6,3.5,0,1,0,0,0
137811,4,167.99953591750884,3.4,0.0,0.0,3.0,4.0,4.0,3.0,3.0,0.6666666666666666,1.0,1.0,3.5,1.5,3.3333333333333335,2.6,3.0,0,1,0,0,0
137812,4,143.2461128984152,4.6,0.0,1.0,4.0,3.0,2.0,3.0,4.0,2.6666666666666665,1.0,0.0,3.5,3.25,3.0,3.2,3.0,0,1,0,0,0
137814,4,143.2461128984152,3.8,0.0,1.0,5.2,2.0,2.0,4.0,4.0,2.0,1.0,1.0,4.0,1.25,2.3333333333333335,3.4,1.75,0,1,0,0,0
137816,4,143.2461128984152,3.4,0.0,1.0,5.0,4.0,3.0,3.0,3.0,0.0,0.0,1.0,2.25,1.75,3.0,2.6,2.5,0,1,0,0,0
137817,4,151.81064738181718,5.0,0.0,0.0,5.8,4.0,2.0,4.0,1.0,1.3333333333333333,1.0,1.0,4.0,1.0,4.0,3.4,4.0,0,1,0,0,0
137819,4,151.81064738181718,4.4,0.0,0.0,3.6,2.0,2.0,3.0,4.0,0.6666666666666666,1.0,1.0,4.0,1.75,3.6666666666666665,2.8,3.75,0,1,0,0,0
137820,4,143.2461128984152,2.8,0.0,1.0,3.0,2.0,2.0,3.0,4.0,2.6666666666666665,1.0,0.0,2.25,2.0,2.0,2.2,2.75,0,1,0,0,0
137821,4,143.2461128984152,3.8,0.0,1.0,3.7,2.0,3.0,4.0,4.0,1.3333333333333333,1.0,1.0,3.0,1.75,2.6666666666666665,2.6,3.0,0,1,0,0,0
137823,4,143.2461128984152,4.0,0.0,1.0,9.0,4.0,4.0,3.0,3.0,2.0,1.0,1.0,3.0,2.25,3.0,2.8,3.0,0,1,0,0,0
137825,4,151.81064738181718,3.8,0.0,0.0,2.5,4.0,2.0,3.0,4.0,2.5555555555555554,1.0,1.0,4.0,1.25,3.0,3.2,4.0,0,1,0,0,0
137826,4,143.2461128984152,3.8,0.0,1.0,3.4,3.0,3.0,3.0,4.0,1.0,1.0,1.0,2.5,2.0,2.6666666666666665,2.4,3.0,0,1,0,0,0
137827,4,151.81064738181718,2.6,0.0,0.0,2.5,4.0,3.0,2.0,4.0,0.7777777777777778,1.0,0.0,3.25,1.0,2.3333333333333335,3.0,3.0,0,1,0,0,0
137828,4,143.2461128984152,3.4,0.0,1.0,2.2,3.0,3.0,2.0,3.0,0.0,0.0,1.0,2.5,1.0,3.0,2.4,3.75,0,1,0,0,0
137829,4,151.81064738181718,4.2,0.0,0.0,3.5,2.0,2.0,3.0,4.0,0.8888888888888888,1.0,1.0,3.75,1.25,3.6666666666666665,3.2,3.25,0,1,0,0,0
137830,4,143.2461128984152,3.8,0.0,1.0,5.0,2.0,2.0,4.0,4.0,1.3333333333333333,1.0,1.0,4.0,1.0,4.0,3.4,4.0,0,1,0,0,0
137901,4,128.4275494951309,3.2,0.0,1.0,3.5,2.0,2.0,4.0,4.0,0.0,1.0,1.0,3.25,2.0,1.0,3.8,3.0,0,1,0,0,0
137902,4,136.1060976526637,3.0,0.0,0.0,2.4,2.0,2.0,3.0,3.0,0.6666666666666666,1.0,1.0,3.5,1.25,2.6666666666666665,2.8,2.5,0,1,0,0,0
137903,4,136.1060976526637,3.0,0.0,0.0,4.2,3.0,3.0,4.0,2.0,1.7777777777777777,1.0,1.0,4.0,2.0,3.0,2.8,1.0,0,1,0,0,0
137904,4,128.4275494951309,2.6,0.0,1.0,4.0,2.0,2.0,3.0,3.0,1.222222222222222,1.0,0.0,3.75,1.5,2.6666666666666665,2.2,2.0,0,1,0,0,0
137905,4,128.4275494951309,3.2,0.0,1.0,8.3,3.0,4.0,3.0,3.0,2.0,1.0,1.0,3.75,2.0,2.6666666666666665,2.8,2.5,0,1,0,0,0
137906,4,128.4275494951309,3.2,0.0,1.0,5.0,2.0,2.0,4.0,4.0,1.7777777777777775,1.0,1.0,3.0,1.5,2.3333333333333335,2.2,3.0,0,1,0,0,0
137907,4,136.1060976526637,3.0,0.0,0.0,4.0,3.0,3.0,2.0,3.0,1.4444444444444442,1.0,0.0,3.0,2.25,3.6666666666666665,3.0,3.5,0,1,0,0,0
137908,4,136.1060976526637,4.2,0.0,0.0,4.5,2.0,4.0,2.0,4.0,2.0,1.0,1.0,3.25,1.0,4.0,3.0,3.25,0,1,0,0,0
137909,4,128.4275494951309,3.6,0.0,1.0,4.2,2.0,2.0,4.0,4.0,2.6666666666666665,1.0,1.0,4.0,2.0,4.0,3.4,4.0,0,1,0,0,0
137910,4,136.1060976526637,3.2,0.0,0.0,2.4,2.0,2.0,2.0,3.0,0.0,0.0,0.0,3.25,1.5,3.0,2.0,3.75,0,1,0,0,0
137911,4,128.4275494951309,2.2,0.0,1.0,4.0,2.0,3.0,3.0,3.0,0.0,0.0,1.0,2.5,2.25,1.0,1.4,1.75,0,1,0,0,0
137912,4,128.4275494951309,4.0,0.0,1.0,4.0,2.0,3.0,3.0,3.0,0.6666666666666666,1.0,1.0,1.75,2.25,3.0,2.6,2.5,0,1,0,0,0
137914,4,128.4275494951309,3.6,0.0,1.0,4.0,3.0,2.0,2.0,4.0,2.0,1.0,1.0,3.25,1.0,3.0,2.8,2.75,0,1,0,0,0
137915,4,128.4275494951309,4.4,0.0,1.0,6.0,2.0,2.0,3.0,4.0,0.0,1.0,1.0,3.25,1.0,4.0,3.8,4.0,0,1,0,0,0
137916,4,136.1060976526637,4.0,0.0,0.0,7.0,5.0,4.0,4.0,3.0,2.333333333333333,1.0,1.0,3.0,1.75,3.0,3.2,4.0,0,1,0,0,0
137917,4,128.4275494951309,4.2,0.0,1.0,4.5,4.0,4.0,3.0,3.0,1.3333333333333333,1.0,1.0,3.5,1.5,3.0,2.6,3.0,0,1,0,0,0
137918,4,136.1060976526637,3.8,0.0,0.0,4.0,5.0,4.0,2.0,3.0,1.0,1.0,1.0,3.25,1.5,3.6666666666666665,3.0,3.0,0,1,0,0,0
137919,4,136.1060976526637,3.8,0.0,0.0,5.8,4.0,4.0,3.0,4.0,0.6666666666666666,1.0,1.0,4.0,1.75,3.3333333333333335,2.4,4.0,0,1,0,0,0
137920,4,128.4275494951309,4.4,0.0,1.0,3.0,3.0,3.0,3.0,4.0,0.6666666666666666,1.0,1.0,4.0,1.0,3.6666666666666665,3.4,1.25,0,1,0,0,0
137921,4,128.4275494951309,5.0,0.0,1.0,7.8,5.0,4.0,4.0,4.0,2.2222222222222223,1.0,1.0,3.5,1.25,3.6666666666666665,3.4,3.25,0,1,0,0,0
137922,4,136.1060976526637,4.2,0.0,0.0,7.3,4.0,4.0,4.0,3.0,1.5,1.0,1.0,4.0,1.0,3.3333333333333335,3.4,4.0,0,1,0,0,0
137923,4,136.1060976526637,3.4,0.0,0.0,3.0,5.0,3.0,3.0,3.0,2.5,1.0,1.0,3.25,1.0,3.0,2.8,3.0,0,1,0,0,0
137924,4,128.4275494951309,3.4,0.0,1.0,4.0,3.0,4.0,4.0,3.0,0.0,1.0,1.0,3.0,1.75,2.3333333333333335,2.8,2.25,0,1,0,0,0
137925,4,128.4275494951309,3.2,0.0,1.0,3.6,5.0,4.0,3.0,2.0,0.6666666666666666,1.0,1.0,3.0,2.0,2.0,2.4,1.0,0,1,0,0,0
137926,4,136.1060976526637,3.0,0.0,0.0,5.8,3.0,2.0,3.0,3.0,0.7777777777777778,1.0,1.0,3.5,1.25,3.0,2.6,3.25,0,1,0,0,0
137927,4,128.4275494951309,4.0,0.0,1.0,4.0,3.0,2.0,3.0,4.0,1.6666666666666665,1.0,0.0,3.0,1.0,2.3333333333333335,3.0,1.5,0,1,0,0,0
137928,4,136.1060976526637,3.6,0.0,0.0,1.8,2.0,2.0,2.0,3.0,3.4999999999999996,0.0,0.0,3.25,1.25,3.0,2.6,2.75,0,1,0,0,0
137929,4,128.4275494951309,3.8,0.0,1.0,4.0,3.0,3.0,3.0,3.0,1.3333333333333333,1.0,0.0,3.0,1.5,2.6666666666666665,2.8,2.75,0,1,0,0,0
142601,4,143.41051866385538,3.2,0.0,0.0,2.4,2.0,3.0,4.0,3.0,1.0,1.0,1.0,4.0,1.75,1.6666666666666667,3.4,4.0,0,1,0,0,0
142602,4,143.41051866385538,3.8,0.0,0.0,1.2,3.094624549736769,3.0,4.0,4.0,0.5555555555555556,1.0,1.0,3.5,1.5,3.6666666666666665,3.4,4.0,0,1,0,0,0
142603,4,143.41051866385538,3.0,0.0,0.0,4.0,2.0,3.0,3.0,3.0,2.0,1.0,1.0,3.5,2.75,3.0,3.4,3.0,0,1,0,0,0
142604,4,143.41051866385538,2.6,0.0,0.0,2.4,2.0,2.0,3.0,3.0,0.5555555555555556,1.0,1.0,3.25,1.75,2.0,2.2,3.25,0,1,0,0,0
142605,4,143.41051866385538,3.4,0.0,0.0,4.5,4.0,4.0,3.0,3.0,2.0,1.0,0.0,3.75,2.5,2.6666666666666665,2.6,3.0,0,1,0,0,0
142606,4,150.50701967774137,3.4,0.0,0.0,10.0,4.0,3.0,3.0,3.0,0.6666666666666666,1.0,1.0,2.75,1.5,3.0,2.6,3.25,0,1,0,0,0
142607,4,143.41051866385538,2.6,0.0,0.0,1.01,3.094624549736769,2.0,2.0,3.0,1.3333333333333333,1.0,1.0,3.5,1.0,2.6666666666666665,2.4,2.75,0,1,0,0,0
142609,4,143.41051866385538,4.4,0.0,0.0,6.4,2.0,2.0,3.0,4.0,2.0,1.0,1.0,2.5,1.25,3.0,3.4,1.5,0,1,0,0,0
142611,4,143.41051866385538,4.4,0.0,0.0,5.0,3.0,3.0,4.0,3.0,2.0,1.0,1.0,3.0,2.0,3.0,3.2,3.0,0,1,0,0,0
142613,4,143.41051866385538,4.0,0.0,0.0,5.5,2.0,3.0,3.0,3.0,1.0,1.0,1.0,3.0,1.75,3.0,3.2,3.0,0,1,0,0,0
142614,4,143.41051866385538,3.0,0.0,0.0,3.5,2.0,2.0,3.0,4.0,2.333333333333333,1.0,1.0,2.75,1.75,3.0,2.8,1.75,0,1,0,0,0
142615,4,140.4109126853215,4.2,0.0,1.0,7.2,2.0,2.0,4.0,4.0,1.0,1.0,1.0,4.0,1.0,3.0,2.8,1.75,0,1,0,0,0
142616,4,140.4109126853215,1.4,0.0,1.0,4.5,2.0,2.0,4.0,3.0,1.3333333333333333,1.0,1.0,3.0,3.0,1.0,1.6,2.5,0,1,0,0,0
142617,4,140.4109126853215,3.6,0.0,1.0,8.0,4.0,4.0,3.0,3.0,0.0,1.0,1.0,3.75,1.5,3.6666666666666665,2.4,2.75,0,1,0,0,0
142618,4,140.4109126853215,4.6,0.0,1.0,3.8,3.0,3.0,3.0,3.0,1.3333333333333333,1.0,1.0,3.5,1.5,3.0,2.6,4.0,0,1,0,0,0
142619,4,140.4109126853215,3.4,0.0,1.0,5.6,2.0,2.0,4.0,4.0,1.0,1.0,1.0,3.25,1.25,3.3333333333333335,3.8,2.75,0,1,0,0,0
142620,4,140.4109126853215,3.6,0.0,1.0,6.0,4.0,4.0,3.0,3.0,0.6666666666666666,1.0,1.0,3.25,1.25,3.0,2.2,3.0,0,1,0,0,0
142621,4,140.4109126853215,3.4,0.0,1.0,4.2,2.0,3.0,4.0,3.0,0.6666666666666666,1.0,1.0,3.5,1.25,3.0,3.0,2.0,0,1,0,0,0
142624,4,140.4109126853215,4.2,0.0,1.0,5.8,3.0,3.0,4.0,4.0,3.9999999999999996,1.0,1.0,3.75,3.75,1.6666666666666667,3.6,3.5,0,1,0,0,0
142625,4,140.4109126853215,3.8,0.0,1.0,5.2,4.0,2.0,3.0,3.0,2.6666666666666665,1.0,1.0,3.0,1.0,3.0,4.0,3.5,0,1,0,0,0
142626,4,140.4109126853215,3.0,0.0,1.0,9.0,3.0,3.0,3.0,4.0,1.3333333333333333,1.0,1.0,3.75,3.75,2.6666666666666665,3.2,3.25,0,1,0,0,0
142627,4,140.4109126853215,5.0,0.0,1.0,5.5,2.0,2.0,4.0,3.0,2.0,1.0,1.0,4.0,1.0,3.6666666666666665,3.2,4.0,0,1,0,0,0
142628,4,140.4109126853215,4.2,0.0,1.0,6.2,2.0,2.0,3.0,3.0,0.6666666666666666,1.0,1.0,3.75,3.25,3.0,3.2,3.0,0,1,0,0,0
142629,4,140.4109126853215,3.8,0.0,1.0,7.0,4.0,4.0,3.0,4.0,0.0,1.0,0.0,3.5,3.25,3.6666666666666665,3.2,2.5,0,1,0,0,0
142701,4,195.90162712214857,3.6,0.0,1.0,0.4,3.094624549736769,2.887606485298159,3.0,3.0,1.3333333333333333,1.0,1.0,3.25,1.75,3.0,3.2,3.5,0,1,0,0,0
142702,4,195.90162712214857,3.0,0.0,1.0,3.5,2.0,2.0,3.0,3.0,2.0,1.0,1.0,3.0,1.25,2.3333333333333335,2.4,2.75,0,1,0,0,0
142703,4,195.90162712214857,3.8,0.0,1.0,3.0,4.0,4.0,3.0,3.0,1.7777777777777777,1.0,1.0,3.0,1.75,3.0,2.8,3.25,0,1,0,0,0
142704,4,195.90162712214857,4.2,0.0,1.0,4.0,2.0,2.0,2.0,3.0,1.9999999999999998,1.0,0.0,3.0,2.0,3.0,3.2,3.0,0,1,0,0,0
142706,4,195.90162712214857,3.2,0.0,1.0,2.0,2.0,2.0,4.0,2.0,1.3333333333333333,1.0,1.0,4.0,2.0,2.3333333333333335,2.4,1.25,0,1,0,0,0
142710,4,195.90162712214857,2.8,0.0,1.0,2.5,4.0,2.0,3.0,3.0,1.3333333333333333,1.0,1.0,2.75,1.25,2.6666666666666665,2.4,3.0,0,1,0,0,0
142711,4,195.90162712214857,3.0,0.0,1.0,6.0,4.0,4.0,4.0,3.0,0.0,1.0,1.0,3.5,1.0,3.0,3.0,3.0,0,1,0,0,0
142712,4,189.34804062791235,2.8,0.0,1.0,4.3,3.0,3.0,4.0,4.0,1.0,1.0,0.0,3.5,2.5,3.3333333333333335,2.4,3.0,0,1,0,0,0
142713,4,195.90162712214857,4.6,0.0,1.0,1.0,1.0,2.0,3.0,2.0,0.6666666666666666,1.0,1.0,4.0,4.0,3.6666666666666665,4.0,4.0,0,1,0,0,0
142716,4,195.90162712214857,3.8,0.0,1.0,3.5,4.0,4.0,3.0,3.0,1.3333333333333333,1.0,1.0,3.5,1.5,3.0,2.8,2.75,0,1,0,0,0
142719,4,200.0866842568248,3.4,0.0,0.0,2.0,2.0,3.0,3.0,3.0,1.6666666666666665,1.0,0.0,3.0,2.0,2.6666666666666665,3.0,3.0,0,1,0,0,0
142720,4,209.9877387326254,5.0,0.0,0.0,5.5,4.0,4.0,4.0,3.0,1.3333333333333333,1.0,1.0,3.5,1.0,3.6666666666666665,2.8,2.75,0,1,0,0,0
142722,4,200.0866842568248,4.0,0.0,0.0,2.5,3.0,3.0,4.0,4.0,1.3333333333333333,1.0,1.0,2.75,1.25,3.6666666666666665,3.0,3.0,0,1,0,0,0
142723,4,200.0866842568248,3.8,0.0,0.0,3.0,3.0,2.0,3.0,4.0,1.6666666666666665,1.0,0.0,3.25,1.25,3.3333333333333335,3.0,3.25,0,1,0,0,0
142724,4,200.0866842568248,4.4,0.0,0.0,4.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,3.5,1.5,3.6666666666666665,3.0,3.0,0,1,0,0,0
142725,4,200.0866842568248,4.2,0.0,0.0,4.5,4.0,3.0,3.0,3.0,1.3333333333333333,1.0,1.0,4.0,1.0,3.6666666666666665,3.4,4.0,0,1,0,0,0
142726,4,200.0866842568248,3.4,0.0,0.0,2.0,4.0,1.0,3.0,4.0,0.6666666666666666,0.0,0.0,3.75,1.5,3.3333333333333335,3.0,4.0,0,1,0,0,0
142728,4,200.0866842568248,4.0,0.0,0.0,5.0,2.0,2.0,3.0,4.0,0.8888888888888888,1.0,1.0,3.0,1.25,3.3333333333333335,2.8,3.25,0,1,0,0,0
142801,4,140.06067897977738,3.8,0.0,0.0,3.5,2.0,2.0,3.0,4.0,0.6666666666666666,1.0,0.0,2.75,1.0,3.0,3.6,3.25,0,1,0,0,0
142802,4,140.06067897977738,3.6,0.0,0.0,3.4,2.0,2.0,4.0,3.0,0.6666666666666666,1.0,0.0,3.25,1.25,4.0,3.0,3.75,0,1,0,0,0
142803,4,137.131138985504,4.4,0.0,1.0,7.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,3.75,1.5,3.3333333333333335,3.2,3.25,0,1,0,0,0
142804,4,140.06067897977738,3.6,0.0,0.0,1.4,3.094624549736769,2.0,3.0,4.0,2.6666666666666665,1.0,1.0,3.75,2.0,3.3333333333333335,3.6,3.5,0,1,0,0,0
142805,4,140.06067897977738,3.8,0.0,0.0,5.0,2.0,2.0,3.0,4.0,3.1666666666666665,1.0,1.0,4.0,1.0,3.0,2.8,4.0,0,1,0,0,0
142806,4,140.06067897977738,3.2,0.0,0.0,3.5,2.0,2.0,3.0,3.0,1.6666666666666665,1.0,1.0,3.25,3.0,2.0,3.0,3.0,0,1,0,0,0
142807,4,137.131138985504,4.2,0.0,1.0,6.0,4.0,4.0,3.0,4.0,1.3333333333333333,1.0,1.0,3.25,2.0,3.3333333333333335,2.8,3.5,0,1,0,0,0
142808,4,137.131138985504,2.4,0.0,1.0,5.0,2.0,2.0,3.0,4.0,1.3333333333333333,1.0,1.0,2.75,1.5,3.0,3.0,2.75,0,1,0,0,0
142809,4,137.131138985504,3.6,0.0,1.0,3.5,2.0,3.0,3.0,3.0,2.444444444444444,1.0,1.0,3.5,1.0,3.0,3.2,3.75,0,1,0,0,0
142810,4,137.131138985504,4.0,0.0,1.0,4.0,2.0,2.0,3.0,4.0,1.3333333333333333,1.0,1.0,3.0,1.75,2.3333333333333335,2.8,3.0,0,1,0,0,0
142811,4,137.131138985504,3.6,0.0,1.0,1.9,2.0,2.0,3.0,3.0,0.6666666666666666,1.0,0.0,3.0,1.75,2.6666666666666665,1.8,1.75,0,1,0,0,0
142812,4,137.131138985504,3.0,0.0,1.0,1.9,2.0,2.0,3.0,3.0,0.8888888888888888,1.0,0.0,3.75,2.25,3.0,2.6,2.5,0,1,0,0,0
142813,4,137.131138985504,3.0,0.0,1.0,3.0,2.0,2.0,3.0,3.0,0.6666666666666666,1.0,1.0,3.5,1.75,2.6666666666666665,2.4,2.75,0,1,0,0,0
142815,4,140.06067897977738,4.0,0.0,0.0,5.0,2.0,2.0,3.0,4.0,2.6666666666666665,1.0,1.0,4.0,1.0,3.0,2.8,3.0,0,1,0,0,0
142816,4,140.06067897977738,3.4,0.0,0.0,3.6,2.0,2.0,3.0,3.0,2.0,1.0,1.0,3.0,1.25,3.0,2.6,3.0,0,1,0,0,0
142819,4,137.131138985504,4.0,0.0,1.0,3.8,3.0,2.0,3.0,3.0,1.3333333333333333,1.0,1.0,4.0,4.0,4.0,3.2,3.0,0,1,0,0,0
142820,4,137.131138985504,3.6,0.0,1.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0,0.0,3.25,1.0,2.6666666666666665,3.2,2.25,0,1,0,0,0
142821,4,137.131138985504,3.0,0.0,1.0,4.3,2.0,2.0,3.0,3.0,2.0,1.0,1.0,3.75,1.25,3.0,2.8,3.0,0,1,0,0,0
142822,4,137.131138985504,3.0,0.0,1.0,5.0,2.0,3.0,3.0,3.0,1.3333333333333333,1.0,1.0,3.0,3.0,3.0,3.0,3.0,0,1,0,0,0
142823,4,137.131138985504,4.6,0.0,1.0,8.0,4.0,4.0,3.0,4.0,3.9999999999999996,1.0,0.0,3.75,1.5,4.0,4.0,3.75,0,1,0,0,0
142824,4,137.131138985504,3.8,0.0,1.0,2.5,2.0,2.0,3.0,4.0,0.6666666666666666,1.0,1.0,4.0,1.0,2.6666666666666665,3.8,3.5,0,1,0,0,0
142826,4,140.06067897977738,4.6,0.0,0.0,4.0,3.0,3.0,3.0,4.0,2.0,1.0,1.0,4.0,1.0,3.6666666666666665,3.0,3.0,0,1,0,0,0
142827,4,140.06067897977738,4.6,0.0,0.0,4.8,2.0,3.0,3.0,4.0,2.0,1.0,1.0,4.0,1.0,3.6666666666666665,3.0,3.5,0,1,0,0,0
142828,4,140.06067897977738,4.4,0.0,0.0,1.8,2.0,2.0,2.0,3.0,1.3333333333333333,1.0,1.0,3.5,1.25,3.0,2.2,3.25,0,1,0,0,0
142829,4,140.06067897977738,4.4,0.0,0.0,3.0,2.0,2.0,3.0,4.0,1.3333333333333333,1.0,1.0,3.25,2.25,3.0,2.6,2.75,0,1,0,0,0
142830,4,137.131138985504,4.4,0.0,1.0,1.8,2.0,2.0,3.0,3.0,0.6666666666666666,1.0,0.0,3.25,1.25,3.3333333333333335,2.4,3.0,0,1,0,0,0
