ID,WAVE,WEIGHT1,score,mc,male,income,fa_edu,mo_edu,par_satis,health,aft_sch,aft_sch1,care,abuse,sch_study,friend,teacher,wave3,wave4,wave5,wave6
63411,4,200.7615095601689,2.4,1.0,1.0,4.0,2.0,3.0,2.0,3.0,0.0,1.0,2.75,3.0,3.6666666666666665,2.6,1.75,0,1,0,0
63412,4,219.29241087533845,3.25,0.0,1.0,3.0,2.0,2.0,3.0,4.0,0.0,0.0,3.0,2.0,2.3333333333333335,2.6,3.0,0,1,0,0
63413,4,219.29241087533845,3.25,0.0,1.0,5.0,3.0,3.0,3.0,3.0,2.0,1.0,3.75,1.25,2.3333333333333335,2.8,2.5,0,1,0,0
63414,4,219.29241087533845,2.4,0.0,1.0,3.5,4.0,4.0,3.0,3.0,0.0,1.0,3.25,1.0,3.0,3.6,4.0,0,1,0,0
63416,4,219.29241087533845,1.0,0.0,1.0,2.0,2.0,2.0,3.0,3.0,0.0,0.0,2.75,1.5,2.3333333333333335,2.8,3.25,0,1,0,0
63417,4,219.29241087533845,3.6,0.0,1.0,4.0,3.0,3.0,3.0,3.0,0.6666666666666666,1.0,3.0,2.75,2.3333333333333335,3.0,3.25,0,1,0,0
63419,4,191.2233912411871,2.8,0.0,1.0,3.6,2.0,2.0,3.0,3.0,0.0,0.0,3.25,1.0,2.3333333333333335,2.8,3.0,0,1,0,0
63420,4,219.29241087533845,3.0,0.0,1.0,4.0,4.0,4.0,3.0,3.0,0.0,0.0,3.25,1.25,3.0,2.4,2.75,0,1,0,0
63421,4,219.29241087533845,3.0,0.0,1.0,2.0,4.0,2.0,3.0,3.0,0.0,0.0,4.0,1.5,3.0,2.8,3.0,0,1,0,0
63422,4,219.29241087533845,2.8,0.0,1.0,6.0,4.0,4.0,3.0,3.0,0.0,0.0,2.25,1.0,2.3333333333333335,2.8,2.0,0,1,0,0
63423,4,219.29241087533845,3.5,0.0,1.0,1.0,1.0,1.0,3.0,4.0,0.0,0.0,3.5,1.25,3.0,3.6,4.0,0,1,0,0
63424,4,219.29241087533845,2.8,0.0,1.0,5.0,2.0,2.0,3.0,3.0,0.0,0.0,3.0,1.25,2.6666666666666665,2.8,2.5,0,1,0,0
63426,4,219.29241087533845,4.0,0.0,1.0,3.5,2.0,2.0,3.0,3.0,0.0,0.0,2.75,2.25,2.6666666666666665,2.8,3.0,0,1,0,0
63503,4,196.60698906064823,2.6,0.0,1.0,0.9,5.0,2.0,3.0,3.0,0.0,0.0,3.25,2.75,3.0,2.2,1.75,0,1,0,0
63504,4,245.47224616943197,2.6666666666666665,0.0,0.0,5.0,4.0,4.0,3.0,3.0,2.0,1.0,3.0,2.0,3.0,2.8,3.0,0,1,0,0
63506,4,245.47224616943197,2.5,0.0,0.0,4.0,4.0,4.0,3.0,3.0,1.3333333333333333,1.0,2.75,1.5,3.0,2.6,2.0,0,1,0,0
63507,4,245.47224616943197,2.6,0.0,0.0,3.6,3.0,3.0,3.0,3.0,2.0,1.0,3.0,1.25,2.3333333333333335,2.6,2.5,0,1,0,0
63508,4,245.47224616943197,2.0,0.0,0.0,5.0,4.0,4.0,3.0,3.0,2.5,1.0,3.0,2.0,3.0,2.8,2.5,0,1,0,0
63510,4,245.47224616943197,3.25,0.0,0.0,5.0,3.0,3.0,3.0,3.0,0.0,0.0,2.75,1.5,3.3333333333333335,3.0,2.75,0,1,0,0
63511,4,196.60698906064823,3.0,0.0,1.0,6.0,2.0,2.0,3.0,3.0,0.5,1.0,2.5,2.75,2.0,2.4,2.75,0,1,0,0
63513,4,196.60698906064823,2.6,0.0,1.0,10.0,5.0,4.0,4.0,3.0,1.3333333333333333,1.0,3.25,1.75,2.3333333333333335,2.6,3.0,0,1,0,0
63514,4,196.60698906064823,3.0,0.0,1.0,6.0,4.0,4.0,3.0,3.0,0.0,0.0,3.5,1.0,3.0,3.4,1.5,0,1,0,0
63515,4,245.47224616943197,4.6,0.0,0.0,5.0,4.0,2.0,3.0,3.0,1.3333333333333333,1.0,3.5,2.0,4.0,3.4,4.0,0,1,0,0
63517,4,245.47224616943197,3.4,0.0,0.0,2.6,2.0,2.0,3.0,3.0,0.0,0.0,4.0,1.0,3.0,2.6,2.5,0,1,0,0
63518,4,196.60698906064823,3.75,0.0,1.0,3.5,4.0,3.0,3.0,3.0,1.0,1.0,2.75,1.0,2.0,2.6,2.25,0,1,0,0
63519,4,196.60698906064823,2.6,0.0,1.0,8.5,4.0,4.0,3.0,3.0,2.5,1.0,2.75,2.0,3.0,2.8,3.75,0,1,0,0
63522,4,245.47224616943197,2.8,0.0,0.0,2.5,4.0,4.0,3.0,3.0,4.333333333333333,1.0,3.0,2.0,2.6666666666666665,3.2,4.0,0,1,0,0
63524,4,196.60698906064823,2.2,0.0,1.0,4.0,2.0,2.0,3.0,3.0,0.0,0.0,3.0,2.0,2.0,2.8,2.25,0,1,0,0
63525,4,245.47224616943197,2.6,0.0,0.0,8.0,4.0,4.0,3.0,3.0,1.6666666666666665,1.0,3.0,1.25,2.3333333333333335,2.8,3.5,0,1,0,0
63526,4,239.24878250070012,2.0,0.0,0.0,5.0,2.0,2.0,3.0,4.0,1.3333333333333333,1.0,2.75,1.75,2.0,1.8,2.75,0,1,0,0
63527,4,245.47224616943197,3.2,0.0,0.0,3.6,3.0,3.0,3.0,3.0,0.5,1.0,2.75,1.0,2.3333333333333335,2.6,3.0,0,1,0,0
63530,4,245.47224616943197,2.5,0.0,0.0,6.0,2.0,2.0,3.0,3.0,1.3333333333333333,1.0,2.25,2.0,3.0,2.8,2.25,0,1,0,0
63533,4,196.60698906064823,3.0,0.0,1.0,6.0,4.0,4.0,3.0,3.0,1.4444444444444444,1.0,3.0,2.5,2.6666666666666665,2.8,2.25,0,1,0,0
63535,4,196.60698906064823,2.6,0.0,1.0,2.0,2.0,2.0,3.0,4.0,0.0,0.0,2.5,1.25,2.3333333333333335,3.0,3.0,0,1,0,0
63536,4,196.60698906064823,2.8,0.0,1.0,1.2,2.0,2.0,2.0,2.0,0.0,0.0,3.0,1.5,3.0,2.6,3.0,0,1,0,0
63602,4,237.2898379637842,2.8,0.0,0.0,3.2,2.0,2.0,3.0,3.0,1.0,1.0,3.5,1.5,3.3333333333333335,3.4,2.5,0,1,0,0
63604,4,237.2898379637842,4.6,0.0,0.0,7.0,4.0,3.0,3.0,4.0,2.5,1.0,4.0,2.25,3.6666666666666665,3.0,4.0,0,1,0,0
63605,4,237.2898379637842,3.25,0.0,0.0,7.0,4.0,4.0,3.0,3.0,0.0,1.0,3.25,1.25,3.0,2.8,3.75,0,1,0,0
63606,4,237.2898379637842,2.75,0.0,0.0,8.0,3.0,3.0,3.0,3.0,0.0,0.0,3.75,1.0,3.0,3.0,3.75,0,1,0,0
63607,4,237.2898379637842,3.2,0.0,0.0,6.0,4.0,4.0,3.0,4.0,2.833333333333333,1.0,3.75,1.25,3.3333333333333335,3.2,3.0,0,1,0,0
63608,4,237.2898379637842,2.2,0.0,0.0,6.0,5.0,4.0,3.0,3.0,0.0,0.0,3.25,1.75,3.0,3.2,3.0,0,1,0,0
63609,4,237.2898379637842,3.0,0.0,0.0,5.0,4.0,4.0,3.0,3.0,0.0,1.0,3.0,2.0,3.0,2.8,3.0,0,1,0,0
63610,4,237.2898379637842,3.4,0.0,0.0,6.0,4.0,3.0,3.0,4.0,1.5,1.0,3.0,1.25,3.6666666666666665,2.8,2.75,0,1,0,0
63611,4,237.2898379637842,2.2,0.0,0.0,4.8,3.0,2.0,3.0,3.0,3.0,1.0,3.0,1.25,2.6666666666666665,2.8,2.75,0,1,0,0
63612,4,237.2898379637842,2.2,0.0,0.0,3.0,4.0,3.0,3.0,4.0,2.0,1.0,4.0,1.0,2.6666666666666665,3.4,3.75,0,1,0,0
63613,4,237.2898379637842,2.8,0.0,0.0,6.0,3.0,3.0,3.0,3.0,2.0,1.0,3.0,2.0,2.6666666666666665,2.8,3.0,0,1,0,0
63614,4,237.2898379637842,2.8,0.0,0.0,5.0,4.0,4.0,3.0,3.0,1.5,1.0,4.0,1.0,3.0,2.8,4.0,0,1,0,0
63615,4,237.2898379637842,2.2,0.0,0.0,7.0,4.0,4.0,3.0,3.0,3.5,1.0,3.25,1.0,3.0,3.4,3.5,0,1,0,0
63617,4,237.2898379637842,3.0,0.0,0.0,3.0,2.0,4.0,3.0,4.0,0.0,0.0,3.25,1.0,3.3333333333333335,3.0,3.75,0,1,0,0
63622,4,237.2898379637842,3.6,0.0,0.0,9.0,4.0,4.0,3.0,3.0,0.0,0.0,2.75,1.0,3.0,3.2,3.75,0,1,0,0
63623,4,237.2898379637842,4.8,0.0,0.0,7.7,4.0,2.0,3.0,4.0,2.0,1.0,3.5,1.0,3.6666666666666665,3.0,2.0,0,1,0,0
63624,4,237.2898379637842,4.0,0.0,0.0,2.4,2.0,2.0,3.0,4.0,1.5,1.0,3.0,1.0,4.0,3.2,4.0,0,1,0,0
63625,4,237.2898379637842,3.2,0.0,0.0,3.0,2.0,2.0,3.0,3.0,0.0,0.0,3.75,1.5,2.6666666666666665,2.2,2.25,0,1,0,0
63627,4,237.2898379637842,2.3333333333333335,0.0,0.0,9.0,4.0,4.0,3.0,3.0,4.0,1.0,3.0,2.75,2.6666666666666665,2.6,2.75,0,1,0,0
63629,4,210.3827453317198,4.0,0.0,0.0,7.0,5.0,4.0,3.0,4.0,0.0,1.0,4.0,1.0,3.6666666666666665,3.2,3.25,0,1,0,0
63630,4,237.2898379637842,4.0,0.0,0.0,5.0,3.0,3.0,3.0,4.0,0.4444444444444444,1.0,3.0,1.75,3.0,3.2,3.0,0,1,0,0
63633,4,237.2898379637842,4.8,0.0,0.0,4.0,4.0,4.0,3.0,3.0,2.0,1.0,2.75,2.0,3.6666666666666665,3.2,3.25,0,1,0,0
63634,4,237.2898379637842,3.8,0.0,0.0,4.7,2.0,2.0,3.0,2.0,2.0,1.0,3.0,2.0,3.0,3.2,4.0,0,1,0,0
63635,4,237.2898379637842,3.0,0.0,0.0,4.0,2.0,2.0,3.0,4.0,0.0,0.0,4.0,1.25,3.3333333333333335,2.8,3.75,0,1,0,0
63636,4,237.2898379637842,3.2,0.0,0.0,3.5,3.0,2.0,3.0,3.0,3.333333333333333,1.0,3.0,2.0,3.0,2.8,3.0,0,1,0,0
63637,4,237.2898379637842,3.4,0.0,0.0,5.0,3.0,2.0,3.0,3.0,1.5,1.0,4.0,1.5,3.3333333333333335,3.4,3.5,0,1,0,0
63638,4,237.2898379637842,2.2,0.0,0.0,5.0,2.0,2.0,3.0,4.0,0.0,0.0,3.25,1.25,3.3333333333333335,2.6,3.0,0,1,0,0
75002,4,213.51318267419973,2.8,0.0,0.0,12.0,4.0,4.0,3.0,3.0,1.3333333333333333,1.0,2.75,1.5,3.0,2.8,2.25,0,1,0,0
75004,4,213.51318267419973,2.6,0.0,0.0,2.5,2.0,2.0,2.0,3.0,0.0,1.0,2.5,1.75,2.3333333333333335,2.6,2.75,0,1,0,0
75005,4,213.51318267419973,3.4,0.0,0.0,4.0,1.0,1.0,2.0,3.0,0.0,0.0,2.75,1.0,3.3333333333333335,2.8,3.0,0,1,0,0
75006,4,213.51318267419973,3.0,0.0,0.0,6.0,1.0,2.0,3.0,3.0,1.3333333333333333,1.0,3.0,1.0,3.3333333333333335,2.8,3.0,0,1,0,0
75007,4,213.51318267419973,2.8,0.0,0.0,6.5,2.0,2.0,3.0,3.0,1.3333333333333333,1.0,3.75,1.0,3.3333333333333335,3.2,4.0,0,1,0,0
75008,4,213.51318267419973,2.0,0.0,0.0,4.5,2.0,2.0,2.0,3.0,0.0,0.0,3.25,2.25,2.3333333333333335,2.6,3.0,0,1,0,0
75009,4,213.51318267419973,2.0,0.0,0.0,4.0,2.0,2.0,2.0,3.0,0.0,0.0,2.75,1.0,3.0,2.8,3.0,0,1,0,0
75010,4,213.51318267419973,2.8,0.0,0.0,8.0,2.0,2.0,3.0,3.0,1.0,1.0,2.75,2.0,3.0,3.0,3.0,0,1,0,0
75011,4,213.51318267419973,2.6,0.0,0.0,7.0,2.0,2.0,3.0,3.0,1.0,1.0,3.0,1.25,2.0,2.8,1.75,0,1,0,0
75012,4,213.51318267419973,2.8,0.0,0.0,2.0,2.0,2.0,2.0,3.0,0.0,0.0,3.25,1.25,3.3333333333333335,2.4,3.25,0,1,0,0
75015,4,213.51318267419973,2.0,0.0,0.0,4.5,4.0,2.0,3.0,3.0,0.0,0.0,3.0,2.0,2.0,2.8,2.5,0,1,0,0
75016,4,213.51318267419973,3.4,0.0,0.0,10.0,2.0,3.0,3.0,3.0,1.5,1.0,2.75,1.25,3.0,2.8,3.25,0,1,0,0
75018,4,213.51318267419973,2.8,0.0,0.0,4.5,2.0,2.0,2.0,4.0,0.0,0.0,3.5,2.0,2.3333333333333335,2.8,2.0,0,1,0,0
75019,4,213.51318267419973,1.8,0.0,0.0,5.0,4.0,2.0,3.0,2.0,2.0,1.0,2.25,1.75,2.3333333333333335,3.0,3.25,0,1,0,0
75021,4,213.51318267419973,3.0,0.0,0.0,5.5,2.0,2.0,4.0,3.0,0.0,0.0,3.5,1.0,3.3333333333333335,3.0,3.5,0,1,0,0
75022,4,213.51318267419973,2.6,0.0,0.0,5.0,2.0,4.0,3.0,3.0,0.0,0.0,3.25,1.0,2.3333333333333335,3.4,4.0,0,1,0,0
75024,4,213.51318267419973,3.6,0.0,0.0,4.0,2.0,2.0,2.0,3.0,0.0,0.0,2.25,1.25,3.0,3.0,3.0,0,1,0,0
75025,4,213.51318267419973,2.6,0.0,0.0,9.0,4.0,4.0,4.0,3.0,1.3333333333333333,1.0,3.0,1.25,2.6666666666666665,2.8,3.0,0,1,0,0
75026,4,213.51318267419973,3.5,0.0,0.0,4.0,2.0,2.0,3.0,3.0,0.0,0.0,2.5,1.75,3.0,2.8,3.0,0,1,0,0
75027,4,213.51318267419973,3.2,0.0,0.0,10.0,2.0,3.0,3.0,3.0,0.0,0.0,2.75,1.25,2.6666666666666665,2.6,3.0,0,1,0,0
75028,4,213.51318267419973,2.6,0.0,0.0,5.0,4.0,2.0,3.0,3.0,2.6666666666666665,1.0,3.0,1.5,3.0,2.8,2.25,0,1,0,0
75029,4,213.51318267419973,2.8,0.0,0.0,12.0,4.0,4.0,3.0,3.0,1.5,1.0,3.0,1.0,3.3333333333333335,3.0,1.5,0,1,0,0
75101,4,138.4090923507918,3.0,0.0,1.0,4.5,2.0,2.0,4.0,2.0,2.0,1.0,2.75,1.75,2.6666666666666665,2.8,3.0,0,1,0,0
75102,4,138.4090923507918,3.6,0.0,1.0,4.0,3.0,3.0,3.0,4.0,2.0,1.0,3.0,1.75,3.0,2.8,2.5,0,1,0,0
75103,4,138.4090923507918,3.0,0.0,1.0,8.0,2.0,2.0,3.0,3.0,1.9999999999999998,1.0,3.0,1.5,3.0,2.8,2.5,0,1,0,0
75105,4,138.4090923507918,3.0,0.0,1.0,5.0,2.0,2.0,3.0,2.0,0.0,0.0,3.0,2.75,3.0,2.8,3.0,0,1,0,0
75106,4,138.4090923507918,5.0,0.0,1.0,5.0,2.0,2.0,4.0,4.0,0.0,0.0,4.0,1.0,4.0,3.4,4.0,0,1,0,0
75108,4,138.4090923507918,2.0,0.0,1.0,5.0,4.0,2.0,4.0,4.0,1.0,1.0,3.5,1.25,1.3333333333333333,3.0,1.0,0,1,0,0
75112,4,138.4090923507918,2.0,0.0,1.0,5.0,4.0,2.0,3.0,2.0,0.0,0.0,3.0,3.0,2.6666666666666665,2.6,3.0,0,1,0,0
75113,4,138.4090923507918,3.2,0.0,1.0,8.0,5.0,5.0,3.0,3.0,4.333333333333333,1.0,3.0,3.0,2.0,2.6,2.25,0,1,0,0
75114,4,138.4090923507918,3.0,0.0,1.0,7.5,2.0,2.0,4.0,3.0,2.0,1.0,3.0,1.25,2.3333333333333335,2.6,2.0,0,1,0,0
75116,4,138.4090923507918,4.2,0.0,1.0,12.0,4.0,4.0,4.0,3.0,2.0,1.0,3.5,1.5,3.6666666666666665,3.2,4.0,0,1,0,0
75118,4,138.4090923507918,2.2,0.0,1.0,5.0,2.0,2.0,3.0,4.0,2.0,1.0,3.0,2.0,2.0,2.8,3.0,0,1,0,0
75119,4,138.4090923507918,2.8,0.0,1.0,4.0,1.0,2.0,3.0,3.0,1.3333333333333333,1.0,2.75,2.0,2.0,2.8,2.5,0,1,0,0
75121,4,138.4090923507918,4.6,0.0,1.0,8.0,3.0,2.0,4.0,3.0,3.0,1.0,2.0,1.5,3.3333333333333335,2.6,4.0,0,1,0,0
75123,4,138.4090923507918,1.0,0.0,1.0,3.0,4.0,2.0,3.0,2.0,0.0,0.0,3.0,3.0,3.0,2.8,3.0,0,1,0,0
75124,4,138.4090923507918,3.6,0.0,1.0,6.0,4.0,4.0,4.0,4.0,2.6666666666666665,1.0,2.75,1.25,4.0,3.0,3.5,0,1,0,0
75125,4,138.4090923507918,1.0,0.0,1.0,3.5,2.0,2.0,3.0,3.0,0.0,0.0,2.75,2.25,2.0,3.0,2.75,0,1,0,0
75126,4,138.4090923507918,3.0,0.0,1.0,8.0,3.0,2.0,3.0,4.0,0.0,0.0,2.0,2.25,3.0,3.0,3.0,0,1,0,0
75127,4,138.4090923507918,3.2,0.0,1.0,3.0,2.0,2.0,3.0,3.0,2.0,1.0,3.0,1.0,3.3333333333333335,3.0,2.75,0,1,0,0
75128,4,138.4090923507918,3.0,0.0,1.0,4.0,3.0,2.0,3.0,4.0,1.3333333333333333,1.0,3.0,2.5,3.0,3.6,3.0,0,1,0,0
75129,4,138.4090923507918,3.0,0.0,1.0,5.5,4.0,4.0,3.0,3.0,2.0,1.0,3.0,2.0,2.6666666666666665,2.4,2.25,0,1,0,0
75131,4,138.4090923507918,3.4,0.0,1.0,6.0,2.0,2.0,4.0,4.0,1.8333333333333333,1.0,3.25,1.25,3.0,3.0,2.5,0,1,0,0
75132,4,138.4090923507918,1.6,0.0,1.0,4.0,4.0,4.0,4.0,3.0,1.8333333333333333,1.0,3.0,1.25,2.3333333333333335,2.8,2.5,0,1,0,0
75201,4,104.85537299302412,3.2,0.0,1.0,10.0,2.0,2.0,3.0,4.0,2.6666666666666665,1.0,3.25,1.5,3.0,3.4,2.75,0,1,0,0
75202,4,104.85537299302412,2.6,0.0,1.0,4.0,3.0,2.0,3.0,4.0,2.6666666666666665,1.0,4.0,1.0,4.0,3.4,4.0,0,1,0,0
75203,4,104.85537299302412,2.8,0.0,1.0,1.2,2.0,2.0,2.0,3.0,0.0,0.0,3.25,1.25,2.6666666666666665,3.4,2.75,0,1,0,0
75204,4,104.85537299302412,2.4,0.0,1.0,3.0,2.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,1.6666666666666667,2.2,2.25,0,1,0,0
75205,4,104.85537299302412,3.0,0.0,1.0,6.0,3.0,3.0,3.0,3.0,2.0,1.0,4.0,1.25,2.3333333333333335,3.2,2.0,0,1,0,0
75206,4,104.85537299302412,3.2,0.0,1.0,6.5,4.0,4.0,3.0,4.0,0.0,0.0,2.5,2.0,2.3333333333333335,2.6,3.0,0,1,0,0
75207,4,104.85537299302412,3.6,0.0,1.0,3.6,4.0,2.0,3.0,3.0,1.5555555555555556,1.0,3.5,1.25,3.0,2.2,2.5,0,1,0,0
75209,4,104.85537299302412,3.2,0.0,1.0,4.0,2.0,2.0,3.0,3.0,2.333333333333333,1.0,2.5,2.5,2.0,2.4,2.5,0,1,0,0
75212,4,104.85537299302412,3.4,0.0,1.0,8.0,4.0,4.0,3.0,4.0,0.0,0.0,2.0,1.0,2.0,3.2,2.75,0,1,0,0
75213,4,104.85537299302412,4.0,0.0,1.0,6.0,2.0,2.0,3.0,4.0,0.0,0.0,3.0,1.25,4.0,2.6,3.0,0,1,0,0
75214,4,104.85537299302412,2.0,0.0,1.0,5.0,2.0,2.0,3.0,4.0,0.0,1.0,3.0,2.0,2.3333333333333335,2.6,2.25,0,1,0,0
75216,4,104.85537299302412,3.0,0.0,1.0,9.0,2.0,3.0,3.0,4.0,2.0,1.0,3.5,1.25,3.3333333333333335,3.6,3.5,0,1,0,0
75217,4,104.85537299302412,3.2,0.0,1.0,4.8,2.0,2.0,3.0,4.0,0.0,0.0,3.0,2.0,3.0,2.8,2.25,0,1,0,0
75218,4,104.85537299302412,3.4,0.0,1.0,4.2,2.0,2.0,2.0,3.0,0.0,0.0,3.75,1.5,3.3333333333333335,3.4,3.75,0,1,0,0
75219,4,104.85537299302412,3.0,0.0,1.0,7.5,3.0,3.0,3.0,4.0,1.3333333333333333,1.0,2.5,1.5,2.3333333333333335,3.2,2.25,0,1,0,0
75222,4,104.85537299302412,3.6,0.0,1.0,2.5,2.0,2.0,2.0,3.0,0.0,1.0,3.75,1.75,3.6666666666666665,2.8,4.0,0,1,0,0
75223,4,104.85537299302412,1.0,0.0,1.0,5.0,2.0,2.0,3.0,3.0,0.0,1.0,3.5,2.0,2.6666666666666665,2.2,3.0,0,1,0,0
75224,4,104.85537299302412,2.4,0.0,1.0,7.0,3.0,3.0,3.0,3.0,0.0,1.0,3.0,1.25,3.0,2.8,1.5,0,1,0,0
75225,4,104.85537299302412,3.2,0.0,1.0,8.0,4.0,4.0,3.0,2.0,0.0,1.0,3.0,1.25,3.3333333333333335,2.6,4.0,0,1,0,0
75226,4,104.85537299302412,3.6,0.0,1.0,8.0,3.0,3.0,3.0,3.0,2.333333333333333,1.0,4.0,1.25,3.0,2.8,2.5,0,1,0,0
75227,4,104.85537299302412,1.4,0.0,1.0,3.0,2.0,2.0,2.0,3.0,0.0,1.0,2.25,2.75,2.3333333333333335,3.2,1.5,0,1,0,0
75228,4,104.85537299302412,3.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.75,2.25,2.0,2.6,3.0,0,1,0,0
75230,4,104.85537299302412,2.8,0.0,1.0,5.5,2.0,2.0,3.0,3.0,0.0,1.0,3.25,2.0,3.0,2.8,2.5,0,1,0,0
75231,4,104.85537299302412,3.8,0.0,1.0,7.5,2.0,2.0,3.0,3.0,1.0,1.0,3.25,1.25,3.0,3.0,2.5,0,1,0,0
75233,4,104.85537299302412,2.8,0.0,1.0,8.0,2.0,2.0,3.0,4.0,2.0555555555555554,1.0,3.5,1.25,2.3333333333333335,3.0,2.5,0,1,0,0
75234,4,104.85537299302412,2.8,0.0,1.0,5.6,2.0,2.0,3.0,4.0,1.0,1.0,3.5,3.0,3.0,3.8,4.0,0,1,0,0
75235,4,104.85537299302412,4.4,0.0,1.0,5.0,2.0,3.0,3.0,3.0,2.0,1.0,2.5,2.5,2.6666666666666665,2.4,3.0,0,1,0,0
75236,4,104.85537299302412,2.6,0.0,1.0,1.5,2.0,2.0,2.0,3.0,1.5,1.0,3.0,3.0,2.6666666666666665,3.0,3.0,0,1,0,0
75303,4,119.31818306102744,3.2,0.0,1.0,7.0,3.0,2.0,3.0,3.0,0.0,1.0,2.75,1.25,3.0,2.8,3.0,0,1,0,0
75304,4,206.1506591337101,3.6,0.0,0.0,2.5,4.0,4.0,3.0,4.0,0.0,0.0,3.75,1.0,3.0,2.8,3.0,0,1,0,0
75305,4,206.1506591337101,3.6,0.0,0.0,2.5,2.0,2.0,3.0,3.0,0.0,0.0,3.25,1.5,3.0,2.6,2.5,0,1,0,0
75306,4,206.1506591337101,3.0,0.0,0.0,9.0,5.0,4.0,3.0,4.0,3.111111111111111,1.0,3.0,1.25,3.0,2.6,3.0,0,1,0,0
75307,4,119.31818306102744,3.8,0.0,1.0,10.0,2.0,2.0,4.0,3.0,2.5,1.0,3.0,1.5,3.0,3.0,2.0,0,1,0,0
75309,4,119.31818306102744,4.0,0.0,1.0,8.0,4.0,3.0,3.0,2.0,1.3333333333333333,1.0,2.75,1.25,3.0,3.0,2.75,0,1,0,0
75310,4,206.1506591337101,2.0,0.0,0.0,9.0,2.0,2.0,3.0,3.0,2.0,1.0,3.75,1.0,3.0,2.8,3.0,0,1,0,0
75311,4,206.1506591337101,3.0,0.0,0.0,4.0,4.0,2.0,3.0,4.0,1.3333333333333333,1.0,3.25,1.0,3.0,2.8,3.0,0,1,0,0
75313,4,119.31818306102744,3.4,0.0,1.0,9.0,2.0,2.0,4.0,3.0,2.0,1.0,3.25,1.25,2.3333333333333335,2.6,2.25,0,1,0,0
75314,4,206.1506591337101,3.0,0.0,0.0,7.0,4.0,4.0,3.0,3.0,0.6666666666666666,1.0,3.25,1.25,3.0,3.0,3.25,0,1,0,0
75315,4,119.31818306102744,2.8,0.0,1.0,8.5,2.0,2.0,3.0,3.0,2.0,1.0,3.0,2.25,3.3333333333333335,2.6,3.0,0,1,0,0
75316,4,119.31818306102744,2.0,0.0,1.0,7.0,2.0,4.0,4.0,3.0,0.0,0.0,1.75,3.0,2.3333333333333335,2.8,1.5,0,1,0,0
75317,4,206.1506591337101,2.0,0.0,0.0,2.0,2.0,2.0,2.0,4.0,0.0,0.0,2.5,1.5,2.3333333333333335,2.8,2.75,0,1,0,0
75318,4,119.31818306102744,2.2,0.0,1.0,8.0,4.0,2.0,3.0,3.0,2.0,1.0,2.75,2.25,2.0,2.8,2.75,0,1,0,0
75319,4,119.31818306102744,2.4,0.0,1.0,4.8,4.0,4.0,2.0,3.0,0.0,0.0,3.0,1.0,3.0,3.4,3.0,0,1,0,0
75320,4,206.1506591337101,3.2,0.0,0.0,10.0,3.0,4.0,3.0,3.0,2.6666666666666665,1.0,3.25,1.0,2.6666666666666665,2.8,2.75,0,1,0,0
75321,4,206.1506591337101,3.0,0.0,0.0,9.0,3.0,3.0,3.0,3.0,2.0,1.0,2.75,1.75,3.0,2.4,3.25,0,1,0,0
75322,4,119.31818306102744,3.0,0.0,1.0,8.0,2.0,2.0,3.0,3.0,0.0,0.0,3.5,1.5,3.3333333333333335,3.4,3.25,0,1,0,0
75323,4,119.31818306102744,2.8,0.0,1.0,9.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.25,2.6666666666666665,3.0,2.5,0,1,0,0
75324,4,119.31818306102744,2.8,0.0,1.0,15.0,4.0,2.0,3.0,3.0,2.6666666666666665,1.0,3.0,1.75,2.6666666666666665,2.8,3.0,0,1,0,0
75325,4,119.31818306102744,3.4,0.0,1.0,6.5,2.0,2.0,3.0,3.0,0.0,1.0,3.0,2.0,2.3333333333333335,2.8,2.75,0,1,0,0
75326,4,206.1506591337101,2.8,0.0,0.0,3.6,2.0,2.0,2.0,3.0,1.3333333333333333,1.0,2.75,2.0,2.3333333333333335,2.8,2.75,0,1,0,0
75328,4,119.31818306102744,3.0,0.0,1.0,8.0,4.0,4.0,3.0,3.0,1.3333333333333333,1.0,3.75,2.75,2.6666666666666665,2.8,3.0,0,1,0,0
75329,4,206.1506591337101,2.2,0.0,0.0,10.0,3.0,4.0,3.0,2.0,0.0,0.0,4.0,1.0,2.6666666666666665,2.6,2.25,0,1,0,0
75330,4,119.31818306102744,4.2,0.0,1.0,10.0,5.0,4.0,3.0,4.0,2.333333333333333,1.0,3.25,1.75,3.3333333333333335,3.2,3.75,0,1,0,0
75333,4,119.31818306102744,3.2,0.0,1.0,7.0,4.0,4.0,3.0,3.0,2.333333333333333,1.0,3.0,1.25,2.6666666666666665,2.8,2.75,0,1,0,0
80501,4,518.229945159031,3.6666666666666665,0.0,0.0,2.5,2.0,2.0,3.0,4.0,0.0,0.0,4.0,1.0,3.3333333333333335,3.2,2.75,0,1,0,0
80502,4,518.229945159031,3.0,0.0,0.0,4.8,1.0,1.0,3.0,3.0,0.0,0.0,3.0,1.0,2.6666666666666665,2.6,2.5,0,1,0,0
80503,4,518.229945159031,3.0,0.0,0.0,0.8,2.0,4.0,4.0,4.0,0.0,0.0,2.5,3.0,3.0,2.4,2.5,0,1,0,0
